Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
GUILLEM CANALETA BENET,27.33,GUILLEM CANALETA BENET,12.67,GUILLEM CANALETA BENET,3.33,VICTOR CARRETERO BACH,8.0,DANIEL VALDES MARTIN,0.71,RODRIGO PASCUAL CONTEL,2.0,RODRIGO PASCUAL CONTEL,6.33,DANIEL VALDES MARTIN,0.5,GUILLEM CANALETA BENET,6.0,GUILLEM CANALETA BENET,7.33,NACHO LLORENS CLAVERA,1.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,ROGER ABELLO ONCINS,4.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,DANIEL VALDES MARTIN,0.72,DANIEL VALDES MARTIN,0.74,GUILLEM CANALETA BENET,8.03,NACHO LLORENS CLAVERA,50.0,GUILLEM CANALETA BENET,6.17,VICTOR CARRETERO BACH,7.4,DANIEL VALDES MARTIN,68.09,DANIEL VALDES MARTIN,1.44,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,GUILLEM CANALETA BENET,15.04,JULI ANTOL BLAY,29.99,JULI ANTOL BLAY,0.0,GUILLEM CANALETA BENET,1.33,NACHO LLORENS CLAVERA,200.0,NACHO LLORENS CLAVERA,108.97,NACHO LLORENS CLAVERA,91.03,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,JULI ANTOL BLAY,0.0,RODRIGO PASCUAL CONTEL,0.83,ROGER ABELLO ONCINS,4.0,VICTOR CARRETERO BACH,9.67,DANIEL VALDES MARTIN,0.67,JOSEP MARIA OJEDA VIRALTA,44.0
VICTOR CARRETERO BACH,23.67,ROGER ABELLO ONCINS,12.0,VICTOR CARRETERO BACH,2.33,GUILLEM CANALETA BENET,6.0,GUILLEM CANALETA BENET,0.56,ROGER ABELLO ONCINS,2.0,ADRIA ARQUE GASQUEZ,5.67,ROGER ABELLO ONCINS,0.44,CARLES REYNALS RODRIGUEZ,2.0,JOSEP MARIA OJEDA VIRALTA,3.33,ADRIA ARQUE GASQUEZ,1.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,CARLES REYNALS RODRIGUEZ,3.33,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,ROGER ABELLO ONCINS,0.59,NACHO LLORENS CLAVERA,0.69,ROGER ABELLO ONCINS,5.85,GUILLEM CANALETA BENET,28.57,ROGER ABELLO ONCINS,4.96,ADRIA ARQUE GASQUEZ,6.0,NACHO LLORENS CLAVERA,64.29,ROGER ABELLO ONCINS,1.18,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,ROGER ABELLO ONCINS,10.95,ROGER ABELLO ONCINS,25.53,NACHO LLORENS CLAVERA,0.0,DANIEL VALDES MARTIN,0.33,DANIEL VALDES MARTIN,155.56,JULI ANTOL BLAY,107.13,DANIEL VALDES MARTIN,61.54,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,NACHO LLORENS CLAVERA,0.0,ADRIA ARQUE GASQUEZ,0.77,GUILLEM CANALETA BENET,3.33,ROGER ABELLO ONCINS,8.5,NACHO LLORENS CLAVERA,0.5,RODRIGO PASCUAL CONTEL,33.0
CARLES REYNALS RODRIGUEZ,23.33,RODRIGO PASCUAL CONTEL,8.0,JULI ANTOL BLAY,2.0,JULI ANTOL BLAY,5.0,NACHO LLORENS CLAVERA,0.5,CARLES REYNALS RODRIGUEZ,1.33,ROGER ABELLO ONCINS,4.5,CARLES REYNALS RODRIGUEZ,0.33,ROGER ABELLO ONCINS,2.0,ROGER ABELLO ONCINS,2.5,CARLES REYNALS RODRIGUEZ,1.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,ADRIA ARQUE GASQUEZ,2.67,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,NACHO LLORENS CLAVERA,0.5,ROGER ABELLO ONCINS,0.62,RODRIGO PASCUAL CONTEL,2.63,JOSEP MARIA OJEDA VIRALTA,14.81,RODRIGO PASCUAL CONTEL,3.07,ELOI PALOMINO SUCARRATS,5.4,GUILLEM CANALETA BENET,62.11,NACHO LLORENS CLAVERA,1.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,VICTOR CARRETERO BACH,10.4,RODRIGO PASCUAL CONTEL,23.56,JOSEP MARIA OJEDA VIRALTA,0.0,NACHO LLORENS CLAVERA,0.25,ROGER ABELLO ONCINS,133.33,GUILLEM CANALETA BENET,95.79,ROGER ABELLO ONCINS,48.26,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.0,CARLES REYNALS RODRIGUEZ,0.57,RODRIGO PASCUAL CONTEL,2.67,RODRIGO PASCUAL CONTEL,7.67,GUILLEM CANALETA BENET,0.48,ELOI PALOMINO SUCARRATS,22.0
ROGER ABELLO ONCINS,19.5,CARLES REYNALS RODRIGUEZ,7.33,ROGER ABELLO ONCINS,2.0,ROGER ABELLO ONCINS,4.0,JOSEP MARIA OJEDA VIRALTA,0.5,ADRIA ARQUE GASQUEZ,1.0,CARLES REYNALS RODRIGUEZ,4.0,RODRIGO PASCUAL CONTEL,0.32,JOSEP MARIA OJEDA VIRALTA,1.33,JULI ANTOL BLAY,2.0,DANIEL VALDES MARTIN,1.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,VICTOR CARRETERO BACH,2.67,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.48,GUILLEM CANALETA BENET,0.62,DANIEL VALDES MARTIN,2.43,ROGER ABELLO ONCINS,11.77,CARLES REYNALS RODRIGUEZ,2.8,RODRIGO PASCUAL CONTEL,5.13,ROGER ABELLO ONCINS,52.21,RODRIGO PASCUAL CONTEL,0.96,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,CARLES REYNALS RODRIGUEZ,9.19,VICTOR CARRETERO BACH,22.82,RODRIGO PASCUAL CONTEL,0.0,ROGER ABELLO ONCINS,0.25,GUILLEM CANALETA BENET,131.03,ELOI PALOMINO SUCARRATS,95.43,GUILLEM CANALETA BENET,35.24,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,RODRIGO PASCUAL CONTEL,0.0,ELOI PALOMINO SUCARRATS,0.55,VICTOR CARRETERO BACH,2.33,ADRIA ARQUE GASQUEZ,7.33,ROGER ABELLO ONCINS,0.47,JULI ANTOL BLAY,17.0
RODRIGO PASCUAL CONTEL,19.0,JULI ANTOL BLAY,5.0,DANIEL VALDES MARTIN,1.67,ELOI PALOMINO SUCARRATS,3.0,RODRIGO PASCUAL CONTEL,0.5,ARNAU JANER PUIG,0.5,ELOI PALOMINO SUCARRATS,3.67,ARNAU JANER PUIG,0.25,JULI ANTOL BLAY,1.0,CARLES REYNALS RODRIGUEZ,2.0,GUILLEM CANALETA BENET,0.82,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,JULI ANTOL BLAY,2.5,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,GUILLEM CANALETA BENET,0.48,RODRIGO PASCUAL CONTEL,0.48,CARLES REYNALS RODRIGUEZ,1.9,JULI ANTOL BLAY,10.0,JULI ANTOL BLAY,2.6,CARLES REYNALS RODRIGUEZ,5.0,JOSEP MARIA OJEDA VIRALTA,50.46,GUILLEM CANALETA BENET,0.95,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,RODRIGO PASCUAL CONTEL,9.13,ADRIA ARQUE GASQUEZ,22.16,ELOI PALOMINO SUCARRATS,0.0,ANIOL CREUS CASTANYER,-0.0,JOSEP MARIA OJEDA VIRALTA,100.0,RODRIGO PASCUAL CONTEL,95.27,JOSEP MARIA OJEDA VIRALTA,4.84,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ELOI PALOMINO SUCARRATS,0.0,ROGER ABELLO ONCINS,0.53,JULI ANTOL BLAY,2.0,CARLES REYNALS RODRIGUEZ,7.0,JOSEP MARIA OJEDA VIRALTA,0.44,ADRIA ARQUE GASQUEZ,15.0
ELOI PALOMINO SUCARRATS,19.0,VICTOR CARRETERO BACH,5.0,JOSEP MARIA OJEDA VIRALTA,1.33,CARLES REYNALS RODRIGUEZ,3.0,ROGER ABELLO ONCINS,0.5,ELOI PALOMINO SUCARRATS,0.33,ARNAU JANER PUIG,2.0,ADRIA ARQUE GASQUEZ,0.18,NACHO LLORENS CLAVERA,1.0,RODRIGO PASCUAL CONTEL,1.33,ROGER ABELLO ONCINS,0.8,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ARNAU JANER PUIG,2.5,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,JOSEP MARIA OJEDA VIRALTA,0.44,CARLES REYNALS RODRIGUEZ,0.47,NACHO LLORENS CLAVERA,1.3,CARLES REYNALS RODRIGUEZ,9.52,VICTOR CARRETERO BACH,2.53,ROGER ABELLO ONCINS,4.54,JULI ANTOL BLAY,44.83,JOSEP MARIA OJEDA VIRALTA,0.89,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,8.06,GUILLEM CANALETA BENET,20.29,ADRIA ARQUE GASQUEZ,0.0,RODRIGO PASCUAL CONTEL,-1.33,RODRIGO PASCUAL CONTEL,100.0,VICTOR CARRETERO BACH,95.2,RODRIGO PASCUAL CONTEL,4.73,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ADRIA ARQUE GASQUEZ,0.0,ARNAU JANER PUIG,0.5,CARLES REYNALS RODRIGUEZ,2.0,GUILLEM CANALETA BENET,7.0,JULI ANTOL BLAY,0.4,ARNAU JANER PUIG,14.0
ADRIA ARQUE GASQUEZ,18.67,DANIEL VALDES MARTIN,4.67,ELOI PALOMINO SUCARRATS,1.0,JOSEP MARIA OJEDA VIRALTA,2.67,JULI ANTOL BLAY,0.4,DANIEL VALDES MARTIN,0.33,VICTOR CARRETERO BACH,1.67,ELOI PALOMINO SUCARRATS,0.09,RODRIGO PASCUAL CONTEL,0.67,NACHO LLORENS CLAVERA,1.0,JULI ANTOL BLAY,0.5,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,DANIEL VALDES MARTIN,2.33,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,JULI ANTOL BLAY,0.4,JOSEP MARIA OJEDA VIRALTA,0.45,JULI ANTOL BLAY,0.9,DANIEL VALDES MARTIN,3.7,JOSEP MARIA OJEDA VIRALTA,2.19,GUILLEM CANALETA BENET,3.76,RODRIGO PASCUAL CONTEL,37.4,JULI ANTOL BLAY,0.8,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,JULI ANTOL BLAY,7.57,ELOI PALOMINO SUCARRATS,19.87,ARNAU JANER PUIG,0.0,JOSEP MARIA OJEDA VIRALTA,-1.67,CARLES REYNALS RODRIGUEZ,95.65,JOSEP MARIA OJEDA VIRALTA,95.16,CARLES REYNALS RODRIGUEZ,0.73,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,ARNAU JANER PUIG,0.0,DANIEL VALDES MARTIN,0.22,DANIEL VALDES MARTIN,2.0,ELOI PALOMINO SUCARRATS,6.67,RODRIGO PASCUAL CONTEL,0.35,CARLES REYNALS RODRIGUEZ,13.0
ARNAU JANER PUIG,18.5,ADRIA ARQUE GASQUEZ,4.33,RODRIGO PASCUAL CONTEL,0.67,DANIEL VALDES MARTIN,2.33,ELOI PALOMINO SUCARRATS,0.33,JULI ANTOL BLAY,0.0,GUILLEM CANALETA BENET,1.0,JULI ANTOL BLAY,0.0,ADRIA ARQUE GASQUEZ,0.67,ELOI PALOMINO SUCARRATS,0.67,RODRIGO PASCUAL CONTEL,0.5,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,JOSEP MARIA OJEDA VIRALTA,2.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.38,JULI ANTOL BLAY,0.43,JOSEP MARIA OJEDA VIRALTA,0.83,ADRIA ARQUE GASQUEZ,3.03,DANIEL VALDES MARTIN,2.13,JULI ANTOL BLAY,3.2,CARLES REYNALS RODRIGUEZ,35.9,CARLES REYNALS RODRIGUEZ,0.76,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,ELOI PALOMINO SUCARRATS,7.4,CARLES REYNALS RODRIGUEZ,18.31,CARLES REYNALS RODRIGUEZ,0.0,JULI ANTOL BLAY,-2.25,JULI ANTOL BLAY,90.91,ADRIA ARQUE GASQUEZ,94.92,ANIOL CREUS CASTANYER,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,CARLES REYNALS RODRIGUEZ,0.0,VICTOR CARRETERO BACH,0.17,JOSEP MARIA OJEDA VIRALTA,1.33,JULI ANTOL BLAY,5.0,CARLES REYNALS RODRIGUEZ,0.29,ROGER ABELLO ONCINS,11.0
JOSEP MARIA OJEDA VIRALTA,17.0,JOSEP MARIA OJEDA VIRALTA,4.0,CARLES REYNALS RODRIGUEZ,0.67,ARNAU JANER PUIG,2.0,VICTOR CARRETERO BACH,0.29,NACHO LLORENS CLAVERA,0.0,DANIEL VALDES MARTIN,0.67,NACHO LLORENS CLAVERA,0.0,ELOI PALOMINO SUCARRATS,0.33,ADRIA ARQUE GASQUEZ,0.67,ELOI PALOMINO SUCARRATS,0.5,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,RODRIGO PASCUAL CONTEL,2.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ARNAU JANER PUIG,0.31,ARNAU JANER PUIG,0.31,ANIOL CREUS CASTANYER,-0.0,RODRIGO PASCUAL CONTEL,2.9,ADRIA ARQUE GASQUEZ,1.6,ARNAU JANER PUIG,3.0,VICTOR CARRETERO BACH,25.5,ARNAU JANER PUIG,0.62,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,JOSEP MARIA OJEDA VIRALTA,6.66,DANIEL VALDES MARTIN,17.65,ROGER ABELLO ONCINS,0.0,CARLES REYNALS RODRIGUEZ,-2.33,ARNAU JANER PUIG,62.5,CARLES REYNALS RODRIGUEZ,94.92,JULI ANTOL BLAY,-16.22,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,ROGER ABELLO ONCINS,0.0,GUILLEM CANALETA BENET,0.14,ELOI PALOMINO SUCARRATS,1.33,ARNAU JANER PUIG,4.0,ARNAU JANER PUIG,0.25,VICTOR CARRETERO BACH,9.0
JULI ANTOL BLAY,11.5,ELOI PALOMINO SUCARRATS,3.33,NACHO LLORENS CLAVERA,0.5,ADRIA ARQUE GASQUEZ,1.67,ARNAU JANER PUIG,0.25,JOSEP MARIA OJEDA VIRALTA,0.0,JOSEP MARIA OJEDA VIRALTA,0.33,JOSEP MARIA OJEDA VIRALTA,0.0,VICTOR CARRETERO BACH,0.33,VICTOR CARRETERO BACH,0.67,VICTOR CARRETERO BACH,0.5,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,ELOI PALOMINO SUCARRATS,1.67,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,ADRIA ARQUE GASQUEZ,0.25,ADRIA ARQUE GASQUEZ,0.28,ARNAU JANER PUIG,-0.9,ELOI PALOMINO SUCARRATS,1.67,ELOI PALOMINO SUCARRATS,1.53,JOSEP MARIA OJEDA VIRALTA,2.15,ARNAU JANER PUIG,25.0,ADRIA ARQUE GASQUEZ,0.5,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,ARNAU JANER PUIG,4.0,JOSEP MARIA OJEDA VIRALTA,14.25,VICTOR CARRETERO BACH,0.0,ARNAU JANER PUIG,-2.75,ADRIA ARQUE GASQUEZ,59.09,DANIEL VALDES MARTIN,94.01,ARNAU JANER PUIG,-30.28,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,VICTOR CARRETERO BACH,0.0,JOSEP MARIA OJEDA VIRALTA,0.11,ADRIA ARQUE GASQUEZ,1.33,JOSEP MARIA OJEDA VIRALTA,3.0,VICTOR CARRETERO BACH,0.24,NACHO LLORENS CLAVERA,5.0
