Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],13.0,200.0,69.92,18.38,39.69,0.46,6.92,27.08,0.26,12.38,22.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,0.0,0.0,73.38,0.51,95.28,43.09,42.91,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.31,66.77,0.38
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],13.0,200.0,64.31,15.23,37.31,0.41,6.38,24.69,0.26,14.69,23.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,0.0,0.0,69.46,0.49,92.58,40.01,41.59,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.62,62.0,0.35
GRUP VIA - CB ARTES Equipo,['Mitjana'],13.0,200.0,68.46,15.92,32.77,0.49,8.31,27.46,0.3,11.69,19.85,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,0.0,0.0,66.15,0.48,103.49,47.13,45.22,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,24.23,60.23,0.4
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],13.0,200.0,63.23,16.69,42.23,0.4,5.46,23.15,0.24,13.46,22.23,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,0.0,72.15,0.52,87.63,38.06,39.94,20.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,22.15,65.38,0.34
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],13.0,200.0,72.15,17.77,36.46,0.49,8.23,28.46,0.29,11.92,17.77,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,0.0,0.0,69.77,0.49,103.42,46.39,44.9,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,26.0,64.92,0.4
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],13.0,200.0,70.46,19.92,43.08,0.46,7.0,24.46,0.29,9.62,16.77,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,71.85,0.51,98.07,45.05,43.65,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,26.92,67.54,0.4
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],13.0,200.0,63.15,15.62,37.15,0.42,4.92,22.15,0.22,17.15,25.23,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,0.0,0.0,67.54,0.51,93.51,38.78,42.65,28.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,20.54,59.31,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],13.0,200.0,60.69,14.54,34.92,0.42,6.46,22.92,0.28,12.23,19.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,0.0,0.0,63.69,0.49,95.29,41.89,42.22,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.0,57.85,0.36
NOU BASQUET OLESA A Equipo,['Mitjana'],12.0,200.0,72.75,21.5,41.08,0.52,5.58,17.83,0.31,13.0,21.08,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,65.42,0.48,111.21,50.71,50.89,22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,27.08,58.92,0.46
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],12.0,200.0,65.33,17.67,41.08,0.43,6.42,24.42,0.26,10.75,17.92,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42,0.0,0.0,70.42,0.52,92.78,41.67,41.43,16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.08,65.5,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],11.0,202.27,62.82,15.82,40.64,0.39,5.45,21.73,0.25,14.82,23.45,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,0.0,0.0,69.73,0.49,90.09,38.48,40.95,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,21.27,62.36,0.34
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],11.0,202.27,71.55,16.82,34.82,0.48,8.36,31.36,0.27,12.82,20.36,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27,0.0,0.0,72.09,0.51,99.24,44.37,43.33,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,25.18,66.18,0.38
SD ESPANYOL Equipo,['Mitjana'],13.0,200.0,68.38,18.15,38.08,0.48,6.15,23.31,0.26,13.62,23.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92,0.0,0.0,68.62,0.51,99.66,44.61,45.3,22.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,24.31,61.38,0.4
SD ESPANYOL Equipo Rival,['Mitjana Rival'],13.0,200.0,63.69,17.23,37.31,0.46,6.08,24.38,0.25,11.0,16.62,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,0.0,0.0,66.23,0.49,96.17,42.71,42.72,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.31,61.69,0.38
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],13.0,200.0,69.23,16.77,41.08,0.41,7.31,27.15,0.27,13.77,21.85,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,0.0,74.69,0.52,92.69,40.64,41.08,20.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.08,68.23,0.35
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],13.0,200.0,72.31,17.69,35.31,0.5,8.31,26.92,0.31,12.0,20.38,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85,0.0,0.0,68.31,0.48,105.86,48.45,46.56,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,26.0,62.23,0.42
VEDRUNA GRACIA A Equipo,['Mitjana'],13.0,200.0,67.69,16.31,32.85,0.5,7.31,26.46,0.28,13.15,20.46,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15,0.0,0.0,65.54,0.49,103.29,45.98,45.57,22.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,23.62,59.31,0.4
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],13.0,200.0,69.69,18.77,38.54,0.49,6.62,24.38,0.27,12.31,19.77,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,0.0,0.0,68.69,0.51,101.46,45.6,45.41,19.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,25.38,62.92,0.4
