Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],20.0,201.25,71.3,19.0,39.9,0.48,6.4,26.65,0.24,14.1,23.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,73.8,0.51,96.61,42.98,43.84,21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.4,66.55,0.38
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],20.0,201.25,64.35,15.3,38.35,0.4,6.6,24.6,0.27,13.95,23.15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,70.2,0.49,91.67,40.03,41.13,22.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,21.9,62.95,0.35
GRUP VIA - CB ARTES Equipo,['Mitjana'],20.0,200.0,70.55,16.8,34.0,0.49,8.35,27.15,0.31,11.9,19.1,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,0.0,0.0,66.75,0.49,105.69,47.96,46.09,19.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.15,61.15,0.41
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],20.0,200.0,62.85,16.2,40.0,0.41,5.8,23.15,0.25,13.05,21.55,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,0.0,69.7,0.51,90.17,39.43,40.8,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,22.0,63.15,0.35
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],20.0,201.25,70.35,17.75,37.0,0.48,7.65,27.35,0.28,11.9,18.3,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,69.5,0.49,101.22,45.42,44.4,18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,25.4,64.35,0.39
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],20.0,201.25,69.55,19.75,43.3,0.46,6.65,23.6,0.28,10.1,17.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,0.0,0.0,71.4,0.51,97.41,44.43,43.53,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,26.4,66.9,0.39
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],20.0,200.0,64.65,16.2,38.2,0.42,4.9,21.25,0.23,17.55,26.1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35,0.0,0.0,68.05,0.51,95.0,39.61,43.53,29.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,21.1,59.45,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],20.0,200.0,61.15,16.1,37.85,0.43,5.75,21.85,0.26,11.7,18.05,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,64.9,0.49,94.22,41.42,42.1,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.85,59.7,0.37
NOU BASQUET OLESA A Equipo,['Mitjana'],19.0,201.32,74.42,20.95,42.42,0.49,6.05,19.21,0.32,14.26,22.42,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,0.0,0.0,68.63,0.5,108.44,48.72,49.27,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,27.0,61.63,0.44
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],19.0,201.32,65.47,17.0,39.58,0.43,6.68,25.0,0.27,11.42,18.63,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,0.0,0.0,69.84,0.5,93.75,41.85,41.68,17.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.68,64.58,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],19.0,201.32,60.79,15.47,39.68,0.39,5.68,23.63,0.24,12.79,20.21,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11,0.0,0.0,69.32,0.49,87.7,37.91,39.43,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.16,63.32,0.33
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],19.0,201.32,74.63,18.21,37.42,0.49,8.42,29.79,0.28,12.95,21.53,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74,0.0,0.0,73.58,0.51,101.43,45.89,44.68,19.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,26.63,67.21,0.4
SD ESPANYOL Equipo,['Mitjana'],20.0,201.25,71.05,17.75,37.5,0.47,6.9,24.25,0.28,14.85,24.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,69.7,0.51,101.94,45.51,46.01,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.65,61.75,0.4
SD ESPANYOL Equipo Rival,['Mitjana Rival'],20.0,201.25,64.5,17.9,38.35,0.47,6.0,24.95,0.24,10.7,16.2,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,67.6,0.49,95.41,42.5,42.47,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.9,63.3,0.38
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],20.0,200.0,68.7,16.9,40.4,0.42,6.9,25.3,0.27,14.2,22.4,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,72.5,0.51,94.76,41.48,42.27,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.8,65.7,0.36
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],20.0,200.0,73.1,16.9,35.35,0.48,8.55,27.85,0.31,13.65,21.8,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,0.0,69.85,0.49,104.65,47.03,45.82,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.45,63.2,0.4
VEDRUNA GRACIA A Equipo,['Mitjana'],20.0,201.25,67.6,16.25,33.4,0.49,7.4,26.3,0.28,12.9,19.9,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,0.0,0.0,65.7,0.49,102.89,45.81,45.26,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,23.65,59.7,0.4
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],20.0,201.25,69.0,18.0,37.9,0.47,7.0,26.15,0.27,12.0,19.15,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,0.0,0.0,69.55,0.51,99.21,44.5,44.06,18.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.0,64.05,0.39
