Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
NIL CRESPO PEIRO,22.86,NIL CRESPO PEIRO,9.5,MEDIR TENA PEREZ,2.36,MEDIR TENA PEREZ,5.77,RICARD JOSE ROURA,0.56,NIL CRESPO PEIRO,2.23,NIL CRESPO PEIRO,5.95,RICARD JOSE ROURA,0.4,ADRIA RUIZ DE AZUA MALDONADO,2.7,ADRIA RUIZ DE AZUA MALDONADO,4.75,ALBERT ROMAN PEREZ,0.8,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,ADRIA RUIZ DE AZUA MALDONADO,2.85,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,RICARD JOSE ROURA,0.57,RICARD JOSE ROURA,0.58,NIL CRESPO PEIRO,4.35,ROGER PUIG SALTOR,2.37,ADRIA RUIZ DE AZUA MALDONADO,4.1,ALEJANDRO VALLINA CERVERA,5.78,IVAN FALCON JUVE,56.33,RICARD JOSE ROURA,1.14,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,ALEJANDRO VALLINA CERVERA,11.23,ALEJANDRO VALLINA CERVERA,27.2,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,RICARD JOSE ROURA,119.05,ARNAU MASCARO ARIAS,97.09,RICARD JOSE ROURA,23.05,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,MARC CORTADELLAS CASALE,0.0,FERRAN GOMEZ SUMALLA,0.77,NIL CRESPO PEIRO,3.14,NIL CRESPO PEIRO,7.95,RICARD JOSE ROURA,0.53,FERRAN GOMEZ SUMALLA,41.0
ALEJANDRO VALLINA CERVERA,20.59,ADRIA RUIZ DE AZUA MALDONADO,8.05,ADRIA RUIZ DE AZUA MALDONADO,2.3,ADRIA RUIZ DE AZUA MALDONADO,5.05,IVAN FALCON JUVE,0.48,FRANCESC PLA DE CASACUBERTA,0.95,ALEJANDRO VALLINA CERVERA,3.86,NIL CRESPO PEIRO,0.37,FRANCESC PLA DE CASACUBERTA,2.57,ALEJANDRO VALLINA CERVERA,3.45,FRANCESC PLA DE CASACUBERTA,0.79,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,ALEJANDRO VALLINA CERVERA,2.18,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,NIL CRESPO PEIRO,0.53,NIL CRESPO PEIRO,0.56,ADRIA RUIZ DE AZUA MALDONADO,2.94,ADRIA RUIZ DE AZUA MALDONADO,2.27,NIL CRESPO PEIRO,3.62,NIL CRESPO PEIRO,4.84,RICARD JOSE ROURA,56.31,NIL CRESPO PEIRO,1.07,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,ADRIA RUIZ DE AZUA MALDONADO,10.57,ADRIA RUIZ DE AZUA MALDONADO,25.05,FRANCESC PLA DE CASACUBERTA,0.0,NIL CRESPO PEIRO,0.0,IVAN FALCON JUVE,114.81,ADRIA RUIZ DE AZUA MALDONADO,96.4,IVAN FALCON JUVE,19.16,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,NIL CRESPO PEIRO,0.75,ADRIA RUIZ DE AZUA MALDONADO,2.55,ALEJANDRO VALLINA CERVERA,7.91,IVAN FALCON JUVE,0.47,ARNAU MASCARO ARIAS,30.0
MEDIR TENA PEREZ,19.77,ALEJANDRO VALLINA CERVERA,7.59,BENJAMIN STANLEY PALMER,1.95,BENJAMIN STANLEY PALMER,4.14,BENJAMIN STANLEY PALMER,0.47,ALEJANDRO VALLINA CERVERA,0.82,FRANCESC PLA DE CASACUBERTA,3.19,FRANCESC PLA DE CASACUBERTA,0.3,ALEJANDRO VALLINA CERVERA,2.05,FRANCESC PLA DE CASACUBERTA,3.24,NIL CRESPO PEIRO,0.79,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,IVAN FALCON JUVE,2.09,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,IVAN FALCON JUVE,0.47,IVAN FALCON JUVE,0.56,FRANCESC PLA DE CASACUBERTA,2.8,IVAN FALCON JUVE,2.13,ALEJANDRO VALLINA CERVERA,3.52,FRANCESC PLA DE CASACUBERTA,4.48,ADRIA RUIZ DE AZUA MALDONADO,52.18,BENJAMIN STANLEY PALMER,0.95,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,FRANCESC PLA DE CASACUBERTA,9.42,FRANCESC PLA DE CASACUBERTA,23.59,ROGER PUIG SALTOR,0.0,MARCOS ABRINES REDONDO,-0.0,NIL CRESPO PEIRO,112.97,FRANCESC PLA DE CASACUBERTA,96.32,NIL CRESPO PEIRO,16.81,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ROGER PUIG SALTOR,0.0,ALBERT ROMAN PEREZ,0.68,MEDIR TENA PEREZ,2.41,FRANCESC PLA DE CASACUBERTA,6.29,BENJAMIN STANLEY PALMER,0.47,RICARD JOSE ROURA,25.0
FRANCESC PLA DE CASACUBERTA,19.43,FRANCESC PLA DE CASACUBERTA,7.24,ALEJANDRO VALLINA CERVERA,1.55,ALEJANDRO VALLINA CERVERA,4.05,ADRIA RUIZ DE AZUA MALDONADO,0.46,FERRAN GOMEZ SUMALLA,0.59,FERRAN GOMEZ SUMALLA,2.45,ADRIA RUIZ DE AZUA MALDONADO,0.28,IVAN FALCON JUVE,1.41,BENJAMIN STANLEY PALMER,2.55,IVAN FALCON JUVE,0.78,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,MEDIR TENA PEREZ,1.86,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,BENJAMIN STANLEY PALMER,0.47,ADRIA RUIZ DE AZUA MALDONADO,0.5,IVAN FALCON JUVE,1.69,FRANCESC PLA DE CASACUBERTA,1.95,FRANCESC PLA DE CASACUBERTA,3.1,ADRIA RUIZ DE AZUA MALDONADO,3.75,BENJAMIN STANLEY PALMER,50.81,IVAN FALCON JUVE,0.94,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,NIL CRESPO PEIRO,9.18,ROGER PUIG SALTOR,23.5,FERRAN GOMEZ SUMALLA,0.0,RICARD JOSE ROURA,-0.36,ADRIA RUIZ DE AZUA MALDONADO,103.21,NIL CRESPO PEIRO,96.16,ADRIA RUIZ DE AZUA MALDONADO,6.81,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,FERRAN GOMEZ SUMALLA,0.0,ARNAU MASCARO ARIAS,0.6,ALEJANDRO VALLINA CERVERA,2.36,ADRIA RUIZ DE AZUA MALDONADO,5.95,ADRIA RUIZ DE AZUA MALDONADO,0.43,ALEJANDRO VALLINA CERVERA,17.0
ARNAU MASCARO ARIAS,19.14,MEDIR TENA PEREZ,5.82,IVAN FALCON JUVE,1.41,FRANCESC PLA DE CASACUBERTA,3.1,NIL CRESPO PEIRO,0.45,ARNAU MASCARO ARIAS,0.38,ALBERT ROMAN PEREZ,1.77,MEDIR TENA PEREZ,0.25,ROGER PUIG SALTOR,1.07,IVAN FALCON JUVE,1.82,ROGER PUIG SALTOR,0.67,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,NIL CRESPO PEIRO,1.82,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.45,FRANCESC PLA DE CASACUBERTA,0.47,BENJAMIN STANLEY PALMER,1.64,ALEJANDRO VALLINA CERVERA,1.18,MEDIR TENA PEREZ,2.95,MEDIR TENA PEREZ,3.66,MEDIR TENA PEREZ,44.64,ADRIA RUIZ DE AZUA MALDONADO,0.9,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,MEDIR TENA PEREZ,7.53,NIL CRESPO PEIRO,22.12,ARNAU MASCARO ARIAS,0.0,IVAN FALCON JUVE,-0.73,BENJAMIN STANLEY PALMER,97.32,BENJAMIN STANLEY PALMER,96.07,BENJAMIN STANLEY PALMER,1.25,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,FRANCESC PLA DE CASACUBERTA,0.51,BENJAMIN STANLEY PALMER,1.95,MEDIR TENA PEREZ,5.95,MEDIR TENA PEREZ,0.4,NIL CRESPO PEIRO,15.0
ADRIA RUIZ DE AZUA MALDONADO,19.0,BENJAMIN STANLEY PALMER,4.95,RICARD JOSE ROURA,1.23,IVAN FALCON JUVE,2.95,MEDIR TENA PEREZ,0.41,ALBERT ROMAN PEREZ,0.36,ARNAU MASCARO ARIAS,1.71,FERRAN GOMEZ SUMALLA,0.24,BENJAMIN STANLEY PALMER,1.05,ARNAU MASCARO ARIAS,1.71,RICARD JOSE ROURA,0.6,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,FERRAN GOMEZ SUMALLA,1.73,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,MEDIR TENA PEREZ,0.41,BENJAMIN STANLEY PALMER,0.47,MEDIR TENA PEREZ,1.6,BENJAMIN STANLEY PALMER,1.15,BENJAMIN STANLEY PALMER,2.62,ROGER PUIG SALTOR,2.8,NIL CRESPO PEIRO,42.8,MEDIR TENA PEREZ,0.82,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,BENJAMIN STANLEY PALMER,6.58,MEDIR TENA PEREZ,20.05,RICARD JOSE ROURA,0.0,BENJAMIN STANLEY PALMER,-1.2,FRANCESC PLA DE CASACUBERTA,95.6,MEDIR TENA PEREZ,96.06,MARC CORTADELLAS CASALE,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,RICARD JOSE ROURA,0.0,ROGER PUIG SALTOR,0.51,FRANCESC PLA DE CASACUBERTA,1.86,BENJAMIN STANLEY PALMER,4.14,NIL CRESPO PEIRO,0.39,ADRIA RUIZ DE AZUA MALDONADO,14.0
BENJAMIN STANLEY PALMER,16.18,IVAN FALCON JUVE,4.23,NIL CRESPO PEIRO,0.91,RICARD JOSE ROURA,2.18,ALEJANDRO VALLINA CERVERA,0.38,ADRIA RUIZ DE AZUA MALDONADO,0.25,ROGER PUIG SALTOR,1.53,ARNAU MASCARO ARIAS,0.22,NIL CRESPO PEIRO,1.0,MEDIR TENA PEREZ,1.64,ALEJANDRO VALLINA CERVERA,0.59,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,RICARD JOSE ROURA,1.59,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,FRANCESC PLA DE CASACUBERTA,0.37,MEDIR TENA PEREZ,0.44,ALEJANDRO VALLINA CERVERA,1.56,ARNAU MASCARO ARIAS,0.95,IVAN FALCON JUVE,2.1,BENJAMIN STANLEY PALMER,2.54,FRANCESC PLA DE CASACUBERTA,40.86,FRANCESC PLA DE CASACUBERTA,0.74,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,IVAN FALCON JUVE,4.75,BENJAMIN STANLEY PALMER,19.3,ALEJANDRO VALLINA CERVERA,0.0,FRANCESC PLA DE CASACUBERTA,-1.31,MEDIR TENA PEREZ,88.89,ALBERT ROMAN PEREZ,96.05,MARCOS ABRINES REDONDO,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.49,RICARD JOSE ROURA,1.41,FERRAN GOMEZ SUMALLA,3.18,FRANCESC PLA DE CASACUBERTA,0.3,FRANCESC PLA DE CASACUBERTA,13.0
RICARD JOSE ROURA,15.41,RICARD JOSE ROURA,3.41,FRANCESC PLA DE CASACUBERTA,0.9,NIL CRESPO PEIRO,2.0,FRANCESC PLA DE CASACUBERTA,0.29,RICARD JOSE ROURA,0.18,ADRIA RUIZ DE AZUA MALDONADO,0.9,ALEJANDRO VALLINA CERVERA,0.21,MEDIR TENA PEREZ,0.95,ROGER PUIG SALTOR,1.6,FERRAN GOMEZ SUMALLA,0.58,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,BENJAMIN STANLEY PALMER,1.5,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,ALEJANDRO VALLINA CERVERA,0.35,ALEJANDRO VALLINA CERVERA,0.4,RICARD JOSE ROURA,1.38,MEDIR TENA PEREZ,0.73,RICARD JOSE ROURA,1.64,FERRAN GOMEZ SUMALLA,2.45,ALEJANDRO VALLINA CERVERA,37.84,ALEJANDRO VALLINA CERVERA,0.7,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,ARNAU MASCARO ARIAS,4.52,FERRAN GOMEZ SUMALLA,17.89,NIL CRESPO PEIRO,0.0,ALBERT ROMAN PEREZ,-1.57,ALEJANDRO VALLINA CERVERA,81.86,RICARD JOSE ROURA,96.0,FRANCESC PLA DE CASACUBERTA,-0.72,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,RICARD JOSE ROURA,0.17,IVAN FALCON JUVE,1.41,ROGER PUIG SALTOR,3.0,ALEJANDRO VALLINA CERVERA,0.3,ALBERT ROMAN PEREZ,10.0
IVAN FALCON JUVE,13.55,FERRAN GOMEZ SUMALLA,2.45,ARNAU MASCARO ARIAS,0.33,ROGER PUIG SALTOR,1.47,ARNAU MASCARO ARIAS,0.29,ROGER PUIG SALTOR,0.13,RICARD JOSE ROURA,0.45,ALBERT ROMAN PEREZ,0.21,ARNAU MASCARO ARIAS,0.57,NIL CRESPO PEIRO,1.27,MEDIR TENA PEREZ,0.58,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,FRANCESC PLA DE CASACUBERTA,1.29,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,FERRAN GOMEZ SUMALLA,0.34,FERRAN GOMEZ SUMALLA,0.36,MARC CORTADELLAS CASALE,0.0,RICARD JOSE ROURA,0.71,ARNAU MASCARO ARIAS,1.1,ARNAU MASCARO ARIAS,2.45,ARNAU MASCARO ARIAS,30.91,FERRAN GOMEZ SUMALLA,0.67,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ROGER PUIG SALTOR,4.51,IVAN FALCON JUVE,16.67,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,-1.7,FERRAN GOMEZ SUMALLA,73.97,ALEJANDRO VALLINA CERVERA,95.98,MEDIR TENA PEREZ,-7.17,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.15,FERRAN GOMEZ SUMALLA,0.77,IVAN FALCON JUVE,3.0,ARNAU MASCARO ARIAS,0.25,MEDIR TENA PEREZ,7.0
ALBERT ROMAN PEREZ,12.36,ARNAU MASCARO ARIAS,2.38,ALBERT ROMAN PEREZ,0.23,ARNAU MASCARO ARIAS,1.14,ALBERT ROMAN PEREZ,0.28,MEDIR TENA PEREZ,0.05,MEDIR TENA PEREZ,0.18,ROGER PUIG SALTOR,0.09,RICARD JOSE ROURA,0.41,RICARD JOSE ROURA,0.68,ADRIA RUIZ DE AZUA MALDONADO,0.57,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,ALBERT ROMAN PEREZ,1.18,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,ARNAU MASCARO ARIAS,0.32,ARNAU MASCARO ARIAS,0.33,MARCOS ABRINES REDONDO,0.0,NIL CRESPO PEIRO,0.57,FERRAN GOMEZ SUMALLA,0.95,ALBERT ROMAN PEREZ,2.0,FERRAN GOMEZ SUMALLA,28.03,ARNAU MASCARO ARIAS,0.63,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,FERRAN GOMEZ SUMALLA,3.71,ALBERT ROMAN PEREZ,12.93,MARCOS ABRINES REDONDO,0.0,ARNAU MASCARO ARIAS,-1.81,ARNAU MASCARO ARIAS,67.57,FERRAN GOMEZ SUMALLA,95.67,ALEJANDRO VALLINA CERVERA,-14.12,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MARCOS ABRINES REDONDO,0.0,MEDIR TENA PEREZ,0.03,ARNAU MASCARO ARIAS,0.71,ARNAU MASCARO ARIAS,2.86,FERRAN GOMEZ SUMALLA,0.24,IVAN FALCON JUVE,5.0
