Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRI TENA MASSAGUER',1 Mitjana,13.0,24.0,6.85,2.23,4.23,0.53,0.23,0.92,0.25,1.69,3.92,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.5,0.5,2.28,2.53,3.52,3.2,52.41,1.0,0.0,0.0,0.0,0.0,8.84,15.46,0.0,-1.58,103.49,95.6,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.46,5.15,0.48,15.0
b'ADRI TENA MASSAGUER',2 Derrota,3.0,16.67,6.33,2.67,4.0,0.67,0.0,1.0,0.0,1.0,3.33,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.53,0.49,1.77,6.67,3.35,2.99,52.84,1.07,0.0,0.0,0.0,0.0,7.85,22.77,0.0,-1.83,105.56,105.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.67,5.0,0.53,15.0
b'ADRI TENA MASSAGUER',2 Victoria,10.0,26.2,7.0,2.1,4.3,0.49,0.3,0.9,0.33,1.9,4.1,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.49,0.5,2.44,3.65,3.57,3.27,52.16,0.98,0.0,0.0,0.0,0.0,9.16,14.08,0.0,-1.5,104.48,92.87,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.4,5.2,0.46,15.0
b'ADRI TENA MASSAGUER',3 Local,8.0,24.75,7.12,2.25,4.5,0.5,0.25,0.88,0.29,1.88,4.25,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.49,0.49,2.36,4.36,3.67,3.41,51.86,0.98,0.0,0.0,0.0,0.0,9.4,16.16,0.0,-1.69,101.79,94.44,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.5,5.38,0.47,15.0
b'ADRI TENA MASSAGUER',3 Visitant,5.0,22.8,6.4,2.2,3.8,0.58,0.2,1.0,0.2,1.4,3.4,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.52,0.51,2.16,5.83,3.29,2.87,53.4,1.04,0.0,0.0,0.0,0.0,7.94,14.36,0.0,-1.4,106.67,97.38,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.4,4.8,0.5,15.0
b'ADRI TENA MASSAGUER',4 Banqueta,13.0,24.0,6.85,2.23,4.23,0.53,0.23,0.92,0.25,1.69,3.92,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.5,0.5,2.28,2.53,3.52,3.2,52.41,1.0,0.0,0.0,0.0,0.0,8.84,15.46,0.0,-1.58,103.49,95.6,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.46,5.15,0.48,15.0
b'ADRI TENA MASSAGUER',5 Dificil,10.0,22.3,7.0,2.4,4.2,0.57,0.3,0.8,0.38,1.3,3.6,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.57,0.53,2.54,2.6,3.55,2.89,55.16,1.14,0.0,0.0,0.0,0.0,8.46,15.95,0.0,-1.2,111.11,98.11,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.7,5.0,0.54,15.0
b'ADRI TENA MASSAGUER',5 Facil,3.0,29.67,6.33,1.67,4.33,0.38,0.0,1.33,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.29,0.4,1.43,17.65,3.35,4.32,43.65,0.59,0.0,0.0,0.0,0.0,10.04,14.22,0.0,-2.83,86.36,87.03,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.67,5.67,0.29,15.0
b'ADRI TENA MASSAGUER',6 Equips Cua,2.0,31.0,8.5,3.5,6.5,0.54,0.5,1.5,0.33,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.53,0.49,2.7,0.0,4.0,4.6,46.51,1.06,0.0,0.0,0.0,0.0,9.88,15.02,0.0,-1.75,100.0,93.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4.0,8.0,0.5,15.0
b'ADRI TENA MASSAGUER',6 Equips Top,2.0,31.0,8.5,3.5,6.5,0.54,0.5,1.5,0.33,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.53,0.49,2.7,0.0,4.0,4.6,46.51,1.06,0.0,0.0,0.0,0.0,9.88,15.02,0.0,-1.75,100.0,93.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4.0,8.0,0.5,15.0
