Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,2.0,200.0,76.0,16.0,41.0,0.39,9.0,28.5,0.32,17.0,23.5,0.72,23.0,76.5,0.53,99.35,42.45,42.69,24.46,0.41
Equip,2 Derrota,1.0,200.0,74.0,15.0,45.0,0.33,8.0,28.0,0.29,20.0,26.0,0.77,24.0,81.0,0.52,91.36,36.99,39.38,27.4,0.38
Equip,2 Victoria,1.0,200.0,78.0,17.0,37.0,0.46,10.0,29.0,0.34,14.0,21.0,0.67,22.0,72.0,0.55,108.33,48.48,46.33,21.21,0.44
Equip,3 Local,1.0,200.0,78.0,17.0,37.0,0.46,10.0,29.0,0.34,14.0,21.0,0.67,22.0,72.0,0.55,108.33,48.48,46.33,21.21,0.44
Equip,3 Visitant,1.0,200.0,74.0,15.0,45.0,0.33,8.0,28.0,0.29,20.0,26.0,0.77,24.0,81.0,0.52,91.36,36.99,39.38,27.4,0.38
Equip,4 Dificil,1.0,200.0,74.0,15.0,45.0,0.33,8.0,28.0,0.29,20.0,26.0,0.77,24.0,81.0,0.52,91.36,36.99,39.38,27.4,0.38
Equip,4 Facil,1.0,200.0,78.0,17.0,37.0,0.46,10.0,29.0,0.34,14.0,21.0,0.67,22.0,72.0,0.55,108.33,48.48,46.33,21.21,0.44
Equip,6 Ultims 3,2.0,24000.0,152.0,32.0,82.0,0.39,18.0,57.0,0.32,34.0,47.0,0.72,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
Equip Rival,1 Mitjana Rival,2.0,200.0,73.5,18.5,35.5,0.52,7.5,25.0,0.3,14.0,24.5,0.57,22.0,68.0,0.47,108.09,49.17,48.36,23.14,0.41
Equip Rival,2 Derrota Rival,1.0,200.0,81.0,18.0,38.0,0.47,11.0,32.0,0.34,12.0,21.0,0.57,26.0,76.0,0.48,106.58,49.29,45.74,17.14,0.46
Equip Rival,2 Victoria Rival,1.0,200.0,66.0,19.0,33.0,0.58,4.0,18.0,0.22,16.0,28.0,0.57,18.0,60.0,0.45,110.0,49.02,51.68,31.37,0.35
Equip Rival,3 Local Rival,1.0,200.0,66.0,19.0,33.0,0.58,4.0,18.0,0.22,16.0,28.0,0.57,18.0,60.0,0.45,110.0,49.02,51.68,31.37,0.35
Equip Rival,3 Visitant Rival,1.0,200.0,81.0,18.0,38.0,0.47,11.0,32.0,0.34,12.0,21.0,0.57,26.0,76.0,0.48,106.58,49.29,45.74,17.14,0.46
Equip Rival,4 Dificil Rival,1.0,200.0,81.0,18.0,38.0,0.47,11.0,32.0,0.34,12.0,21.0,0.57,26.0,76.0,0.48,106.58,49.29,45.74,17.14,0.46
Equip Rival,4 Facil Rival,1.0,200.0,66.0,19.0,33.0,0.58,4.0,18.0,0.22,16.0,28.0,0.57,18.0,60.0,0.45,110.0,49.02,51.68,31.37,0.35
Equip Rival,6 Ultims 3 Rival,2.0,24000.0,147.0,37.0,71.0,0.52,15.0,50.0,0.3,28.0,49.0,0.57,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
