Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,65.0,17.0,38.0,0.45,6.0,30.0,0.2,13.0,17.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,72.0,0.48,90.28,38.24,39.34,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,23.0,68.0,0.34,CLUB BASQUET CIUTAT VELLA,C.B. SANTA COLOMA A,Ganado,13.0
Equip Rival,Jornada 01,1.0,200.0,52.0,17.0,56.0,0.3,4.0,20.0,0.2,6.0,14.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,78.0,0.52,66.67,30.26,30.36,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,21.0,76.0,0.28,,,,
Equip Rival,Jornada 02,1.0,200.0,68.0,19.0,43.0,0.44,4.0,13.0,0.31,18.0,32.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,67.0,0.51,101.49,44.64,48.47,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,23.0,56.0,0.41,,,,
Equip,Jornada 02,1.0,200.0,50.0,8.0,23.0,0.35,4.0,30.0,0.13,22.0,33.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,64.0,0.49,78.12,26.42,35.85,41.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,12.0,53.0,0.23,U.E. CLARET A,CLUB BASQUET CIUTAT VELLA,Perdido,-18.0
Equip Rival,Jornada 03,1.0,200.0,63.0,13.0,41.0,0.32,6.0,22.0,0.27,19.0,26.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,71.0,0.49,88.73,34.92,39.03,30.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,19.0,63.0,0.3,,,,
Equip,Jornada 03,1.0,200.0,55.0,15.0,39.0,0.38,1.0,27.0,0.04,22.0,28.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,75.0,0.51,73.33,25.0,34.57,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,16.0,66.0,0.24,CLUB BASQUET CIUTAT VELLA,CBU LLORET SAMBA HOTELS A,Perdido,-8.0
Equip,Jornada 04,1.0,200.0,55.0,16.0,46.0,0.35,3.0,24.0,0.12,14.0,22.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,76.0,0.53,72.37,29.29,33.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,19.0,70.0,0.27,AEC COLLBLANC - ITACA,CLUB BASQUET CIUTAT VELLA,Ganado,3.0
Equip Rival,Jornada 04,1.0,200.0,52.0,15.0,46.0,0.33,5.0,20.0,0.25,7.0,12.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,68.0,0.47,76.47,34.09,33.85,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,20.0,66.0,0.3,,,,
Equip,Jornada 05,1.0,200.0,89.0,22.0,41.0,0.54,11.0,21.0,0.52,12.0,24.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,69.0,0.55,128.99,62.1,56.15,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,33.0,62.0,0.53,CLUB BASQUET CIUTAT VELLA,TEMPLE - U.E. HORTA A,Ganado,29.0
Equip Rival,Jornada 05,1.0,200.0,60.0,14.0,34.0,0.41,8.0,20.0,0.4,8.0,13.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,57.0,0.45,105.26,48.15,44.65,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,22.0,54.0,0.41,,,,
