Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,64.0,19.0,35.0,0.54,3.0,22.0,0.14,17.0,33.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,68.0,0.49,94.12,41.23,45.72,29.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,22.0,57.0,0.39,C.B.CASTELLAR A,SD ESPANYOL,Ganado,6.0
Equip Rival,Jornada 01,1.0,200.0,58.0,16.0,32.0,0.5,7.0,38.0,0.18,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,71.0,0.51,81.69,37.86,35.18,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,23.0,70.0,0.33,,,,
Equip Rival,Jornada 02,1.0,200.0,66.0,16.0,37.0,0.43,8.0,34.0,0.24,10.0,14.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,74.0,0.5,89.19,39.44,38.05,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,24.0,71.0,0.34,,,,
Equip,Jornada 02,1.0,200.0,75.0,25.0,41.0,0.61,3.0,25.0,0.12,16.0,24.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,73.0,0.5,102.74,44.7,48.32,24.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,28.0,66.0,0.42,SD ESPANYOL,TERRA ENDINS CB VILATORRADA,Ganado,9.0
Equip Rival,Jornada 03,1.0,200.0,64.0,20.0,43.0,0.47,5.0,12.0,0.42,9.0,12.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,57.0,0.49,112.28,50.0,49.33,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,25.0,55.0,0.45,,,,
Equip,Jornada 03,1.0,200.0,68.0,16.0,35.0,0.46,7.0,17.0,0.41,15.0,23.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,59.0,0.51,115.25,50.96,50.8,28.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,23.0,52.0,0.44,CLUB NATACIO TERRASSA A,SD ESPANYOL,Ganado,4.0
Equip Rival,Jornada 04,1.0,200.0,65.0,17.0,41.0,0.41,4.0,18.0,0.22,19.0,31.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,69.0,0.48,94.2,38.98,44.18,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,21.0,59.0,0.36,,,,
Equip,Jornada 04,1.0,200.0,63.0,15.0,39.0,0.38,6.0,29.0,0.21,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,75.0,0.52,84.0,35.29,37.69,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,21.0,68.0,0.31,SD ESPANYOL,CB IPSI A,Perdido,-2.0
Equip,Jornada 05,1.0,200.0,80.0,22.0,40.0,0.55,7.0,19.0,0.37,15.0,26.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,67.0,0.54,119.4,55.08,54.09,25.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,29.0,59.0,0.49,VEDRUNA GRACIA A,SD ESPANYOL,Perdido,-1.0
Equip Rival,Jornada 05,1.0,200.0,81.0,18.0,28.0,0.64,11.0,25.0,0.44,12.0,15.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,57.0,0.46,142.11,65.09,58.92,22.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,29.0,53.0,0.55,,,,
Equip,Jornada 06,1.0,200.0,87.0,21.0,41.0,0.51,9.0,28.0,0.32,18.0,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,0.53,112.99,50.0,49.62,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,30.0,69.0,0.43,SD ESPANYOL,PUJOL CB MOLLERUSSA,Ganado,18.0
Equip Rival,Jornada 06,1.0,200.0,69.0,20.0,46.0,0.43,5.0,18.0,0.28,14.0,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,69.0,0.47,100.0,42.97,44.83,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,25.0,64.0,0.39,,,,
