Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,2.0,200.0,75.0,17.0,38.0,0.45,7.0,20.0,0.35,20.0,28.0,0.71,21.0,67.5,0.51,111.11,47.41,49.55,34.48,0.34
Equip,2 Victoria,2.0,200.0,75.0,17.0,38.0,0.45,7.0,20.0,0.35,20.0,28.0,0.71,21.0,67.5,0.51,111.11,47.41,49.55,34.48,0.34
Equip,3 Local,1.0,200.0,67.0,17.0,39.0,0.44,7.0,23.0,0.3,12.0,16.0,0.75,19.0,66.0,0.51,101.52,44.35,43.86,19.35,0.37
Equip,3 Visitant,1.0,200.0,83.0,17.0,37.0,0.46,7.0,17.0,0.41,28.0,40.0,0.7,23.0,68.0,0.51,122.06,50.93,55.09,51.85,0.31
Equip,4 Dificil,1.0,200.0,67.0,17.0,39.0,0.44,7.0,23.0,0.3,12.0,16.0,0.75,19.0,66.0,0.51,101.52,44.35,43.86,19.35,0.37
Equip,4 Facil,1.0,200.0,83.0,17.0,37.0,0.46,7.0,17.0,0.41,28.0,40.0,0.7,23.0,68.0,0.51,122.06,50.93,55.09,51.85,0.31
Equip,6 Ultims 3,2.0,200.0,75.0,17.0,38.0,0.45,7.0,20.0,0.35,20.0,28.0,0.71,21.0,67.5,0.51,111.11,47.41,49.55,34.48,0.34
Equip Rival,1 Mitjana Rival,2.0,200.0,65.0,14.5,32.0,0.45,6.5,25.5,0.25,16.5,23.5,0.7,25.0,65.0,0.49,100.0,42.17,44.19,28.7,0.44
Equip Rival,2 Victoria Rival,2.0,200.0,65.0,14.5,32.0,0.45,6.5,25.5,0.25,16.5,23.5,0.7,25.0,65.0,0.49,100.0,42.17,44.19,28.7,0.44
Equip Rival,3 Local Rival,1.0,200.0,60.0,18.0,37.0,0.49,4.0,21.0,0.19,12.0,18.0,0.67,19.0,63.0,0.49,95.24,41.38,43.56,20.69,0.36
Equip Rival,3 Visitant Rival,1.0,200.0,70.0,11.0,27.0,0.41,9.0,30.0,0.3,21.0,29.0,0.72,31.0,66.0,0.49,106.06,42.98,44.78,36.84,0.53
Equip Rival,4 Dificil Rival,1.0,200.0,60.0,18.0,37.0,0.49,4.0,21.0,0.19,12.0,18.0,0.67,19.0,63.0,0.49,95.24,41.38,43.56,20.69,0.36
Equip Rival,4 Facil Rival,1.0,200.0,70.0,11.0,27.0,0.41,9.0,30.0,0.3,21.0,29.0,0.72,31.0,66.0,0.49,106.06,42.98,44.78,36.84,0.53
Equip Rival,6 Ultims 3 Rival,2.0,200.0,65.0,14.5,32.0,0.45,6.5,25.5,0.25,16.5,23.5,0.7,25.0,65.0,0.49,100.0,42.17,44.19,28.7,0.44
