Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,14.0,201.79,64.5,18.71,45.29,0.41,5.5,23.57,0.23,10.57,18.93,0.56,21.43,74.07,0.53,87.08,39.16,39.66,15.35,0.34
Equip,2 Derrota,4.0,200.0,55.25,17.5,43.75,0.4,3.0,19.25,0.16,11.25,20.0,0.56,19.5,68.75,0.51,80.36,34.92,37.98,17.86,0.31
Equip,2 Victoria,10.0,202.5,68.2,19.2,45.9,0.42,6.5,25.3,0.26,10.3,18.5,0.56,22.2,76.1,0.53,89.62,40.66,40.26,14.47,0.36
Equip,3 Local,7.0,200.0,63.43,17.86,43.0,0.42,6.0,24.86,0.24,9.71,16.29,0.6,19.71,72.0,0.54,88.1,39.58,39.41,14.32,0.37
Equip,3 Visitant,7.0,203.57,65.57,19.57,47.57,0.41,5.0,22.29,0.22,11.43,21.57,0.53,23.14,76.14,0.52,86.12,38.75,39.87,16.36,0.32
Equip,4 Dificil,9.0,202.78,57.44,17.56,44.56,0.39,4.0,22.0,0.18,10.33,19.22,0.54,20.67,72.0,0.52,79.78,35.39,37.17,15.53,0.33
Equip,4 Facil,5.0,200.0,77.2,20.8,46.6,0.45,8.2,26.4,0.31,11.0,18.4,0.6,22.8,77.8,0.53,99.23,45.34,43.77,15.07,0.36
Equip,6 Ultims 3,3.0,36000.0,208.0,63.0,145.0,0.43,17.0,65.0,0.26,31.0,62.0,0.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
Equip Rival,1 Mitjana Rival,14.0,201.79,53.79,14.93,41.5,0.36,4.29,18.07,0.24,11.07,22.43,0.49,18.93,66.64,0.47,80.71,35.85,37.77,18.59,0.3
Equip Rival,2 Derrota Rival,4.0,200.0,59.0,18.5,41.75,0.44,4.0,18.75,0.21,10.0,19.25,0.52,22.0,66.0,0.49,89.39,40.5,41.67,16.53,0.31
Equip Rival,2 Victoria Rival,10.0,202.5,51.7,13.5,41.4,0.33,4.4,17.8,0.25,11.5,23.7,0.49,17.7,66.8,0.47,77.4,33.95,36.21,19.43,0.3
Equip Rival,3 Local Rival,7.0,200.0,50.71,14.86,38.57,0.39,3.86,17.43,0.22,9.43,19.29,0.49,17.29,61.86,0.46,81.99,36.86,38.32,16.84,0.31
Equip Rival,3 Visitant Rival,7.0,203.57,56.86,15.0,44.43,0.34,4.71,18.71,0.25,12.71,25.57,0.5,20.57,71.29,0.48,79.76,34.95,37.29,20.14,0.3
Equip Rival,4 Dificil Rival,9.0,202.78,56.44,15.22,39.22,0.39,4.78,19.0,0.25,11.67,22.67,0.51,19.11,65.44,0.48,86.25,38.45,40.02,20.04,0.33
Equip Rival,4 Facil Rival,5.0,200.0,49.0,14.4,45.6,0.32,3.4,16.4,0.21,10.0,22.0,0.45,18.6,68.8,0.47,71.22,31.45,33.87,16.13,0.26
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,202.0,47.0,119.0,0.39,21.0,63.0,0.33,45.0,69.0,0.65,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
