Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,21.0,200.0,70.05,16.57,34.1,0.49,8.29,27.52,0.3,12.05,19.29,0.62,21.1,67.29,0.49,104.1,47.06,45.41,19.55,0.45
Equip,2 Derrota,9.0,200.0,63.89,15.22,34.0,0.45,6.33,26.56,0.24,14.44,21.67,0.67,23.0,67.22,0.49,95.04,40.83,42.27,23.85,0.44
Equip,2 Victoria,12.0,200.0,74.67,17.58,34.17,0.51,9.75,28.25,0.35,10.25,17.5,0.59,19.67,67.25,0.5,111.03,51.6,47.73,16.42,0.45
Equip,3 Local,10.0,200.0,72.1,18.8,35.7,0.53,8.1,28.4,0.29,10.2,15.9,0.64,20.8,68.2,0.51,105.72,48.28,46.04,15.91,0.44
Equip,3 Visitant,11.0,200.0,68.18,14.55,32.64,0.45,8.45,26.73,0.32,13.73,22.36,0.61,21.36,66.36,0.48,102.74,45.87,44.81,23.12,0.45
Equip,4 Dificil,10.0,200.0,68.1,16.6,32.8,0.51,7.2,28.1,0.26,13.3,20.9,0.64,22.4,67.2,0.49,101.34,44.99,44.84,21.84,0.46
Equip,4 Facil,11.0,200.0,71.82,16.55,35.27,0.47,9.27,27.0,0.34,10.91,17.82,0.61,19.91,67.27,0.5,106.76,48.91,45.93,17.52,0.43
Equip,6 Ultims 3,3.0,36000.0,205.0,48.0,121.0,0.4,25.0,89.0,0.28,34.0,47.0,0.72,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
Equip Rival,1 Mitjana Rival,21.0,200.0,63.14,16.1,39.43,0.41,5.95,23.24,0.26,13.1,21.57,0.61,20.71,69.24,0.51,91.2,39.93,41.16,20.9,0.37
Equip Rival,2 Derrota Rival,9.0,200.0,72.0,17.33,39.0,0.44,7.33,24.11,0.3,15.33,25.33,0.61,22.67,71.22,0.51,101.09,44.89,45.36,24.3,0.38
Equip Rival,2 Victoria Rival,12.0,200.0,56.5,15.17,39.75,0.38,4.92,22.58,0.22,11.42,18.75,0.61,19.25,67.75,0.5,83.39,36.16,37.86,18.32,0.36
Equip Rival,3 Local Rival,10.0,200.0,55.8,14.5,37.9,0.38,5.1,21.5,0.24,11.5,21.2,0.54,19.3,65.9,0.49,84.67,37.29,38.75,19.36,0.36
Equip Rival,3 Visitant Rival,11.0,200.0,69.82,17.55,40.82,0.43,6.73,24.82,0.27,14.55,21.91,0.66,22.0,72.18,0.52,96.73,42.11,43.07,22.16,0.38
Equip Rival,4 Dificil Rival,10.0,200.0,70.1,16.8,38.3,0.44,7.6,24.3,0.31,13.7,23.9,0.57,22.3,70.1,0.51,100.0,45.05,44.65,21.88,0.39
Equip Rival,4 Facil Rival,11.0,200.0,56.82,15.45,40.45,0.38,4.45,22.27,0.2,12.55,19.45,0.64,19.27,68.36,0.5,83.11,35.29,37.88,20.0,0.36
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,199.0,41.0,91.0,0.45,25.0,75.0,0.33,42.0,68.0,0.62,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
