Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],10.0,200.0,71.9,19.9,41.8,0.48,6.8,26.8,0.25,11.7,21.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,75.0,0.52,95.87,43.88,43.4,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,26.7,68.6,0.39
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],10.0,200.0,64.3,15.5,37.2,0.42,6.6,25.6,0.26,13.5,22.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,69.7,0.48,92.25,40.45,41.31,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,22.1,62.8,0.35
GRUP VIA - CB ARTES Equipo,['Mitjana'],10.0,200.0,70.9,16.4,33.2,0.49,8.6,26.6,0.32,12.3,20.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,66.1,0.48,107.26,49.0,46.89,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.0,59.8,0.42
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],10.0,200.0,63.0,17.6,44.8,0.39,4.9,22.0,0.22,13.1,21.2,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,73.0,0.52,86.3,37.35,39.51,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,22.5,66.8,0.34
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],10.0,200.0,74.1,18.1,37.0,0.49,8.6,27.9,0.31,12.1,17.8,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,69.8,0.49,106.16,47.77,45.95,18.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,26.7,64.9,0.41
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],10.0,200.0,71.2,20.5,43.6,0.47,7.0,24.0,0.29,9.2,15.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,71.4,0.51,99.72,45.86,44.28,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,27.5,67.6,0.41
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],10.0,200.0,61.0,15.1,37.0,0.41,4.5,22.1,0.2,17.3,25.1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,67.3,0.52,90.64,36.97,41.47,29.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,19.6,59.1,0.33
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],10.0,200.0,62.3,15.0,34.7,0.43,6.7,22.9,0.29,12.2,19.1,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,63.3,0.48,98.42,43.49,43.44,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.7,57.6,0.38
NOU BASQUET OLESA A Equipo,['Mitjana'],9.0,200.0,71.33,21.22,41.11,0.52,5.44,18.44,0.3,12.56,21.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,0.0,0.0,66.0,0.48,108.08,49.35,49.6,21.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,26.67,59.56,0.45
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],9.0,200.0,67.11,18.22,41.89,0.44,6.56,24.89,0.26,11.0,17.67,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,0.0,0.0,71.56,0.52,93.79,42.01,41.76,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.78,66.78,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],8.0,203.12,62.25,16.5,42.12,0.39,4.88,20.38,0.24,14.62,23.75,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,0.0,0.0,70.0,0.49,88.93,38.1,40.93,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,21.38,62.5,0.34
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],8.0,203.12,72.62,17.0,35.88,0.47,9.0,32.62,0.28,11.62,19.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,73.88,0.51,98.31,44.53,42.64,16.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,26.0,68.5,0.38
SD ESPANYOL Equipo,['Mitjana'],10.0,200.0,69.9,19.5,40.0,0.49,5.6,22.7,0.25,14.1,23.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,70.1,0.51,99.71,44.5,45.76,22.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,25.1,62.7,0.4
SD ESPANYOL Equipo Rival,['Mitjana Rival'],10.0,200.0,66.7,18.4,39.3,0.47,6.3,23.1,0.27,11.0,16.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,66.8,0.49,99.85,44.63,44.3,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.7,62.4,0.4
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],10.0,200.0,67.2,16.8,41.3,0.41,6.9,27.0,0.26,12.9,20.9,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,74.3,0.52,90.44,39.75,40.22,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.7,68.3,0.35
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],10.0,200.0,72.0,17.4,34.8,0.5,8.5,26.7,0.32,11.7,20.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,67.4,0.48,106.82,49.02,46.79,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,25.9,61.5,0.42
VEDRUNA GRACIA A Equipo,['Mitjana'],10.0,200.0,69.0,16.7,32.2,0.52,7.3,26.1,0.28,13.7,21.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,64.8,0.48,106.48,47.43,47.05,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,24.0,58.3,0.41
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],10.0,200.0,67.7,18.2,38.1,0.48,6.7,25.4,0.26,11.2,18.9,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,68.9,0.52,98.26,44.49,43.91,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.9,63.5,0.39
