Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,20.0,200.0,70.05,17.85,39.9,0.45,6.4,24.15,0.27,15.15,21.85,0.69,23.3,70.7,0.5,99.08,42.86,44.19,23.65,0.38
Equip,2 Derrota,10.0,200.0,60.2,15.0,38.1,0.39,5.6,23.3,0.24,13.4,20.3,0.66,25.7,67.5,0.49,89.19,38.11,39.96,21.82,0.38
Equip,2 Victoria,10.0,200.0,79.9,20.7,41.7,0.5,7.2,25.0,0.29,16.9,23.4,0.72,20.9,73.9,0.51,108.12,47.23,48.04,25.34,0.37
Equip,3 Local,10.0,200.0,75.5,18.9,39.9,0.47,7.4,25.1,0.29,15.5,21.8,0.71,22.1,71.6,0.5,105.45,46.15,46.52,23.85,0.39
Equip,3 Visitant,10.0,200.0,64.6,16.8,39.9,0.42,5.4,23.2,0.23,14.8,21.9,0.68,24.5,69.8,0.5,92.55,39.46,41.8,23.45,0.37
Equip,4 Dificil,12.0,200.0,71.0,17.67,40.08,0.44,6.75,24.25,0.28,15.42,21.5,0.72,24.67,70.83,0.5,100.24,43.2,44.33,23.96,0.38
Equip,4 Facil,8.0,200.0,68.62,18.12,39.62,0.46,5.88,24.0,0.24,14.75,22.38,0.66,21.25,70.5,0.5,97.34,42.34,43.97,23.18,0.38
Equip,5 Equips Cua,4.0,200.0,74.25,18.25,39.0,0.47,7.5,26.25,0.29,15.25,22.5,0.68,23.25,72.0,0.5,103.12,45.21,45.54,23.37,0.4
Equip,5 Equips Top,4.0,200.0,74.25,18.25,39.0,0.47,7.5,26.25,0.29,15.25,22.5,0.68,23.25,72.0,0.5,103.12,45.21,45.54,23.37,0.4
Equip,6 Ultims 3,3.0,36000.0,207.0,57.0,120.0,0.47,16.0,75.0,0.21,45.0,72.0,0.62,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
Equip Rival,1 Mitjana Rival,20.0,200.0,70.65,16.9,40.55,0.42,6.95,23.0,0.3,16.0,24.55,0.65,21.95,71.35,0.5,99.02,43.0,44.27,25.18,0.36
Equip Rival,2 Derrota Rival,10.0,200.0,74.6,16.9,39.4,0.43,7.2,22.0,0.33,19.2,27.7,0.69,21.6,70.6,0.51,105.67,45.11,47.1,31.27,0.36
Equip Rival,2 Victoria Rival,10.0,200.0,66.7,16.9,41.7,0.41,6.7,24.0,0.28,12.8,21.4,0.6,22.3,72.1,0.49,92.51,41.02,41.45,19.48,0.37
Equip Rival,3 Local Rival,10.0,200.0,69.7,17.4,40.7,0.43,6.9,23.8,0.29,14.2,24.3,0.58,21.7,72.1,0.5,96.67,43.02,43.57,22.02,0.37
Equip Rival,3 Visitant Rival,10.0,200.0,71.6,16.4,40.4,0.41,7.0,22.2,0.32,17.8,24.8,0.72,22.2,70.5,0.5,101.56,42.97,44.86,28.43,0.35
Equip Rival,4 Dificil Rival,12.0,200.0,70.42,16.75,39.58,0.42,6.5,22.67,0.29,17.42,27.75,0.63,22.25,71.42,0.5,98.6,42.57,44.73,27.98,0.36
Equip Rival,4 Facil Rival,8.0,200.0,71.0,17.12,42.0,0.41,7.62,23.5,0.32,13.88,19.75,0.7,21.5,71.12,0.5,99.82,43.61,43.53,21.18,0.36
Equip Rival,5 Equips Cua Rival,4.0,200.0,70.25,16.0,42.25,0.38,7.0,22.75,0.31,17.25,24.75,0.7,23.75,72.75,0.5,96.56,40.77,42.71,26.54,0.35
Equip Rival,5 Equips Top Rival,4.0,200.0,70.25,16.0,42.25,0.38,7.0,22.75,0.31,17.25,24.75,0.7,23.75,72.75,0.5,96.56,40.77,42.71,26.54,0.35
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,213.0,47.0,136.0,0.35,26.0,63.0,0.41,41.0,58.0,0.71,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
