Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,8.0,200.0,59.5,17.0,38.25,0.44,4.38,24.38,0.18,12.38,22.0,0.56,20.12,69.38,0.48,85.77,37.62,39.89,19.76,0.39
Equip,2 Derrota,8.0,200.0,59.5,17.0,38.25,0.44,4.38,24.38,0.18,12.38,22.0,0.56,20.12,69.38,0.48,85.77,37.62,39.89,19.76,0.39
Equip,3 Local,3.0,200.0,59.67,16.33,41.33,0.4,4.0,22.33,0.18,15.0,24.67,0.61,22.67,71.33,0.49,83.64,35.08,39.01,23.56,0.35
Equip,3 Visitant,5.0,200.0,59.4,17.4,36.4,0.48,4.6,25.6,0.18,10.8,20.4,0.53,18.6,68.0,0.48,87.35,39.19,40.41,17.42,0.41
Equip,4 Dificil,3.0,200.0,66.0,19.0,38.67,0.49,5.0,24.67,0.2,13.0,24.0,0.54,24.33,70.67,0.48,93.4,41.84,43.3,20.53,0.39
Equip,4 Facil,5.0,200.0,55.6,15.8,38.0,0.42,4.0,24.2,0.17,12.0,20.8,0.58,17.6,68.4,0.49,81.29,35.05,37.76,19.29,0.39
Equip,5 Equips Cua,2.0,200.0,57.5,17.0,41.5,0.41,3.5,26.5,0.13,13.0,21.0,0.62,18.0,74.0,0.52,77.7,32.72,36.23,19.12,0.39
Equip,5 Equips Top,2.0,200.0,57.5,17.0,41.5,0.41,3.5,26.5,0.13,13.0,21.0,0.62,18.0,74.0,0.52,77.7,32.72,36.23,19.12,0.39
Equip,6 Ultims 3,3.0,36000.0,175.0,43.0,104.0,0.41,17.0,77.0,0.22,38.0,65.0,0.58,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
Equip Rival,1 Mitjana Rival,8.0,200.0,79.12,22.62,45.25,0.5,7.75,23.5,0.33,10.62,18.38,0.58,21.62,73.75,0.52,107.29,49.82,47.85,15.45,0.34
Equip Rival,2 Derrota Rival,8.0,200.0,79.12,22.62,45.25,0.5,7.75,23.5,0.33,10.62,18.38,0.58,21.62,73.75,0.52,107.29,49.82,47.85,15.45,0.34
Equip Rival,3 Local Rival,3.0,200.0,82.67,23.33,45.33,0.51,8.0,23.33,0.34,12.0,21.33,0.56,22.0,74.67,0.51,110.71,51.46,49.53,17.48,0.34
Equip Rival,3 Visitant Rival,5.0,200.0,77.0,22.2,45.2,0.49,7.6,23.6,0.32,9.8,16.6,0.59,21.4,73.0,0.52,105.48,48.84,46.83,14.24,0.34
Equip Rival,4 Dificil Rival,3.0,200.0,73.33,23.0,45.67,0.5,4.67,23.0,0.2,13.33,25.33,0.53,22.33,76.33,0.52,96.07,43.69,45.08,19.42,0.33
Equip Rival,4 Facil Rival,5.0,200.0,82.6,22.4,45.0,0.5,9.6,23.8,0.4,9.0,14.2,0.63,21.2,72.0,0.51,114.72,53.49,49.57,13.08,0.35
Equip Rival,5 Equips Cua Rival,2.0,200.0,74.0,18.0,38.0,0.47,9.0,26.5,0.34,11.0,19.0,0.58,21.0,69.5,0.48,106.47,48.84,46.12,17.05,0.41
Equip Rival,5 Equips Top Rival,2.0,200.0,74.0,18.0,38.0,0.47,9.0,26.5,0.34,11.0,19.0,0.58,21.0,69.5,0.48,106.47,48.84,46.12,17.05,0.41
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,231.0,63.0,124.0,0.51,21.0,77.0,0.27,42.0,74.0,0.57,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
