Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
SERGI PIERO GARCIA,27.33,NARCIS ARAGALL VARGAS,16.67,TON PRAT FERRAZ,3.0,NARCIS ARAGALL VARGAS,7.67,LLUS MARTN LLAVERA,0.5,NARCIS ARAGALL VARGAS,2.33,NARCIS ARAGALL VARGAS,6.67,JORDI BERTRAN DIAZ,0.5,NARCIS ARAGALL VARGAS,3.67,NARCIS ARAGALL VARGAS,5.0,DIDAC RODRIGUEZ ROLDAN,1.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,TON PRAT FERRAZ,3.33,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,JORDI BERTRAN DIAZ,0.75,JORDI BERTRAN DIAZ,0.75,NARCIS ARAGALL VARGAS,7.43,IZAN VILLAR CANTERO,14.29,NARCIS ARAGALL VARGAS,7.19,NARCIS ARAGALL VARGAS,9.14,IGNACIO SAINZ MORALES,51.8,JORDI BERTRAN DIAZ,1.5,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,NARCIS ARAGALL VARGAS,19.62,NARCIS ARAGALL VARGAS,40.38,MARC QUILES GMEZ,0.0,IGNACIO SAINZ MORALES,0.5,JORDI BERTRAN DIAZ,150.0,IZAN VILLAR CANTERO,91.67,JORDI BERTRAN DIAZ,59.81,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,JORDI BERTRAN DIAZ,1.0,NARCIS ARAGALL VARGAS,5.33,NARCIS ARAGALL VARGAS,14.33,JORDI BERTRAN DIAZ,0.5,JORDI BERTRAN DIAZ,33.0
LLUS MARTN LLAVERA,24.0,LLUS MARTN LLAVERA,10.0,NARCIS ARAGALL VARGAS,3.0,TON PRAT FERRAZ,6.67,TON PRAT FERRAZ,0.45,IGNACIO SAINZ MORALES,1.67,SERGI PIERO GARCIA,6.0,IGNACIO SAINZ MORALES,0.45,SERGI PIERO GARCIA,2.67,SERGI PIERO GARCIA,4.0,NARCIS ARAGALL VARGAS,0.73,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,DIDAC RODRIGUEZ ROLDAN,3.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,IGNACIO SAINZ MORALES,0.59,IGNACIO SAINZ MORALES,0.61,IGNACIO SAINZ MORALES,4.33,IGNACIO SAINZ MORALES,12.5,DIDAC RODRIGUEZ ROLDAN,4.27,SERGI PIERO GARCIA,6.51,JORDI BERTRAN DIAZ,50.0,IGNACIO SAINZ MORALES,1.19,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,SERGI PIERO GARCIA,12.23,DIDAC RODRIGUEZ ROLDAN,29.29,JORDI BERTRAN DIAZ,0.0,MARC QUILES GMEZ,-0.0,IGNACIO SAINZ MORALES,131.58,SERGI PIERO GARCIA,91.35,IGNACIO SAINZ MORALES,40.34,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,SERGI PIERO GARCIA,0.75,LLUS MARTN LLAVERA,3.67,DIDAC RODRIGUEZ ROLDAN,9.33,IGNACIO SAINZ MORALES,0.44,SOULEYMANE SOW,24.0
IGNACIO SAINZ MORALES,22.67,DIDAC RODRIGUEZ ROLDAN,10.0,DIDAC RODRIGUEZ ROLDAN,2.33,DIDAC RODRIGUEZ ROLDAN,5.67,DIDAC RODRIGUEZ ROLDAN,0.41,LLUS MARTN LLAVERA,1.67,LLUS MARTN LLAVERA,4.33,LLUS MARTN LLAVERA,0.38,DIDAC RODRIGUEZ ROLDAN,2.33,IGNACIO SAINZ MORALES,3.33,SERGI PIERO GARCIA,0.67,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,JAUME RIBAS FERNANDEZ,3.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,LLUS MARTN LLAVERA,0.54,LLUS MARTN LLAVERA,0.55,LLUS MARTN LLAVERA,4.3,SERGI PIERO GARCIA,11.11,LLUS MARTN LLAVERA,4.23,DIDAC RODRIGUEZ ROLDAN,6.0,LLUS MARTN LLAVERA,46.96,LLUS MARTN LLAVERA,1.08,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,DIDAC RODRIGUEZ ROLDAN,11.8,IZAN VILLAR CANTERO,24.74,SOULEYMANE SOW,0.0,SEAN GALINDO HERASME,0.0,LLUS MARTN LLAVERA,115.38,IGNACIO SAINZ MORALES,91.23,LLUS MARTN LLAVERA,24.49,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,IGNACIO SAINZ MORALES,0.69,TON PRAT FERRAZ,3.33,LLUS MARTN LLAVERA,8.33,LLUS MARTN LLAVERA,0.44,IGNACIO SAINZ MORALES,17.0
TON PRAT FERRAZ,22.67,IGNACIO SAINZ MORALES,8.33,LLUS MARTN LLAVERA,2.0,LLUS MARTN LLAVERA,4.0,SOULEYMANE SOW,0.4,SERGI PIERO GARCIA,1.0,IGNACIO SAINZ MORALES,3.67,NARCIS ARAGALL VARGAS,0.35,IGNACIO SAINZ MORALES,2.0,IZAN VILLAR CANTERO,3.0,IZAN VILLAR CANTERO,0.67,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,LLUS MARTN LLAVERA,2.67,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,TON PRAT FERRAZ,0.46,NARCIS ARAGALL VARGAS,0.5,DIDAC RODRIGUEZ ROLDAN,3.6,NARCIS ARAGALL VARGAS,8.53,IGNACIO SAINZ MORALES,3.45,LLUS MARTN LLAVERA,4.77,SOULEYMANE SOW,44.83,TON PRAT FERRAZ,0.91,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,LLUS MARTN LLAVERA,10.1,LLUS MARTN LLAVERA,20.3,SEAN GALINDO HERASME,0.0,LLUS MARTN LLAVERA,-0.5,NARCIS ARAGALL VARGAS,104.17,NARCIS ARAGALL VARGAS,91.08,NARCIS ARAGALL VARGAS,13.09,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,IZAN VILLAR CANTERO,0.64,DIDAC RODRIGUEZ ROLDAN,3.33,SERGI PIERO GARCIA,8.0,TON PRAT FERRAZ,0.43,LLUS MARTN LLAVERA,14.0
NARCIS ARAGALL VARGAS,22.0,SERGI PIERO GARCIA,7.0,JAUME RIBAS FERNANDEZ,1.0,JAUME RIBAS FERNANDEZ,3.33,IGNACIO SAINZ MORALES,0.4,DIDAC RODRIGUEZ ROLDAN,1.0,DIDAC RODRIGUEZ ROLDAN,3.67,TON PRAT FERRAZ,0.33,IZAN VILLAR CANTERO,2.0,DIDAC RODRIGUEZ ROLDAN,2.33,IGNACIO SAINZ MORALES,0.6,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,JORDI BERTRAN DIAZ,2.33,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,NARCIS ARAGALL VARGAS,0.45,DIDAC RODRIGUEZ ROLDAN,0.48,TON PRAT FERRAZ,1.23,DIDAC RODRIGUEZ ROLDAN,8.33,TON PRAT FERRAZ,3.33,TON PRAT FERRAZ,4.73,NARCIS ARAGALL VARGAS,44.03,NARCIS ARAGALL VARGAS,0.91,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,8.86,TON PRAT FERRAZ,19.21,IGNACIO SAINZ MORALES,0.0,JORDI BERTRAN DIAZ,-0.83,SOULEYMANE SOW,100.0,LLUS MARTN LLAVERA,90.9,DIDAC RODRIGUEZ ROLDAN,9.53,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,LLUS MARTN LLAVERA,0.52,IGNACIO SAINZ MORALES,2.33,TON PRAT FERRAZ,7.67,SOULEYMANE SOW,0.4,SERGI PIERO GARCIA,10.0
JAUME RIBAS FERNANDEZ,21.67,TON PRAT FERRAZ,7.0,SOULEYMANE SOW,0.67,SERGI PIERO GARCIA,2.0,NARCIS ARAGALL VARGAS,0.39,JORDI BERTRAN DIAZ,0.33,IZAN VILLAR CANTERO,3.0,DIDAC RODRIGUEZ ROLDAN,0.27,LLUS MARTN LLAVERA,1.0,LLUS MARTN LLAVERA,1.67,LLUS MARTN LLAVERA,0.6,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,NARCIS ARAGALL VARGAS,2.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,DIDAC RODRIGUEZ ROLDAN,0.41,SOULEYMANE SOW,0.43,SERGI PIERO GARCIA,0.87,SOULEYMANE SOW,6.67,SERGI PIERO GARCIA,3.09,IZAN VILLAR CANTERO,4.13,DIDAC RODRIGUEZ ROLDAN,41.56,DIDAC RODRIGUEZ ROLDAN,0.82,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,TON PRAT FERRAZ,8.72,SERGI PIERO GARCIA,19.18,LLUS MARTN LLAVERA,0.0,SOULEYMANE SOW,-0.83,DIDAC RODRIGUEZ ROLDAN,100.0,SOULEYMANE SOW,90.72,SOULEYMANE SOW,9.28,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,NARCIS ARAGALL VARGAS,0.47,SERGI PIERO GARCIA,1.67,IGNACIO SAINZ MORALES,5.33,NARCIS ARAGALL VARGAS,0.37,TON PRAT FERRAZ,8.0
DIDAC RODRIGUEZ ROLDAN,19.0,IZAN VILLAR CANTERO,3.67,IGNACIO SAINZ MORALES,0.67,SOULEYMANE SOW,1.67,SERGI PIERO GARCIA,0.33,TON PRAT FERRAZ,0.33,TON PRAT FERRAZ,1.0,SERGI PIERO GARCIA,0.17,SOULEYMANE SOW,0.33,TON PRAT FERRAZ,1.0,SOULEYMANE SOW,0.5,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,IGNACIO SAINZ MORALES,1.67,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SOULEYMANE SOW,0.4,TON PRAT FERRAZ,0.43,SOULEYMANE SOW,0.23,LLUS MARTN LLAVERA,4.0,IZAN VILLAR CANTERO,1.73,IGNACIO SAINZ MORALES,3.21,TON PRAT FERRAZ,41.32,SOULEYMANE SOW,0.8,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,IZAN VILLAR CANTERO,7.84,IGNACIO SAINZ MORALES,16.12,SERGI PIERO GARCIA,0.0,NARCIS ARAGALL VARGAS,-1.17,TON PRAT FERRAZ,87.5,JAUME RIBAS FERNANDEZ,90.65,MARC QUILES GMEZ,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,DIDAC RODRIGUEZ ROLDAN,0.39,JAUME RIBAS FERNANDEZ,1.0,IZAN VILLAR CANTERO,4.67,DIDAC RODRIGUEZ ROLDAN,0.36,IZAN VILLAR CANTERO,7.0
IZAN VILLAR CANTERO,13.0,JAUME RIBAS FERNANDEZ,2.33,SERGI PIERO GARCIA,0.67,IGNACIO SAINZ MORALES,1.67,JAUME RIBAS FERNANDEZ,0.3,IZAN VILLAR CANTERO,0.33,JORDI BERTRAN DIAZ,0.67,IZAN VILLAR CANTERO,0.11,JAUME RIBAS FERNANDEZ,0.33,SOULEYMANE SOW,0.67,JAUME RIBAS FERNANDEZ,0.5,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,SERGI PIERO GARCIA,1.67,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,JAUME RIBAS FERNANDEZ,0.3,SERGI PIERO GARCIA,0.36,IZAN VILLAR CANTERO,0.13,JAUME RIBAS FERNANDEZ,3.33,JAUME RIBAS FERNANDEZ,1.2,JAUME RIBAS FERNANDEZ,2.4,JAUME RIBAS FERNANDEZ,33.33,JAUME RIBAS FERNANDEZ,0.6,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,JAUME RIBAS FERNANDEZ,4.04,SOULEYMANE SOW,13.73,TON PRAT FERRAZ,0.0,DIDAC RODRIGUEZ ROLDAN,-2.0,SERGI PIERO GARCIA,75.0,TON PRAT FERRAZ,90.57,SEAN GALINDO HERASME,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.13,SOULEYMANE SOW,0.67,JAUME RIBAS FERNANDEZ,3.33,JAUME RIBAS FERNANDEZ,0.3,DIDAC RODRIGUEZ ROLDAN,6.0
JORDI BERTRAN DIAZ,12.33,SOULEYMANE SOW,1.67,IZAN VILLAR CANTERO,0.33,IZAN VILLAR CANTERO,1.67,IZAN VILLAR CANTERO,0.2,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,JAUME RIBAS FERNANDEZ,0.67,MARC QUILES GMEZ,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,SOULEYMANE SOW,1.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,SERGI PIERO GARCIA,0.27,JAUME RIBAS FERNANDEZ,0.32,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,SOULEYMANE SOW,0.87,SOULEYMANE SOW,1.07,SERGI PIERO GARCIA,32.18,SERGI PIERO GARCIA,0.54,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,SOULEYMANE SOW,2.37,JAUME RIBAS FERNANDEZ,8.99,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,-2.67,JAUME RIBAS FERNANDEZ,70.0,DIDAC RODRIGUEZ ROLDAN,90.47,TON PRAT FERRAZ,-3.07,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,IZAN VILLAR CANTERO,0.0,MARC QUILES GMEZ,0.0,IZAN VILLAR CANTERO,0.67,SOULEYMANE SOW,1.67,SERGI PIERO GARCIA,0.21,JAUME RIBAS FERNANDEZ,4.0
SOULEYMANE SOW,7.67,JORDI BERTRAN DIAZ,1.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,MARC QUILES GMEZ,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,JORDI BERTRAN DIAZ,0.0,MARC QUILES GMEZ,0.0,JORDI BERTRAN DIAZ,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,IZAN VILLAR CANTERO,0.33,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,IZAN VILLAR CANTERO,0.18,IZAN VILLAR CANTERO,0.31,SEAN GALINDO HERASME,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.33,JORDI BERTRAN DIAZ,0.33,IZAN VILLAR CANTERO,29.55,IZAN VILLAR CANTERO,0.36,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,JORDI BERTRAN DIAZ,0.67,JORDI BERTRAN DIAZ,2.9,DIDAC RODRIGUEZ ROLDAN,0.0,TON PRAT FERRAZ,-2.83,IZAN VILLAR CANTERO,64.71,JORDI BERTRAN DIAZ,90.19,SERGI PIERO GARCIA,-16.35,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,DIDAC RODRIGUEZ ROLDAN,0.0,SOULEYMANE SOW,0.0,JORDI BERTRAN DIAZ,0.33,JORDI BERTRAN DIAZ,0.67,IZAN VILLAR CANTERO,0.14,NARCIS ARAGALL VARGAS,1.0
