Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],3.0,200.0,71.0,18.0,37.33,0.48,8.0,25.67,0.31,11.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,0.0,0.0,68.67,0.5,103.4,47.62,45.61,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,26.0,63.0,0.41
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],3.0,200.0,59.67,12.0,33.0,0.36,5.67,26.67,0.21,18.67,28.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,69.0,0.5,86.47,34.36,38.98,31.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,17.67,59.67,0.3
GRUP VIA - CB ARTES Equipo,['Mitjana'],3.0,200.0,69.0,15.33,33.0,0.46,7.67,26.33,0.29,15.33,24.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,67.0,0.48,102.99,45.22,45.48,25.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,23.0,59.33,0.39
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],3.0,200.0,68.0,18.33,44.33,0.41,6.67,23.33,0.29,11.33,20.67,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,0.0,0.0,73.67,0.52,92.31,41.87,41.59,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,25.0,67.67,0.37
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],3.0,200.0,74.67,19.67,38.33,0.51,8.67,29.0,0.3,9.33,16.67,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,0.0,0.0,71.67,0.51,104.19,48.51,45.55,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,28.33,67.33,0.42
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],3.0,200.0,71.0,20.33,44.67,0.46,6.0,19.67,0.31,12.33,19.67,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,70.0,0.49,101.43,45.6,45.85,19.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,26.33,64.33,0.41
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],3.0,200.0,59.67,14.33,39.0,0.37,4.33,18.0,0.24,18.0,24.67,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33,0.0,0.0,65.0,0.51,91.79,36.55,41.59,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,18.67,57.0,0.33
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],3.0,200.0,70.33,17.0,35.33,0.48,8.67,23.67,0.37,10.33,14.33,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,0.0,0.0,62.67,0.49,112.23,50.85,47.82,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.67,59.0,0.44
NOU BASQUET OLESA A Equipo,['Mitjana'],2.0,200.0,74.0,22.0,46.0,0.48,5.5,13.0,0.42,13.5,19.5,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,64.5,0.47,114.73,51.27,51.74,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,27.5,59.0,0.47
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],2.0,200.0,72.0,19.0,45.0,0.42,6.5,23.0,0.28,14.5,21.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,74.0,0.53,97.3,42.28,43.33,21.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,25.5,68.0,0.38
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],2.0,200.0,68.5,17.0,42.0,0.4,7.0,27.5,0.25,13.5,21.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,75.5,0.51,90.73,39.57,40.22,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.0,69.5,0.35
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],2.0,200.0,75.0,18.0,35.0,0.51,7.5,29.0,0.26,16.5,25.5,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,72.0,0.49,104.17,45.7,46.4,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,25.5,64.0,0.4
SD ESPANYOL Equipo,['Mitjana'],3.0,200.0,69.0,20.0,37.0,0.54,4.33,21.33,0.2,16.0,26.67,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,67.0,0.5,102.99,45.43,48.25,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.33,58.33,0.42
SD ESPANYOL Equipo Rival,['Mitjana Rival'],3.0,200.0,62.67,17.33,37.33,0.46,6.67,28.0,0.24,8.0,11.67,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,0.0,0.0,67.33,0.5,93.07,41.84,40.29,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.0,65.33,0.37
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],3.0,200.0,71.33,17.67,44.67,0.4,7.0,30.67,0.23,15.0,21.67,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,81.33,0.54,87.7,37.39,38.71,19.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.67,75.33,0.33
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],3.0,200.0,71.0,18.67,36.33,0.51,6.67,27.0,0.25,13.67,22.33,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,0.0,0.0,70.0,0.46,101.43,45.26,45.56,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,25.33,63.33,0.4
VEDRUNA GRACIA A Equipo,['Mitjana'],3.0,200.0,77.0,17.67,34.33,0.51,8.0,28.67,0.28,17.67,26.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,0.0,0.0,71.33,0.53,107.94,47.09,47.68,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,25.67,63.0,0.41
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],3.0,200.0,67.67,16.67,34.0,0.49,8.33,26.67,0.31,9.33,14.33,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,0.0,0.0,64.0,0.47,105.73,48.08,45.23,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,25.0,60.67,0.41
