Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ABRIL RICART MENSAH',1 Mitjana,9.0,13.11,2.56,0.89,3.67,0.24,0.11,0.89,0.12,0.44,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.23,0.25,-1.21,1.08,1.3,3.79,25.47,0.46,0.0,0.0,0.0,0.0,5.72,21.35,0.0,-3.44,51.11,76.06,-24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,4.56,0.22,4.0
b'ABRIL RICART MENSAH',2 Derrota,3.0,12.67,1.67,0.67,3.33,0.2,0.0,0.0,0.0,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.2,0.23,-1.47,3.33,0.87,2.73,24.07,0.4,0.0,0.0,0.0,0.0,3.9,17.21,0.0,-3.17,50.0,85.37,-35.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.33,0.2,4.0
b'ABRIL RICART MENSAH',2 Victoria,6.0,13.33,3.0,1.0,3.83,0.26,0.17,1.33,0.12,0.5,1.67,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.24,0.25,-1.08,1.61,1.51,4.33,25.83,0.48,0.0,0.0,0.0,0.0,6.64,23.0,0.0,-3.58,52.94,71.51,-18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.17,5.17,0.23,4.0
b'ABRIL RICART MENSAH',3 Local,4.0,14.0,2.75,0.75,3.5,0.21,0.25,1.5,0.17,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.23,0.23,-1.85,2.5,1.35,4.45,23.28,0.45,0.0,0.0,0.0,0.0,6.78,21.26,0.0,-4.38,50.0,63.32,-13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,5.0,0.2,4.0
b'ABRIL RICART MENSAH',3 Visitant,5.0,12.4,2.4,1.0,3.8,0.26,0.0,0.4,0.0,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24,0.26,-0.7,1.9,1.24,3.28,27.43,0.48,0.0,0.0,0.0,0.0,4.89,21.26,0.0,-2.7,54.55,87.77,-33.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,4.2,0.24,4.0
b'ABRIL RICART MENSAH',4 Banqueta,9.0,13.11,2.56,0.89,3.67,0.24,0.11,0.89,0.12,0.44,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.23,0.25,-1.21,1.08,1.3,3.79,25.47,0.46,0.0,0.0,0.0,0.0,5.72,21.35,0.0,-3.44,51.11,76.06,-24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,4.56,0.22,4.0
b'ABRIL RICART MENSAH',5 Dificil,6.0,12.67,2.83,1.0,3.67,0.27,0.17,0.83,0.2,0.33,1.33,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.28,0.28,-0.98,1.24,1.4,3.63,27.81,0.56,0.0,0.0,0.0,0.0,5.79,22.56,0.0,-3.25,58.62,75.35,-16.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.17,4.5,0.26,4.0
b'ABRIL RICART MENSAH',5 Facil,3.0,14.0,2.0,0.67,3.67,0.18,0.0,1.0,0.0,0.67,1.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.19,-1.67,4.76,1.07,4.13,20.51,0.29,0.0,0.0,0.0,0.0,5.66,19.24,0.0,-3.83,40.0,77.38,-37.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.67,4.67,0.14,4.0
b'ANNA MESTRES ROSET',1 Mitjana,11.0,10.0,2.55,0.55,1.64,0.33,0.09,0.36,0.25,1.18,1.82,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.34,0.45,0.67,5.37,1.27,1.45,46.73,0.68,0.0,0.0,0.0,0.0,3.54,15.37,0.0,-0.95,96.55,73.68,22.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.64,2.0,0.32,15.0
b'ANNA MESTRES ROSET',2 Derrota,3.0,14.0,2.0,0.33,1.67,0.2,0.0,0.0,0.0,1.33,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.2,0.44,0.7,26.67,0.87,1.33,39.39,0.4,0.0,0.0,0.0,0.0,2.63,9.79,0.0,-0.67,100.0,89.49,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,0.2,15.0
