Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,2.0,200.0,62.0,20.0,45.5,0.44,2.5,19.0,0.13,14.5,25.5,0.57,23.0,72.5,0.49,85.52,36.82,41.23,22.48,0.29
Equip,2 Derrota,2.0,200.0,62.0,20.0,45.5,0.44,2.5,19.0,0.13,14.5,25.5,0.57,23.0,72.5,0.49,85.52,36.82,41.23,22.48,0.29
Equip,3 Visitant,2.0,200.0,62.0,20.0,45.5,0.44,2.5,19.0,0.13,14.5,25.5,0.57,23.0,72.5,0.49,85.52,36.82,41.23,22.48,0.29
Equip,4 Facil,2.0,200.0,62.0,20.0,45.5,0.44,2.5,19.0,0.13,14.5,25.5,0.57,23.0,72.5,0.49,85.52,36.82,41.23,22.48,0.29
Equip,6 Ultims 3,2.0,200.0,62.0,20.0,45.5,0.44,2.5,19.0,0.13,14.5,25.5,0.57,23.0,72.5,0.49,85.52,36.82,41.23,22.48,0.29
Equip Rival,1 Mitjana Rival,2.0,200.0,86.5,19.5,37.5,0.52,11.0,30.0,0.37,14.5,23.5,0.62,23.0,74.5,0.51,116.11,53.33,50.09,21.48,0.44
Equip Rival,2 Derrota Rival,2.0,200.0,86.5,19.5,37.5,0.52,11.0,30.0,0.37,14.5,23.5,0.62,23.0,74.5,0.51,116.11,53.33,50.09,21.48,0.44
Equip Rival,3 Visitant Rival,2.0,200.0,86.5,19.5,37.5,0.52,11.0,30.0,0.37,14.5,23.5,0.62,23.0,74.5,0.51,116.11,53.33,50.09,21.48,0.44
Equip Rival,4 Facil Rival,2.0,200.0,86.5,19.5,37.5,0.52,11.0,30.0,0.37,14.5,23.5,0.62,23.0,74.5,0.51,116.11,53.33,50.09,21.48,0.44
Equip Rival,6 Ultims 3 Rival,2.0,200.0,86.5,19.5,37.5,0.52,11.0,30.0,0.37,14.5,23.5,0.62,23.0,74.5,0.51,116.11,53.33,50.09,21.48,0.44
