Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,3.0,200.0,69.0,15.33,33.0,0.46,7.67,26.33,0.29,15.33,24.0,0.64,21.0,67.0,0.48,102.99,45.22,45.48,25.84,0.44
Equip,2 Derrota,2.0,200.0,74.0,14.0,31.0,0.45,9.5,28.5,0.33,17.5,25.0,0.7,24.5,67.5,0.45,109.63,47.48,46.91,29.41,0.48
Equip,2 Victoria,1.0,200.0,59.0,18.0,37.0,0.49,4.0,22.0,0.18,11.0,22.0,0.5,14.0,65.0,0.53,90.77,40.68,42.18,18.64,0.37
Equip,3 Local,1.0,200.0,59.0,18.0,37.0,0.49,4.0,22.0,0.18,11.0,22.0,0.5,14.0,65.0,0.53,90.77,40.68,42.18,18.64,0.37
Equip,3 Visitant,2.0,200.0,74.0,14.0,31.0,0.45,9.5,28.5,0.33,17.5,25.0,0.7,24.5,67.5,0.45,109.63,47.48,46.91,29.41,0.48
Equip,4 Dificil,2.0,200.0,74.0,14.0,31.0,0.45,9.5,28.5,0.33,17.5,25.0,0.7,24.5,67.5,0.45,109.63,47.48,46.91,29.41,0.48
Equip,4 Facil,1.0,200.0,59.0,18.0,37.0,0.49,4.0,22.0,0.18,11.0,22.0,0.5,14.0,65.0,0.53,90.77,40.68,42.18,18.64,0.37
Equip,6 Ultims 3,3.0,200.0,69.0,15.33,33.0,0.46,7.67,26.33,0.29,15.33,24.0,0.64,21.0,67.0,0.48,102.99,45.22,45.48,25.84,0.44
Equip Rival,1 Mitjana Rival,3.0,200.0,68.0,18.33,44.67,0.41,6.67,23.33,0.29,11.33,20.67,0.55,22.33,74.0,0.52,91.89,41.67,41.41,16.67,0.34
Equip Rival,2 Derrota Rival,2.0,200.0,79.0,20.5,47.0,0.44,8.0,26.5,0.3,14.0,26.5,0.53,24.0,81.5,0.55,96.93,44.22,43.69,19.05,0.36
Equip Rival,2 Victoria Rival,1.0,200.0,46.0,14.0,40.0,0.35,4.0,17.0,0.24,6.0,9.0,0.67,19.0,58.0,0.47,79.31,35.09,34.98,10.53,0.3
Equip Rival,3 Local Rival,1.0,200.0,46.0,14.0,40.0,0.35,4.0,17.0,0.24,6.0,9.0,0.67,19.0,58.0,0.47,79.31,35.09,34.98,10.53,0.3
Equip Rival,3 Visitant Rival,2.0,200.0,79.0,20.5,47.0,0.44,8.0,26.5,0.3,14.0,26.5,0.53,24.0,81.5,0.55,96.93,44.22,43.69,19.05,0.36
Equip Rival,4 Dificil Rival,2.0,200.0,79.0,20.5,47.0,0.44,8.0,26.5,0.3,14.0,26.5,0.53,24.0,81.5,0.55,96.93,44.22,43.69,19.05,0.36
Equip Rival,4 Facil Rival,1.0,200.0,46.0,14.0,40.0,0.35,4.0,17.0,0.24,6.0,9.0,0.67,19.0,58.0,0.47,79.31,35.09,34.98,10.53,0.3
Equip Rival,6 Ultims 3 Rival,3.0,200.0,68.0,18.33,44.67,0.41,6.67,23.33,0.29,11.33,20.67,0.55,22.33,74.0,0.52,91.89,41.67,41.41,16.67,0.34
