Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
ANYA COULIBALY GARCIA,24.21,EMMA LEON SAAVEDRA,10.5,ANYA COULIBALY GARCIA,3.64,ANYA COULIBALY GARCIA,8.86,CLAUDIA AGULLO VIZCARRA,0.52,CARLA FUSTER CASAS,1.31,CARLA FUSTER CASAS,3.54,MAR MANENT PEREZ,1.0,CLAUDIA AGULLO VIZCARRA,1.91,ANYA COULIBALY GARCIA,4.36,NURIA BARBE PUIG,0.87,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,EMMA LEON SAAVEDRA,2.71,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,CARLA FUSTER CASAS,0.46,CLAUDIA AGULLO VIZCARRA,0.49,CLAUDIA AGULLO VIZCARRA,3.49,AFRICA PEREZ LOPEZ,2.48,ANYA COULIBALY GARCIA,4.96,ANYA COULIBALY GARCIA,6.72,CLAUDIA AGULLO VIZCARRA,47.83,CARLA FUSTER CASAS,0.93,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,ANYA COULIBALY GARCIA,14.29,EMMA LEON SAAVEDRA,29.28,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,CLAUDIA AGULLO VIZCARRA,101.05,ONA VICO GARCIA,77.21,CLAUDIA AGULLO VIZCARRA,29.29,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,JULIA GARCIA GARCIA,0.0,AFRICA PEREZ LOPEZ,0.64,EMMA LEON SAAVEDRA,4.14,EMMA LEON SAAVEDRA,10.21,CLAUDIA AGULLO VIZCARRA,0.42,ANYA COULIBALY GARCIA,34.0
GRCIA FERRER LEAL,22.86,ANYA COULIBALY GARCIA,9.57,EMMA LEON SAAVEDRA,3.29,EMMA LEON SAAVEDRA,6.93,GRCIA FERRER LEAL,0.51,MARTINA MONTON MARTINEZ,1.0,EMMA LEON SAAVEDRA,3.29,CARLA FUSTER CASAS,0.37,ANYA COULIBALY GARCIA,1.86,EMMA LEON SAAVEDRA,2.79,JANA CANADELL COMES,0.76,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ANYA COULIBALY GARCIA,2.5,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,EMMA LEON SAAVEDRA,0.45,CARLA FUSTER CASAS,0.49,EMMA LEON SAAVEDRA,3.35,CLAUDIA AGULLO VIZCARRA,2.27,EMMA LEON SAAVEDRA,4.96,EMMA LEON SAAVEDRA,6.36,EMMA LEON SAAVEDRA,43.82,EMMA LEON SAAVEDRA,0.9,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,EMMA LEON SAAVEDRA,13.0,ANYA COULIBALY GARCIA,25.58,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,-0.0,CARLA FUSTER CASAS,98.84,GRCIA FERRER LEAL,76.66,CARLA FUSTER CASAS,24.07,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,ARAN TEJERA IGLESIAS,0.0,CARLA FUSTER CASAS,0.57,ANYA COULIBALY GARCIA,3.79,ANYA COULIBALY GARCIA,9.93,EMMA LEON SAAVEDRA,0.41,EMMA LEON SAAVEDRA,24.0
NURIA BARBE PUIG,21.45,CLAUDIA AGULLO VIZCARRA,8.73,CLAUDIA AGULLO VIZCARRA,2.73,CLAUDIA AGULLO VIZCARRA,5.27,EMMA LEON SAAVEDRA,0.47,EMMA LEON SAAVEDRA,0.86,MARTINA MONTON MARTINEZ,3.14,MARTINA MONTON MARTINEZ,0.32,EMMA LEON SAAVEDRA,1.36,CLAUDIA AGULLO VIZCARRA,2.73,LIDIA BELMONTE HURTADO,0.75,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,MARTINA MONTON MARTINEZ,2.43,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,CLAUDIA AGULLO VIZCARRA,0.45,AFRICA PEREZ LOPEZ,0.47,ANYA COULIBALY GARCIA,2.14,NURIA BARBE PUIG,1.48,CLAUDIA AGULLO VIZCARRA,4.17,MARTINA MONTON MARTINEZ,5.33,GRCIA FERRER LEAL,42.73,CLAUDIA AGULLO VIZCARRA,0.89,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,CLAUDIA AGULLO VIZCARRA,10.44,CLAUDIA AGULLO VIZCARRA,23.53,ANYA COULIBALY GARCIA,0.0,AFRICA PEREZ LOPEZ,-0.64,AFRICA PEREZ LOPEZ,96.0,JANA CANADELL COMES,76.51,AFRICA PEREZ LOPEZ,22.12,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ANYA COULIBALY GARCIA,0.0,ONA VICO GARCIA,0.55,CLAUDIA AGULLO VIZCARRA,3.18,CLAUDIA AGULLO VIZCARRA,7.64,GRCIA FERRER LEAL,0.4,LIDIA BELMONTE HURTADO,16.0
EMMA LEON SAAVEDRA,20.43,CARLA FUSTER CASAS,6.54,GRCIA FERRER LEAL,2.14,NURIA BARBE PUIG,4.36,LIDIA BELMONTE HURTADO,0.44,JANA CANADELL COMES,0.57,NURIA BARBE PUIG,2.91,AFRICA PEREZ LOPEZ,0.29,NURIA BARBE PUIG,1.18,NURIA BARBE PUIG,1.36,AFRICA PEREZ LOPEZ,0.75,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,CARLA FUSTER CASAS,2.31,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,AFRICA PEREZ LOPEZ,0.41,EMMA LEON SAAVEDRA,0.46,CARLA FUSTER CASAS,2.02,JANA CANADELL COMES,1.35,NURIA BARBE PUIG,2.63,NURIA BARBE PUIG,5.19,ANYA COULIBALY GARCIA,42.45,AFRICA PEREZ LOPEZ,0.82,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,NURIA BARBE PUIG,8.68,CARLA FUSTER CASAS,21.74,EMMA LEON SAAVEDRA,0.0,CLAUDIA AGULLO VIZCARRA,-1.32,EMMA LEON SAAVEDRA,93.04,ANYA COULIBALY GARCIA,76.5,EMMA LEON SAAVEDRA,16.91,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,EMMA LEON SAAVEDRA,0.0,JANA CANADELL COMES,0.45,CARLA FUSTER CASAS,2.23,MARTINA MONTON MARTINEZ,7.43,ANYA COULIBALY GARCIA,0.38,MAR MANENT PEREZ,15.0
CLAUDIA AGULLO VIZCARRA,19.82,MARTINA MONTON MARTINEZ,6.0,NURIA BARBE PUIG,1.82,MARTINA MONTON MARTINEZ,4.29,ONA VICO GARCIA,0.44,CLAUDIA AGULLO VIZCARRA,0.45,CLAUDIA AGULLO VIZCARRA,2.36,EMMA LEON SAAVEDRA,0.26,JANA CANADELL COMES,0.93,GRCIA FERRER LEAL,1.29,CARLA FUSTER CASAS,0.71,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,CLAUDIA AGULLO VIZCARRA,2.09,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,GRCIA FERRER LEAL,0.41,GRCIA FERRER LEAL,0.42,GRCIA FERRER LEAL,0.99,ANYA COULIBALY GARCIA,1.34,CARLA FUSTER CASAS,2.63,CLAUDIA AGULLO VIZCARRA,4.55,AFRICA PEREZ LOPEZ,39.68,GRCIA FERRER LEAL,0.82,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,MARTINA MONTON MARTINEZ,8.57,MARTINA MONTON MARTINEZ,21.27,LIDIA BELMONTE HURTADO,0.0,CARLA FUSTER CASAS,-1.38,GRCIA FERRER LEAL,85.54,MAR MANENT PEREZ,76.38,GRCIA FERRER LEAL,8.89,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.0,LIDIA BELMONTE HURTADO,0.42,GRCIA FERRER LEAL,2.21,NURIA BARBE PUIG,7.27,CARLA FUSTER CASAS,0.36,CLAUDIA AGULLO VIZCARRA,13.0
MARTINA MONTON MARTINEZ,19.5,NURIA BARBE PUIG,5.64,MARTINA MONTON MARTINEZ,1.21,GRCIA FERRER LEAL,4.21,NURIA BARBE PUIG,0.42,ONA VICO GARCIA,0.43,JANA CANADELL COMES,2.21,JANA CANADELL COMES,0.26,CARLA FUSTER CASAS,0.77,JANA CANADELL COMES,1.21,CLAUDIA AGULLO VIZCARRA,0.7,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,GRCIA FERRER LEAL,2.07,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,ANYA COULIBALY GARCIA,0.39,JANA CANADELL COMES,0.41,JANA CANADELL COMES,0.79,LIDIA BELMONTE HURTADO,1.17,GRCIA FERRER LEAL,2.57,CARLA FUSTER CASAS,4.04,CARLA FUSTER CASAS,39.43,ANYA COULIBALY GARCIA,0.78,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,CARLA FUSTER CASAS,7.33,LIDIA BELMONTE HURTADO,20.13,MAR MANENT PEREZ,0.0,ONA VICO GARCIA,-1.43,JANA CANADELL COMES,84.0,MARTINA MONTON MARTINEZ,76.23,JANA CANADELL COMES,7.49,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MAR MANENT PEREZ,0.0,MARTINA MONTON MARTINEZ,0.42,MARTINA MONTON MARTINEZ,2.21,CARLA FUSTER CASAS,6.23,MAR MANENT PEREZ,0.32,NURIA BARBE PUIG,12.0
JANA CANADELL COMES,18.21,GRCIA FERRER LEAL,5.07,LIDIA BELMONTE HURTADO,1.15,MAR MANENT PEREZ,3.29,ANYA COULIBALY GARCIA,0.41,AFRICA PEREZ LOPEZ,0.36,ONA VICO GARCIA,2.14,ONA VICO GARCIA,0.2,LIDIA BELMONTE HURTADO,0.69,MARTINA MONTON MARTINEZ,1.14,ONA VICO GARCIA,0.5,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,NURIA BARBE PUIG,1.91,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,MARTINA MONTON MARTINEZ,0.37,ANYA COULIBALY GARCIA,0.4,AFRICA PEREZ LOPEZ,0.6,EMMA LEON SAAVEDRA,0.95,MARTINA MONTON MARTINEZ,2.56,JANA CANADELL COMES,3.46,JANA CANADELL COMES,36.18,ONA VICO GARCIA,0.73,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,GRCIA FERRER LEAL,6.79,NURIA BARBE PUIG,20.01,CLAUDIA AGULLO VIZCARRA,0.0,JANA CANADELL COMES,-1.96,ANYA COULIBALY GARCIA,82.21,EMMA LEON SAAVEDRA,76.13,ANYA COULIBALY GARCIA,5.71,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,CLAUDIA AGULLO VIZCARRA,0.0,NURIA BARBE PUIG,0.4,NURIA BARBE PUIG,2.09,GRCIA FERRER LEAL,5.5,AFRICA PEREZ LOPEZ,0.32,JANA CANADELL COMES,11.0
CARLA FUSTER CASAS,16.31,JANA CANADELL COMES,4.5,MAR MANENT PEREZ,1.0,JANA CANADELL COMES,2.71,AFRICA PEREZ LOPEZ,0.38,NURIA BARBE PUIG,0.27,LIDIA BELMONTE HURTADO,1.92,CLAUDIA AGULLO VIZCARRA,0.19,GRCIA FERRER LEAL,0.57,CARLA FUSTER CASAS,1.08,MARTINA MONTON MARTINEZ,0.5,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,JANA CANADELL COMES,1.86,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,JANA CANADELL COMES,0.36,ONA VICO GARCIA,0.38,ONA VICO GARCIA,0.56,CARLA FUSTER CASAS,0.95,JANA CANADELL COMES,1.96,GRCIA FERRER LEAL,3.44,LIDIA BELMONTE HURTADO,35.27,MARTINA MONTON MARTINEZ,0.73,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,JANA CANADELL COMES,6.14,MAR MANENT PEREZ,16.68,NURIA BARBE PUIG,0.0,MAR MANENT PEREZ,-2.0,ONA VICO GARCIA,77.97,LIDIA BELMONTE HURTADO,75.38,MARTINA MONTON MARTINEZ,0.83,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,NURIA BARBE PUIG,0.0,EMMA LEON SAAVEDRA,0.32,JANA CANADELL COMES,1.5,JANA CANADELL COMES,4.93,LIDIA BELMONTE HURTADO,0.31,CARLA FUSTER CASAS,10.0
ONA VICO GARCIA,15.64,LIDIA BELMONTE HURTADO,3.69,JANA CANADELL COMES,0.93,CARLA FUSTER CASAS,2.69,JANA CANADELL COMES,0.34,LIDIA BELMONTE HURTADO,0.23,GRCIA FERRER LEAL,1.29,ANYA COULIBALY GARCIA,0.13,MARTINA MONTON MARTINEZ,0.57,MAR MANENT PEREZ,1.07,EMMA LEON SAAVEDRA,0.49,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,LIDIA BELMONTE HURTADO,1.85,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,ONA VICO GARCIA,0.36,MARTINA MONTON MARTINEZ,0.38,NURIA BARBE PUIG,0.55,ONA VICO GARCIA,0.78,LIDIA BELMONTE HURTADO,1.73,LIDIA BELMONTE HURTADO,3.18,MAR MANENT PEREZ,34.59,JANA CANADELL COMES,0.72,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,LIDIA BELMONTE HURTADO,5.46,JANA CANADELL COMES,15.68,JANA CANADELL COMES,0.0,GRCIA FERRER LEAL,-2.11,MARTINA MONTON MARTINEZ,77.06,CARLA FUSTER CASAS,74.77,LIDIA BELMONTE HURTADO,0.81,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,JANA CANADELL COMES,0.0,CLAUDIA AGULLO VIZCARRA,0.31,LIDIA BELMONTE HURTADO,1.38,LIDIA BELMONTE HURTADO,4.54,ONA VICO GARCIA,0.31,AFRICA PEREZ LOPEZ,8.0
LIDIA BELMONTE HURTADO,12.69,ONA VICO GARCIA,3.29,CARLA FUSTER CASAS,0.92,LIDIA BELMONTE HURTADO,2.62,CARLA FUSTER CASAS,0.34,ANYA COULIBALY GARCIA,0.14,AFRICA PEREZ LOPEZ,1.27,LIDIA BELMONTE HURTADO,0.12,AFRICA PEREZ LOPEZ,0.55,LIDIA BELMONTE HURTADO,0.92,GRCIA FERRER LEAL,0.44,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,MAR MANENT PEREZ,1.36,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,LIDIA BELMONTE HURTADO,0.33,LIDIA BELMONTE HURTADO,0.37,MARTINA MONTON MARTINEZ,0.49,MAR MANENT PEREZ,0.76,ONA VICO GARCIA,1.47,ONA VICO GARCIA,2.8,ONA VICO GARCIA,34.45,LIDIA BELMONTE HURTADO,0.66,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,ONA VICO GARCIA,4.79,ONA VICO GARCIA,14.39,CARLA FUSTER CASAS,0.0,LIDIA BELMONTE HURTADO,-2.23,LIDIA BELMONTE HURTADO,76.19,NURIA BARBE PUIG,73.93,ONA VICO GARCIA,0.75,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,CARLA FUSTER CASAS,0.0,GRCIA FERRER LEAL,0.23,ONA VICO GARCIA,1.21,ONA VICO GARCIA,3.93,JANA CANADELL COMES,0.3,GRCIA FERRER LEAL,5.0
