Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Assist (jugador),Assist (valor),Recuperacions (jugador),Recuperacions (valor),Perd (jugador),Perd (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltes Rebudes (jugador),Faltes Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efec (jugador),% Tir Efec (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesiones No Anotades (jugador),Possesiones No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Puntes per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perd Mal Pase (Jugador),Perd Mal Pase (Valor),Perd Pilota Controlada (jugador),Perd Pilota Controlada (valor),Altres Perd (jugador),Altres Perd (valor),Faltes de Tir (jugador),Faltes de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor)
b'JUAN MONTERRUBIO ALVAREZ',17.4,b'GUILLERMO BELLO MARABE',5.25,b'NIL CRESPO PEIRO',1.2,b'ERIC MANZANARES IZQUIERDO',3.0,b'MOHAMED AZIZ NEFZI',0.4,b'JOAN SILVESTRE PIJUAN',0.33,b'MARTI SOCIATS RUSINES',1.4,b'MARCOS OREJAS SERRAMO',0.21,b'ELOI CANO CARABACA',0.75,b'YANN MEYSSELLE',1.33,b'DAVID GEA SIMON',0.5,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'ARNAU CUMELLES CESPEDES',1.8,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'VICTOR SABARTES CORRAL',0.0,b'BERNAT TRAVERIA SOLA',0.33,b'PAU VILADOMAT COMERMA',2.0,b'MARC NOGUERA MARQUEZ',5.0,b'JOAN GARI GARI',0.35
b'DANIEL PINES MORENTE',17.0,b'JORDI GORINA RIBA',5.2,b'ROGER MASDEU ALTES',1.2,b'SANTI CANO CARABACA',3.0,b'JORDI SOBREVIAS BONELLS',0.4,b'XESC PADR CASELLAS',0.33,b'MARIO MARIA VENTURA',1.4,b'ALBERT MARTIN PUJOL',0.2,b'JORDI ROQUETA CLARET',0.75,b'DAVID GEA SIMON',1.33,b'ADRI PAL MASSIP',0.5,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'JOAN PONS MONTERO',1.8,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'POL RIGAT FULCARA',0.0,b'MARC PALAU GASCON',0.33,b'ENRIC ALIAGA CHECA',2.0,b'ALBERT BLANCO FONTANALS',5.0,b'DAVID CASTELLNOU TEIXIDO',0.35
b'MARC FIGUERAS FERRARONS',17.0,b'GERARD TALARN CORTINA',5.2,b'EUDALD CODINA COMES',1.2,b'ABDERRAHMANE RAHOU KADIRI',2.8,b'JORDI FORNELLS UR',0.4,b'JOAN GARI GARI',0.33,b'ORIOL NIUBO TORRAS',1.4,b'ARNAU OLIVA CARALT',0.2,b'JOAN GARI GARI',0.67,b'ADRIN GARCIA MANERO',1.33,b'SERGI MARTIN FUENTES',0.5,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'XAVIER ROQUETA CLARET',1.8,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'ALEX OLIVE MARTINEZ',0.0,b'YORKY SAMUEL MATA ARIAS',0.33,b'MARIO DE LA SEN MARTN',2.0,b'ENRIC ALIAGA CHECA',4.75,b'ORIOL FONT ORDEIG',0.35
b'DAVID COROMINAS HINOJOSA',16.8,b'ALBERT BLANCO FONTANALS',5.0,b'BIEL SALAT TASIAS',1.2,b'BERNAT FARELL SILVA',2.8,b'ERIC MANZANARES IZQUIERDO',0.4,b'ORIOL VARON MORALES',0.33,b'ALEJANDRO CODOER ORDOEZ',1.4,b'RUBEN MORALES BUENO',0.2,b'YANN MEYSSELLE',0.67,b'JOAN MORERA REG',1.33,b'ARNAU OLIVA CARALT',0.5,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'CINTO GABRIEL MORILLA',1.8,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'BERNAT ARELLANO MARCH',0.0,b'JOAN SILVESTRE PIJUAN',0.33,b'ALBERT BLANCO FONTANALS',1.8,b'MARIANO ZAERA MUNIESA',4.75,b'JAN OSUL VIDAL',0.35
b'ENRIC ALIAGA CHECA',16.75,b'JOAN GARI GARI',5.0,b'JORDI GORINA RIBA',1.2,b'IGNASI EXPOSITO CORTS',2.75,b'XESC PADR CASELLAS',0.4,b'MARC TREVIO QUINTILL',0.33,b'ALBERT ILLA VILA',1.4,b'ALBERT BLANCO FONTANALS',0.2,b'DAVID GEA SIMON',0.67,b'ALBERT PUIG CARULLA',1.33,b'GUILLEM TALLADA LLOVERA',0.5,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'GERARD GOMILA CARULLA',1.8,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ORIOL VARON MORALES',0.0,b'ENRIC ALIAGA CHECA',0.32,b'ROGER PUIG SALTOR',1.8,b'ALVARO BELLO MARAB',4.75,b'ALEX OLIVE MARTINEZ',0.34
b'VICTOR SANTERVAS GONZALEZ',16.75,b'IGNASI EXPOSITO CORTS',5.0,b'ALBERT CADAFALCH CASANOVAS',1.2,b'MEDIR TENA PEREZ',2.67,b'ARNAU OLIVA CARALT',0.4,b'YORKY SAMUEL MATA ARIAS',0.33,b'MART CU FERR',1.4,b'POL TERUEL FERRAN',0.2,b'MARTI SOCIATS RUSINES',0.6,b'ALEX FONT MERCADIE',1.25,b'ARNAU MASCARO ARIAS',0.5,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'BIEL SALAT TASIAS',1.8,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'YORKY SAMUEL MATA ARIAS',0.0,b'ADRIA FIAGA GARRIDO',0.32,b'ROGER PORTELLA SANTOLARIA',1.8,b'DAVID GEA SIMON',4.67,b'JOAN PONS MONTERO',0.34
b'ARNAU IGLESIAS',16.5,b'ENRIC ALIAGA CHECA',5.0,b'GUILLEM TALLADA LLOVERA',1.0,b'SERGI MARTIN FUENTES',2.6,b'GUILLEM ANDREU MALE',0.39,b'RUBN CALVO TORTAJADA',0.25,b'SERIGNE ABDOU NGUEDD NDOUR',1.33,b'ARNAU SANAHUJA CARNE',0.19,b'JANIS TOMASCHEK',0.6,b'JORDI ROQUETA CLARET',1.25,b'FERRAN ALIAS FERNANDEZ',0.5,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'JORDI RODEIRO BOLIART',1.8,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'MARC NAVARRO DOMINGUEZ',0.0,b'GERARD SOLA BEDMAR',0.31,b'JUAN MATIAS LAPROVITTOLA',1.67,b'BENJAMIN STANLEY PALMER',4.6,b'ADRI PAL MASSIP',0.33
b'ANTHONY ALEGRIA VALENCIA',16.4,b'IAKI IBAEZ DE ELEJALDE MORALES',5.0,b'JUAN MATIAS LAPROVITTOLA',1.0,b'ALBERT CADAFALCH CASANOVAS',2.6,b'JAN OSUL VIDAL',0.38,b'GUILLERMO BELLO MARABE',0.25,b'ORIOL VARON MORALES',1.33,b'GUILLEM ANDREU MALE',0.18,b'ALEJANDRO CODOER ORDOEZ',0.6,b'ARNAU MASCARO ARIAS',1.2,b'ORIOL REAL CASAMOR',0.5,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'ENRIQUE CARRETO ACOSTA',1.75,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'JOAN MORERA REG',0.0,b'MARC TREVIO QUINTILL',0.29,b'BIEL SALAT TASIAS',1.6,b'MARC CORRAL PARCET',4.5,b'CARLOS JIMENEZ OBIS',0.33
b'ADRIA FIAGA GARRIDO',16.25,b'JOS IGNACIO SILVA VUELTA',4.8,b'ALEX FONT MERCADIE',1.0,b'DANIEL PINES MORENTE',2.5,b'JORDI RODEIRO BOLIART',0.38,b'POL TERUEL FERRAN',0.25,b'RUBEN MORALES BUENO',1.25,b'GERARD MARSOL ESCOL',0.18,b'JONATHAN LOZANO BZDZIL',0.6,b'JONATHAN LOZANO BZDZIL',1.2,b'CARLOS JIMENEZ OBIS',0.5,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'JORDI ROQUETA CLARET',1.75,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'GERARD MARSOL ESCOL',0.0,b'JORDI CLOTET MATAMALA',0.29,b'ROGER SOLERNOU TESTAGORDA',1.6,b'ORIOL REAL CASAMOR',4.4,b'XAVIER ROQUETA CLARET',0.33
b'CARLOS RODRGUEZ DE LA HERA',15.8,b'ORIOL NIUBO TORRAS',4.6,b'ANTONI AGUILERA RIUS',1.0,b'JONATHAN LOZANO BZDZIL',2.4,b'BIEL SALAT TASIAS',0.38,b'ARNAU IGLESIAS',0.25,b'MIQUEL DE JOVER I BOIRA',1.25,b'PAU ROS FERNANDEZ',0.18,b'ENRIC BUJ FELIX',0.6,b'MART DOMNGUEZ COLOMINAS',1.2,b'MARIANO ZAERA MUNIESA',0.5,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'IGNASI EXPOSITO CORTS',1.75,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ROGER BESORA SIM',0.0,b'ARNAU GARRABE TOSQUELLA',0.29,b'PAU VIROS SOLER',1.6,b'PAU VIROS SOLER',4.4,b'FERRAN FERNANDEZ GIMENEZ',0.33
