Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
KINGSLEY CHUKWUGOZIE,32.67,KINGSLEY CHUKWUGOZIE,12.0,KINGSLEY CHUKWUGOZIE,5.0,KINGSLEY CHUKWUGOZIE,13.0,IGNACIO AMAN,0.64,GUILLEM DIAZ CABANAS,2.0,GUILLEM DIAZ CABANAS,5.0,ADRIA VERDAGUER MATAS,0.6,PEP MESAS DIAZ,3.0,PEP MESAS DIAZ,5.33,DAVID JIMENEZ SOMS,1.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,FRANCO ROMAN BADAMI,3.67,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,ADRIA VERDAGUER MATAS,0.75,ADRIA VERDAGUER MATAS,0.76,ADRIA VERDAGUER MATAS,5.13,PEP MESAS DIAZ,13.64,KINGSLEY CHUKWUGOZIE,6.0,KINGSLEY CHUKWUGOZIE,8.4,ADRIA VERDAGUER MATAS,57.32,ADRIA VERDAGUER MATAS,1.5,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,KINGSLEY CHUKWUGOZIE,16.68,KINGSLEY CHUKWUGOZIE,25.54,IGNACIO AMAN,0.0,ADRIA VERDAGUER MATAS,2.0,ADRIA VERDAGUER MATAS,156.25,KINGSLEY CHUKWUGOZIE,102.38,ADRIA VERDAGUER MATAS,54.32,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,PEP MESAS DIAZ,0.64,KINGSLEY CHUKWUGOZIE,5.0,KINGSLEY CHUKWUGOZIE,13.33,IGNACIO AMAN,0.62,IGNACIO AMAN,99.0
FRANCO ROMAN BADAMI,28.0,GUILLEM DIAZ CABANAS,11.67,GUILLEM DIAZ CABANAS,2.67,GUILLEM DIAZ CABANAS,6.33,MARC JUANOLA AULET,0.55,ADRIA VERDAGUER MATAS,2.0,PEP MESAS DIAZ,4.67,IGNACIO AMAN,0.5,KINGSLEY CHUKWUGOZIE,2.0,KINGSLEY CHUKWUGOZIE,2.67,FRANCO ROMAN BADAMI,1.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,2.67,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,IGNACIO AMAN,0.65,IGNACIO AMAN,0.59,GUILLEM DIAZ CABANAS,4.67,DAVID JIMENEZ SOMS,9.52,GUILLEM DIAZ CABANAS,4.87,GUILLEM DIAZ CABANAS,6.73,IGNACIO AMAN,56.34,IGNACIO AMAN,1.31,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,PEP MESAS DIAZ,14.03,GUILLEM DIAZ CABANAS,24.76,BRAYAN ORTEGA ALVAREZ,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,121.43,MARC JUANOLA AULET,102.38,IGNACIO AMAN,19.42,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,ADRIA VERDAGUER MATAS,0.62,GUILLEM DIAZ CABANAS,4.67,GUILLEM DIAZ CABANAS,11.33,ADRIA VERDAGUER MATAS,0.56,BRAYAN ORTEGA ALVAREZ,31.0
GUILLEM DIAZ CABANAS,27.0,MARC JUANOLA AULET,8.33,IGNACIO AMAN,2.33,IGNACIO AMAN,3.67,FRANCO ROMAN BADAMI,0.5,MARC JUANOLA AULET,1.0,MARC JUANOLA AULET,4.33,GUILLEM DIAZ CABANAS,0.4,MARC JUANOLA AULET,1.33,MARC ABAD BACH,2.33,ADRIA VERDAGUER MATAS,1.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,PEP MESAS DIAZ,2.33,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,GUILLEM DIAZ CABANAS,0.5,FRANCO ROMAN BADAMI,0.51,KINGSLEY CHUKWUGOZIE,3.6,FRANCO ROMAN BADAMI,7.41,PEP MESAS DIAZ,3.73,PEP MESAS DIAZ,5.74,FRANCO ROMAN BADAMI,48.98,GUILLEM DIAZ CABANAS,1.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,GUILLEM DIAZ CABANAS,12.17,PEP MESAS DIAZ,24.56,KINGSLEY CHUKWUGOZIE,0.0,GUILLEM DIAZ CABANAS,-1.0,FRANCO ROMAN BADAMI,111.11,GUILLEM DIAZ CABANAS,102.28,FRANCO ROMAN BADAMI,9.27,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,MARC JUANOLA AULET,0.54,MARC JUANOLA AULET,3.0,MARC JUANOLA AULET,8.0,FRANCO ROMAN BADAMI,0.44,KINGSLEY CHUKWUGOZIE,30.0
PEP MESAS DIAZ,22.67,ADRIA VERDAGUER MATAS,8.33,MARC JUANOLA AULET,2.0,MARC JUANOLA AULET,3.67,PEP MESAS DIAZ,0.5,PEP MESAS DIAZ,0.67,ADRIA VERDAGUER MATAS,3.33,MARC JUANOLA AULET,0.23,DAVID JIMENEZ SOMS,0.67,MARC JUANOLA AULET,1.67,MARC JUANOLA AULET,0.8,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,KINGSLEY CHUKWUGOZIE,2.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.44,GUILLEM DIAZ CABANAS,0.5,MARC JUANOLA AULET,3.27,MARC JUANOLA AULET,5.56,MARC JUANOLA AULET,3.64,MARC JUANOLA AULET,5.03,MARC JUANOLA AULET,42.0,FRANCO ROMAN BADAMI,0.89,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,10.09,MARC JUANOLA AULET,23.18,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,-1.17,GUILLEM DIAZ CABANAS,102.94,BRAYAN ORTEGA ALVAREZ,102.1,GUILLEM DIAZ CABANAS,0.66,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,GUILLEM DIAZ CABANAS,0.44,ADRIA VERDAGUER MATAS,3.0,PEP MESAS DIAZ,7.33,GUILLEM DIAZ CABANAS,0.41,MARC JUANOLA AULET,12.0
MARC JUANOLA AULET,21.67,PEP MESAS DIAZ,7.67,FRANCO ROMAN BADAMI,1.33,MARC ABAD BACH,3.67,ADRIA VERDAGUER MATAS,0.5,IGNACIO AMAN,0.33,MARC ABAD BACH,1.0,PEP MESAS DIAZ,0.14,FRANCO ROMAN BADAMI,0.67,IGNACIO AMAN,1.0,KINGSLEY CHUKWUGOZIE,0.75,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,GUILLEM DIAZ CABANAS,2.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,FRANCO ROMAN BADAMI,0.44,MARC JUANOLA AULET,0.48,IGNACIO AMAN,2.63,KINGSLEY CHUKWUGOZIE,5.0,ADRIA VERDAGUER MATAS,3.13,MARC ABAD BACH,4.48,GUILLEM DIAZ CABANAS,41.95,MARC JUANOLA AULET,0.88,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,MARC ABAD BACH,7.6,ADRIA VERDAGUER MATAS,22.51,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,-1.33,MARC JUANOLA AULET,100.0,PEP MESAS DIAZ,102.05,MARC JUANOLA AULET,-2.38,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,MARC ABAD BACH,0.21,IGNACIO AMAN,2.67,ADRIA VERDAGUER MATAS,5.33,KINGSLEY CHUKWUGOZIE,0.38,DAVID JIMENEZ SOMS,11.0
MARC ABAD BACH,21.0,IGNACIO AMAN,5.67,PEP MESAS DIAZ,1.33,BRAYAN ORTEGA ALVAREZ,3.0,GUILLEM DIAZ CABANAS,0.42,BRAYAN ORTEGA ALVAREZ,0.0,IGNACIO AMAN,0.67,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,0.67,DAVID JIMENEZ SOMS,0.67,PEP MESAS DIAZ,0.56,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,IGNACIO AMAN,1.67,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,KINGSLEY CHUKWUGOZIE,0.38,KINGSLEY CHUKWUGOZIE,0.41,PEP MESAS DIAZ,1.47,MARC ABAD BACH,4.76,IGNACIO AMAN,2.67,ADRIA VERDAGUER MATAS,2.33,KINGSLEY CHUKWUGOZIE,41.67,KINGSLEY CHUKWUGOZIE,0.75,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,ADRIA VERDAGUER MATAS,5.75,DAVID JIMENEZ SOMS,20.6,FRANCO ROMAN BADAMI,0.0,BRAYAN ORTEGA ALVAREZ,-1.67,DAVID JIMENEZ SOMS,85.71,IGNACIO AMAN,102.01,DAVID JIMENEZ SOMS,-15.73,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,IGNACIO AMAN,0.15,PEP MESAS DIAZ,2.0,MARC ABAD BACH,4.67,MARC JUANOLA AULET,0.38,FRANCO ROMAN BADAMI,10.0
IGNACIO AMAN,15.33,FRANCO ROMAN BADAMI,3.33,BRAYAN ORTEGA ALVAREZ,1.0,FRANCO ROMAN BADAMI,2.67,KINGSLEY CHUKWUGOZIE,0.38,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.33,KINGSLEY CHUKWUGOZIE,0.0,GUILLEM DIAZ CABANAS,0.33,FRANCO ROMAN BADAMI,0.67,GUILLEM DIAZ CABANAS,0.5,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,ADRIA VERDAGUER MATAS,1.67,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,BRAYAN ORTEGA ALVAREZ,0.33,PEP MESAS DIAZ,0.4,FRANCO ROMAN BADAMI,0.3,ADRIA VERDAGUER MATAS,2.08,FRANCO ROMAN BADAMI,1.6,BRAYAN ORTEGA ALVAREZ,2.13,PEP MESAS DIAZ,39.35,BRAYAN ORTEGA ALVAREZ,0.67,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,IGNACIO AMAN,5.59,IGNACIO AMAN,17.9,PEP MESAS DIAZ,0.0,FRANCO ROMAN BADAMI,-1.83,KINGSLEY CHUKWUGOZIE,83.72,ADRIA VERDAGUER MATAS,101.93,KINGSLEY CHUKWUGOZIE,-18.66,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,PEP MESAS DIAZ,0.0,DAVID JIMENEZ SOMS,0.14,FRANCO ROMAN BADAMI,1.33,IGNACIO AMAN,4.33,BRAYAN ORTEGA ALVAREZ,0.33,PEP MESAS DIAZ,8.0
ADRIA VERDAGUER MATAS,14.0,BRAYAN ORTEGA ALVAREZ,2.0,ADRIA VERDAGUER MATAS,1.0,PEP MESAS DIAZ,2.67,BRAYAN ORTEGA ALVAREZ,0.33,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.33,DAVID JIMENEZ SOMS,0.0,ADRIA VERDAGUER MATAS,0.33,GUILLEM DIAZ CABANAS,0.67,MARC ABAD BACH,0.29,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,MARC JUANOLA AULET,1.33,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,PEP MESAS DIAZ,0.32,DAVID JIMENEZ SOMS,0.38,DAVID JIMENEZ SOMS,0.1,GUILLEM DIAZ CABANAS,0.98,MARC ABAD BACH,1.12,IGNACIO AMAN,2.07,DAVID JIMENEZ SOMS,35.9,PEP MESAS DIAZ,0.64,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,FRANCO ROMAN BADAMI,3.84,BRAYAN ORTEGA ALVAREZ,17.51,GUILLEM DIAZ CABANAS,0.0,PEP MESAS DIAZ,-3.5,PEP MESAS DIAZ,82.14,MARC ABAD BACH,101.87,PEP MESAS DIAZ,-19.91,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,GUILLEM DIAZ CABANAS,0.0,FRANCO ROMAN BADAMI,0.11,BRAYAN ORTEGA ALVAREZ,1.0,BRAYAN ORTEGA ALVAREZ,3.0,DAVID JIMENEZ SOMS,0.29,GUILLEM DIAZ CABANAS,7.0
BRAYAN ORTEGA ALVAREZ,10.33,DAVID JIMENEZ SOMS,2.0,DAVID JIMENEZ SOMS,0.67,DAVID JIMENEZ SOMS,2.0,DAVID JIMENEZ SOMS,0.33,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.33,FRANCO ROMAN BADAMI,0.0,IGNACIO AMAN,0.0,BRAYAN ORTEGA ALVAREZ,0.33,IGNACIO AMAN,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,DAVID JIMENEZ SOMS,1.33,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,DAVID JIMENEZ SOMS,0.29,BRAYAN ORTEGA ALVAREZ,0.32,BRAYAN ORTEGA ALVAREZ,-0.23,IGNACIO AMAN,0.0,BRAYAN ORTEGA ALVAREZ,1.0,DAVID JIMENEZ SOMS,1.67,BRAYAN ORTEGA ALVAREZ,31.91,DAVID JIMENEZ SOMS,0.57,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,BRAYAN ORTEGA ALVAREZ,3.42,MARC ABAD BACH,15.59,ADRIA VERDAGUER MATAS,0.0,KINGSLEY CHUKWUGOZIE,-3.67,BRAYAN ORTEGA ALVAREZ,66.67,FRANCO ROMAN BADAMI,101.84,BRAYAN ORTEGA ALVAREZ,-35.44,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,ADRIA VERDAGUER MATAS,0.0,KINGSLEY CHUKWUGOZIE,0.03,DAVID JIMENEZ SOMS,0.67,FRANCO ROMAN BADAMI,3.0,PEP MESAS DIAZ,0.27,ADRIA VERDAGUER MATAS,2.0
DAVID JIMENEZ SOMS,7.33,MARC ABAD BACH,2.0,MARC ABAD BACH,0.67,ADRIA VERDAGUER MATAS,2.0,MARC ABAD BACH,0.18,MARC ABAD BACH,0.0,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,0.0,BRAYAN ORTEGA ALVAREZ,0.0,ADRIA VERDAGUER MATAS,0.33,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,BRAYAN ORTEGA ALVAREZ,1.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.14,MARC ABAD BACH,0.18,MARC ABAD BACH,-2.73,BRAYAN ORTEGA ALVAREZ,0.0,DAVID JIMENEZ SOMS,0.93,FRANCO ROMAN BADAMI,1.67,MARC ABAD BACH,20.07,MARC ABAD BACH,0.29,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,DAVID JIMENEZ SOMS,3.17,FRANCO ROMAN BADAMI,6.76,MARC ABAD BACH,0.0,MARC ABAD BACH,-5.17,MARC ABAD BACH,37.5,DAVID JIMENEZ SOMS,101.44,MARC ABAD BACH,-64.37,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,MARC ABAD BACH,0.0,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,0.67,DAVID JIMENEZ SOMS,2.33,MARC ABAD BACH,0.14,MARC ABAD BACH,0.0
