Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,4.0,200.0,67.25,15.75,34.0,0.46,7.0,25.75,0.27,14.75,24.25,0.61,21.0,67.5,0.48,99.63,43.93,44.58,24.69,0.43
Equip,2 Derrota,2.0,200.0,74.0,14.0,31.0,0.45,9.5,28.5,0.33,17.5,25.0,0.7,24.5,67.5,0.45,109.63,47.48,46.91,29.41,0.48
Equip,2 Victoria,2.0,200.0,60.5,17.5,37.0,0.47,4.5,23.0,0.2,12.0,23.5,0.51,17.5,67.5,0.52,89.63,40.42,42.0,20.0,0.38
Equip,3 Local,2.0,200.0,60.5,17.5,37.0,0.47,4.5,23.0,0.2,12.0,23.5,0.51,17.5,67.5,0.52,89.63,40.42,42.0,20.0,0.38
Equip,3 Visitant,2.0,200.0,74.0,14.0,31.0,0.45,9.5,28.5,0.33,17.5,25.0,0.7,24.5,67.5,0.45,109.63,47.48,46.91,29.41,0.48
Equip,4 Dificil,2.0,200.0,74.0,14.0,31.0,0.45,9.5,28.5,0.33,17.5,25.0,0.7,24.5,67.5,0.45,109.63,47.48,46.91,29.41,0.48
Equip,4 Facil,2.0,200.0,60.5,17.5,37.0,0.47,4.5,23.0,0.2,12.0,23.5,0.51,17.5,67.5,0.52,89.63,40.42,42.0,20.0,0.38
Equip,6 Ultims 3,3.0,200.0,66.33,17.0,36.67,0.46,5.67,25.0,0.23,15.33,25.67,0.6,21.67,90.0,0.48,99.63,43.93,44.58,24.69,0.41
Equip Rival,1 Mitjana Rival,4.0,200.0,62.0,17.75,44.0,0.4,5.25,22.5,0.23,10.75,18.75,0.57,21.75,71.75,0.52,86.41,38.53,39.37,16.17,0.34
Equip Rival,2 Derrota Rival,2.0,200.0,79.0,20.5,47.0,0.44,8.0,26.5,0.3,14.0,26.5,0.53,24.0,81.5,0.55,96.93,44.22,43.69,19.05,0.36
Equip Rival,2 Victoria Rival,2.0,200.0,45.0,15.0,41.0,0.37,2.5,18.5,0.14,7.5,11.0,0.68,19.5,61.5,0.48,73.17,31.51,33.58,12.61,0.31
Equip Rival,3 Local Rival,2.0,200.0,45.0,15.0,41.0,0.37,2.5,18.5,0.14,7.5,11.0,0.68,19.5,61.5,0.48,73.17,31.51,33.58,12.61,0.31
Equip Rival,3 Visitant Rival,2.0,200.0,79.0,20.5,47.0,0.44,8.0,26.5,0.3,14.0,26.5,0.53,24.0,81.5,0.55,96.93,44.22,43.69,19.05,0.36
Equip Rival,4 Dificil Rival,2.0,200.0,79.0,20.5,47.0,0.44,8.0,26.5,0.3,14.0,26.5,0.53,24.0,81.5,0.55,96.93,44.22,43.69,19.05,0.36
Equip Rival,4 Facil Rival,2.0,200.0,45.0,15.0,41.0,0.37,2.5,18.5,0.14,7.5,11.0,0.68,19.5,61.5,0.48,73.17,31.51,33.58,12.61,0.31
Equip Rival,6 Ultims 3 Rival,3.0,200.0,58.33,16.67,40.33,0.41,4.67,21.67,0.22,11.0,20.0,0.55,22.33,95.67,0.52,86.41,38.53,39.37,16.17,0.35
