Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,6.0,200.0,70.5,18.0,35.33,0.51,6.5,23.67,0.27,15.0,23.5,0.64,21.17,66.5,0.48,106.02,47.03,47.76,25.42,0.4
Equip,2 Derrota,1.0,200.0,65.0,16.0,27.0,0.59,8.0,29.0,0.28,9.0,15.0,0.6,25.0,60.0,0.48,108.33,50.0,46.84,16.07,0.52
Equip,2 Victoria,5.0,200.0,71.6,18.4,37.0,0.5,6.2,22.6,0.27,16.2,25.2,0.64,20.4,67.8,0.48,105.6,46.48,47.93,27.18,0.38
Equip,3 Local,3.0,200.0,69.0,20.0,38.0,0.53,5.0,23.0,0.22,14.0,23.0,0.61,21.33,68.0,0.49,101.47,45.08,46.71,22.95,0.38
Equip,3 Visitant,3.0,200.0,72.0,16.0,32.67,0.49,8.0,24.33,0.33,16.0,24.0,0.67,21.0,64.67,0.48,111.34,49.12,48.85,28.07,0.43
Equip,4 Dificil,3.0,200.0,69.67,17.0,33.33,0.51,6.0,23.33,0.26,17.67,27.67,0.64,21.67,66.0,0.49,105.56,45.88,48.16,31.18,0.41
Equip,4 Facil,3.0,200.0,71.33,19.0,37.33,0.51,7.0,24.0,0.29,12.33,19.33,0.64,20.67,67.0,0.48,106.47,48.1,47.37,20.11,0.39
Equip,5 Equips Cua,1.0,200.0,70.0,15.0,35.0,0.43,5.0,15.0,0.33,25.0,39.0,0.64,22.0,64.0,0.46,109.38,45.0,51.2,50.0,0.3
Equip,5 Equips Top,1.0,200.0,70.0,15.0,35.0,0.43,5.0,15.0,0.33,25.0,39.0,0.64,22.0,64.0,0.46,109.38,45.0,51.2,50.0,0.3
Equip,6 Ultims 3,3.0,36000.0,220.0,53.0,101.0,0.52,24.0,84.0,0.29,42.0,62.0,0.68,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
Equip Rival,1 Mitjana Rival,6.0,200.0,59.83,19.5,44.17,0.44,3.33,20.33,0.16,10.83,21.33,0.51,21.33,70.83,0.52,84.47,37.98,40.12,16.8,0.32
Equip Rival,2 Derrota Rival,1.0,200.0,69.0,22.0,39.0,0.56,4.0,16.0,0.25,13.0,29.0,0.45,16.0,65.0,0.52,106.15,50.91,51.15,23.64,0.29
Equip Rival,2 Victoria Rival,5.0,200.0,58.0,19.0,45.2,0.42,3.2,21.2,0.15,10.4,19.8,0.53,22.4,72.0,0.52,80.56,35.84,38.13,15.66,0.32
Equip Rival,3 Local Rival,3.0,200.0,57.0,18.33,46.33,0.4,3.0,18.0,0.17,11.33,21.67,0.52,20.67,70.67,0.51,80.66,35.49,38.4,17.62,0.28
Equip Rival,3 Visitant Rival,3.0,200.0,62.67,20.67,42.0,0.49,3.67,22.67,0.16,10.33,21.0,0.49,22.0,70.67,0.52,88.68,40.46,41.83,15.98,0.35
Equip Rival,4 Dificil Rival,3.0,200.0,66.67,23.0,45.67,0.5,3.33,18.33,0.18,10.67,21.0,0.51,22.67,70.0,0.51,95.24,43.75,45.17,16.67,0.29
Equip Rival,4 Facil Rival,3.0,200.0,53.0,16.0,42.67,0.38,3.33,22.33,0.15,11.0,21.67,0.51,20.0,71.33,0.52,74.3,32.31,35.16,16.92,0.34
Equip Rival,5 Equips Cua Rival,1.0,200.0,64.0,24.0,45.0,0.53,2.0,25.0,0.08,10.0,18.0,0.56,32.0,74.0,0.54,86.49,38.57,41.16,14.29,0.36
Equip Rival,5 Equips Top Rival,1.0,200.0,64.0,24.0,45.0,0.53,2.0,25.0,0.08,10.0,18.0,0.56,32.0,74.0,0.54,86.49,38.57,41.16,14.29,0.36
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,191.0,61.0,134.0,0.46,13.0,57.0,0.23,30.0,61.0,0.49,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
