Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
BASQUET MOLINS Equipo,['Mitjana'],17.0,200.0,61.18,15.24,37.65,0.4,6.06,22.53,0.27,12.53,20.35,0.62,19.18,66.35,0.48,92.2,40.42,41.33,20.82,0.37
BASQUET MOLINS Equipo Rival,['Mitjana Rival'],17.0,200.0,67.59,16.06,38.0,0.42,7.82,27.88,0.28,12.0,18.88,0.64,21.06,71.18,0.52,94.96,42.19,41.44,18.21,0.42
C.B.CASTELLAR A Equipo,['Mitjana'],17.0,200.0,66.71,14.76,31.35,0.47,9.18,31.35,0.29,9.65,14.18,0.68,22.35,66.18,0.48,100.8,45.5,42.46,15.38,0.5
C.B.CASTELLAR A Equipo Rival,['Mitjana Rival'],17.0,200.0,76.47,18.59,37.29,0.5,7.76,25.24,0.31,16.0,25.18,0.64,18.76,70.65,0.52,108.24,48.35,48.33,25.59,0.4
CB IPSI A Equipo,['Mitjana'],17.0,200.0,69.65,17.12,41.12,0.42,6.53,27.18,0.24,15.82,27.71,0.57,23.71,77.24,0.53,90.18,39.41,41.18,23.17,0.4
CB IPSI A Equipo Rival,['Mitjana Rival'],17.0,200.0,69.06,16.35,37.0,0.44,7.12,25.0,0.28,15.0,23.47,0.64,24.76,69.41,0.47,99.49,43.6,44.32,24.19,0.4
CLUB NATACIO SABADELL A Equipo,['Mitjana'],17.0,200.0,72.06,17.29,39.35,0.44,7.65,25.12,0.3,14.53,22.41,0.65,24.24,71.35,0.52,100.99,44.62,44.66,22.54,0.39
CLUB NATACIO SABADELL A Equipo Rival,['Mitjana Rival'],17.0,200.0,65.0,14.53,34.76,0.42,6.18,23.35,0.26,17.41,26.41,0.66,22.53,66.94,0.48,97.1,40.94,43.74,29.96,0.4
CLUB NATACIO TERRASSA A Equipo,['Mitjana'],17.0,202.94,59.47,16.82,40.29,0.42,5.59,20.35,0.27,9.06,15.47,0.59,22.88,64.71,0.5,91.91,41.56,41.2,14.94,0.34
CLUB NATACIO TERRASSA A Equipo Rival,['Mitjana Rival'],17.0,202.94,64.18,16.71,37.12,0.45,5.12,20.29,0.25,15.41,25.53,0.6,17.53,65.88,0.5,97.41,42.47,45.0,26.84,0.35
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],17.0,201.47,71.18,18.94,39.65,0.48,6.47,26.65,0.24,13.88,23.53,0.59,23.12,73.53,0.51,96.8,43.21,43.91,20.94,0.4
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],17.0,201.47,64.35,15.06,38.18,0.39,6.76,24.76,0.27,13.94,23.12,0.6,21.06,70.18,0.49,91.7,40.05,41.02,22.15,0.39
GRUP VIA - CB ARTES Equipo,['Mitjana'],17.0,200.0,68.82,16.29,33.06,0.49,8.0,27.06,0.3,12.24,20.24,0.6,21.41,66.24,0.48,103.91,47.06,45.63,20.35,0.45
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],17.0,200.0,63.88,16.88,41.24,0.41,5.65,23.0,0.25,13.18,21.88,0.6,21.0,70.88,0.52,90.12,39.47,40.96,20.51,0.36
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],17.0,200.0,70.76,18.12,37.24,0.49,7.29,27.06,0.27,12.65,18.76,0.67,20.12,69.65,0.49,101.6,45.2,44.74,19.67,0.42
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],17.0,200.0,69.47,19.71,42.94,0.46,6.41,23.59,0.27,10.82,18.18,0.6,19.41,71.53,0.51,97.12,44.08,43.63,16.27,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],17.0,200.0,63.06,15.76,37.76,0.42,4.88,21.65,0.23,16.88,25.29,0.67,20.53,67.71,0.51,93.14,38.86,42.64,28.42,0.36
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],17.0,200.0,61.76,16.0,37.18,0.43,6.0,22.53,0.27,11.76,18.53,0.63,24.35,65.12,0.49,94.85,41.87,42.35,19.7,0.38
NOU BASQUET OLESA A Equipo,['Mitjana'],16.0,200.0,73.06,20.94,42.06,0.5,5.94,18.81,0.32,13.38,21.5,0.62,20.12,67.5,0.49,108.24,49.02,49.29,21.97,0.31
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],16.0,200.0,64.0,17.25,39.94,0.43,6.19,23.88,0.26,10.94,18.06,0.61,22.56,68.88,0.51,92.92,41.58,41.58,17.14,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],16.0,201.56,62.69,15.38,39.44,0.39,6.06,23.62,0.26,13.75,21.56,0.64,20.31,69.62,0.49,90.04,38.8,40.36,21.8,0.37
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],16.0,201.56,72.56,17.38,36.69,0.47,8.62,30.56,0.28,11.94,19.81,0.6,21.31,72.88,0.51,99.57,45.07,43.46,17.75,0.45
SD ESPANYOL Equipo,['Mitjana'],17.0,200.0,70.12,17.71,37.29,0.47,6.59,23.29,0.28,14.94,24.82,0.6,19.88,68.65,0.51,102.14,45.53,46.3,24.66,0.38
SD ESPANYOL Equipo Rival,['Mitjana Rival'],17.0,200.0,64.12,17.35,37.47,0.46,6.18,25.0,0.25,10.88,16.41,0.66,22.76,66.88,0.49,95.87,42.61,42.51,17.42,0.4
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],17.0,200.0,69.06,16.59,40.47,0.41,7.29,26.53,0.27,14.0,22.88,0.61,20.94,73.94,0.52,93.4,41.09,41.57,20.9,0.4
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],17.0,200.0,73.35,16.71,34.24,0.49,8.88,28.06,0.32,13.29,21.35,0.62,22.47,68.76,0.48,106.67,48.21,46.46,21.34,0.45
VEDRUNA GRACIA A Equipo,['Mitjana'],17.0,200.0,67.82,16.35,33.12,0.49,7.59,26.29,0.29,12.35,19.12,0.65,22.29,65.06,0.49,104.25,46.68,45.68,20.79,0.44
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],17.0,200.0,69.88,18.65,37.53,0.5,6.59,25.06,0.26,12.82,20.71,0.62,21.71,68.82,0.51,101.54,45.58,45.6,20.49,0.4
