Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],5.0,200.0,71.2,18.4,39.2,0.47,7.2,24.2,0.3,12.8,24.4,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,71.0,0.5,100.28,46.06,45.32,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,25.6,63.4,0.4
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],5.0,200.0,63.4,14.0,36.2,0.39,6.6,27.6,0.24,15.6,25.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,71.8,0.5,88.3,37.46,39.55,24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,20.6,63.8,0.32
GRUP VIA - CB ARTES Equipo,['Mitjana'],5.0,200.0,68.6,14.8,31.8,0.47,8.4,26.6,0.32,13.8,23.2,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,65.8,0.48,104.26,46.92,45.74,23.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,23.2,58.4,0.4
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],5.0,200.0,60.0,17.0,45.2,0.38,5.0,22.0,0.23,11.0,18.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,72.0,0.52,83.33,36.46,37.78,16.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,22.0,67.2,0.33
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],5.0,200.0,70.4,17.6,37.4,0.47,8.4,28.0,0.3,10.0,16.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,69.6,0.51,101.15,46.18,43.85,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,26.0,65.4,0.4
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],5.0,200.0,67.0,18.2,40.4,0.45,5.8,21.6,0.27,13.2,20.2,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,68.0,0.49,98.53,43.39,44.39,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,24.0,62.0,0.39
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],5.0,200.0,64.4,15.8,36.4,0.43,5.4,20.8,0.26,16.6,24.2,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,65.0,0.51,99.08,41.78,44.74,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,21.2,57.2,0.37
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],5.0,200.0,67.0,15.6,35.0,0.45,8.4,24.2,0.35,10.6,16.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,63.4,0.49,105.68,47.64,45.23,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.0,59.2,0.41
NOU BASQUET OLESA A Equipo,['Mitjana'],4.0,200.0,70.0,19.0,38.0,0.5,6.25,18.75,0.33,13.25,21.75,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,63.5,0.46,110.24,50.0,49.84,23.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,25.25,56.75,0.44
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],4.0,200.0,66.25,16.0,44.75,0.36,7.5,23.75,0.32,11.75,17.75,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,73.25,0.54,90.44,39.78,39.4,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,23.5,68.5,0.34
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],4.0,200.0,62.0,16.25,42.75,0.38,5.0,23.75,0.21,14.5,23.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,73.5,0.51,84.35,35.71,38.56,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,21.25,66.5,0.32
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],4.0,200.0,79.0,16.5,31.75,0.52,10.25,29.75,0.34,15.25,24.25,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,69.25,0.49,114.08,51.83,49.32,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,26.75,61.5,0.43
SD ESPANYOL Equipo,['Mitjana'],5.0,200.0,70.0,19.4,38.0,0.51,5.2,22.4,0.23,15.6,26.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,68.8,0.51,101.74,45.03,47.08,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.6,60.4,0.41
SD ESPANYOL Equipo Rival,['Mitjana Rival'],5.0,200.0,66.8,17.4,36.2,0.48,7.0,25.4,0.28,11.0,16.2,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,65.8,0.49,101.52,45.29,44.38,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.4,61.6,0.4
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],5.0,200.0,72.4,18.2,44.0,0.41,7.6,29.2,0.26,13.2,21.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,79.0,0.53,91.65,40.44,40.49,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.8,73.2,0.35
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],5.0,200.0,78.6,18.2,34.8,0.52,9.6,29.2,0.33,13.4,21.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,70.4,0.47,111.65,50.94,48.45,20.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,27.8,64.0,0.43
VEDRUNA GRACIA A Equipo,['Mitjana'],5.0,200.0,71.2,17.4,34.6,0.5,7.2,26.2,0.27,14.8,21.4,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,67.4,0.51,105.64,46.38,46.63,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.6,60.8,0.4
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],5.0,200.0,69.0,17.8,35.8,0.5,7.4,24.6,0.3,11.2,18.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,65.8,0.49,104.86,47.85,46.36,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,25.2,60.4,0.42
