Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Assist (jugador),Assist (valor),Recuperacions (jugador),Recuperacions (valor),Perd (jugador),Perd (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltes Rebudes (jugador),Faltes Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efec (jugador),% Tir Efec (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesiones No Anotades (jugador),Possesiones No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Puntes per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perd Mal Pase (Jugador),Perd Mal Pase (Valor),Perd Pilota Controlada (jugador),Perd Pilota Controlada (valor),Altres Perd (jugador),Altres Perd (valor),Faltes de Tir (jugador),Faltes de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor)
b'MARTINA MERIGO SALES',17.0,b'NAYARA MACIAS FERNANDEZ',3.85,b'JULIA GARCIA SALVADOR',1.07,b'MAR MANENT PEREZ',3.29,b'CARLA FUSTER CASAS',0.34,b'PAULA CUBERO RAMOS',0.22,b'XENIA SALZMANN ROMEU',1.23,b'MARTINA MIRAS LOPEZ',0.18,b'NAYARA MACIAS FERNANDEZ',0.62,b'BET TOST SANCHEZ',1.3,b'PAULA GARRIDO RODRGUEZ',0.46,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'JANINA POU FERNANDEZ',1.62,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'LAIA CRESPIN PASTOR',0.0,b'AINA GIMNEZ LPEZ',0.22,b'JULIA ROSALES SAUBI',1.38,b'LAIA CRESPIN PASTOR',4.64,b'MARTINA MONTON MARTINEZ',0.3
b'NAHIA ESTEBANEZ BLANCO',16.69,b'LAIA JOVE FUSTE',3.8,b'LAIA JOVE FUSTE',1.0,b'JLIA CLAVERO SEUBAS',3.23,b'JANA CANADELL COMES',0.34,b'MARIONA VALL-LLOVERA SANCHEZ',0.22,b'MARTINA MIRAS LOPEZ',1.21,b'CLAUDIA XAUDAR CALERO',0.18,b'GRCIA FERRER LEAL',0.57,b'GRCIA FERRER LEAL',1.29,b'LAIA JOVE FUSTE',0.45,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'MARTINA MERIGO SALES',1.58,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'XNIA COMAS TORRENT',0.0,b'MAR COLL-VINENT OLLE',0.22,b'LIDIA BELMONTE HURTADO',1.38,b'JLIA CLAVERO SEUBAS',4.62,b'MARIA CLAR DOMNGUEZ',0.3
b'LAURA LABORDA ORTEGA',16.46,b'XENIA SALZMANN ROMEU',3.77,b'MAR MANENT PEREZ',1.0,b'PAULA CUBERO RAMOS',3.22,b'VICTORIA MARIA ALVAREZ ORTEGA',0.33,b'VICTORIA MORILLAS MARTIN',0.21,b'NAYARA MACIAS FERNANDEZ',1.15,b'JANINA POU FERNANDEZ',0.18,b'MARTINA MONTON MARTINEZ',0.57,b'JANA CANADELL COMES',1.21,b'SIRA PARES VILASECA',0.45,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',1.58,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'UMA CHACON MOREO',0.0,b'XENIA SALZMANN ROMEU',0.21,b'VICTORIA MARIA ALVAREZ ORTEGA',1.36,b'VICTORIA MARIA ALVAREZ ORTEGA',4.57,b'JANA CANADELL COMES',0.3
b'CARLA FUSTER CASAS',16.31,b'LAIA GRABULOSA CASTELL',3.77,b'JANA MASSAGUER SALVA',1.0,b'IRINA ROIG GONZLEZ',3.14,b'ANNA MESTRES ROSET',0.33,b'MAR MOLINA MUOZ',0.21,b'VICTORIA MORILLAS MARTIN',1.14,b'JANA LLOBERA GONZLEZ',0.17,b'PAULA CUBERO RAMOS',0.56,b'MARTINA MERIGO SALES',1.17,b'PAULA ACIN GONZALEZ',0.45,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'MIREIA MUOZ LUIS',1.57,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'PAULA ACIN GONZALEZ',0.0,b'ALBA MARTIN BUSCARONS',0.21,b'LAIA CRESPIN PASTOR',1.36,b'ABRIL RICART MENSAH',4.56,b'JANA JIMENEZ SAEZ',0.3
b'BERTA RIERA MONTASELL',16.21,b'LIDIA BELMONTE HURTADO',3.69,b'MARINA ABELLA GIMENEZ',1.0,b'LAIA VILANOVA GOMEZ',3.08,b'BET TOST SANCHEZ',0.33,b'MARTINA MIRAS LOPEZ',0.21,b'MARIONA VALL-LLOVERA SANCHEZ',1.11,b'CARLA GRACIA DE URRUTIA',0.17,b'AFRICA PEREZ LOPEZ',0.55,b'MARTINA MIRAS LOPEZ',1.14,b'NATLIA FANJUL MARDONES',0.45,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'ABRIL RICART MENSAH',1.56,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'AINA CARGOL BERGA',0.0,b'ABRIL RICART MENSAH',0.2,b'LAIA JOVE FUSTE',1.3,b'LIDIA BELMONTE HURTADO',4.54,b'PAULA GARRIDO RODRGUEZ',0.29
b'JANA MASSAGUER SALVA',15.92,b'LAIA VILANOVA GOMEZ',3.62,b'JANA CANADELL COMES',0.93,b'CARLA GRACIA DE URRUTIA',3.0,b'CLAIRE COLLS BATCHELOR',0.33,b'JANA MARTI CAMPOS',0.17,b'JUDITH NEYHART MORA',1.08,b'ALBA GUERRERO GARCIA',0.17,b'LAURA LABORDA ORTEGA',0.54,b'ALBA MARTIN BUSCARONS',1.14,b'GRCIA FERRER LEAL',0.44,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'CLAIRE COLLS BATCHELOR',1.54,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'ADA PRAT ALONSO',0.0,b'JANA MARTI CAMPOS',0.19,b'BERTA RIERA MONTASELL',1.29,b'BLANCA ROURA COMPS',4.54,b'NAHIA ESTEBANEZ BLANCO',0.29
b'ONA VICO GARCIA',15.64,b'ADA PRAT ALONSO',3.62,b'VICTORIA MARIA ALVAREZ ORTEGA',0.93,b'BLANCA ROURA COMPS',2.92,b'ADA PRAT ALONSO',0.32,b'MARTINA MERIGO SALES',0.17,b'ANYA COULIBALY GARCIA',1.07,b'MAR MOLINA MUOZ',0.15,b'NAHIA ESTEBANEZ BLANCO',0.54,b'MARTINA MONTON MARTINEZ',1.14,b'JULIA GARCIA SALVADOR',0.44,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'JANA JIMENEZ SAEZ',1.54,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.0,b'LAIA VILANOVA GOMEZ',0.18,b'JUDIT LLUNELL HEREDIA',1.29,b'NAYARA MACIAS FERNANDEZ',4.46,b'NURIA BARBE PUIG',0.29
b'JUDITH NEYHART MORA',15.23,b'YANIRA FERNANDEZ ARANDA',3.5,b'CARLA FUSTER CASAS',0.92,b'VICTORIA MARIA ALVAREZ ORTEGA',2.86,b'TELMA BALAGUE GRAU',0.31,b'CLAIRE COLLS BATCHELOR',0.15,b'PAOLA PAREJA XARGAYO',1.07,b'DUNA DEJUAN FERNNDEZ',0.14,b'LAURA MEJIA SANDOVAL',0.5,b'NAHIA ESTEBANEZ BLANCO',1.08,b'VICTORIA MARIA ALVAREZ ORTEGA',0.43,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA RIERA MONTASELL',1.5,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'BERTA PAGES RUS',0.0,b'ANNA MESTRES ROSET',0.18,b'LAIA GRABULOSA CASTELL',1.23,b'ONA BRAVO TALLE',4.38,b'LAURA LABORDA ORTEGA',0.29
b'CARLA GRACIA DE URRUTIA',15.15,b'VICTORIA MARIA ALVAREZ ORTEGA',3.36,b'JLIA CLAVERO SEUBAS',0.92,b'JANA LLOBERA GONZLEZ',2.82,b'ROSA KRASIC MORENO',0.31,b'ANYA COULIBALY GARCIA',0.14,b'PAULA ACIN GONZALEZ',1.0,b'ALBA MARTIN BUSCARONS',0.14,b'JANA LPEZ CANTARERO',0.5,b'CARLA FUSTER CASAS',1.08,b'ANYA COULIBALY GARCIA',0.43,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'ROSA KRASIC MORENO',1.5,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'CARLA GRACIA DE URRUTIA',0.0,b'LUCIA SUAREZ PELLITERO',0.17,b'ONA VICO GARCIA',1.21,b'BERTA RIERA MONTASELL',4.07,b'PATRICIA ALVAREZ OLORIZ',0.29
b'LAIA VILANOVA GOMEZ',14.69,b'ONA VICO GARCIA',3.29,b'LAIA VILANOVA GOMEZ',0.92,b'JANA CANADELL COMES',2.71,b'PATRICIA ALVAREZ OLORIZ',0.31,b'JLIA ARAGON ALBERT',0.11,b'SILVIANA VIDIELLA MAS',0.93,b'YANIRA FERNANDEZ ARANDA',0.14,b'JULIA ROSALES SAUBI',0.46,b'MAR MANENT PEREZ',1.07,b'JANINA POU FERNANDEZ',0.43,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'NATALIA HERNNDEZ RODRGUEZ',1.5,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'MARINA ROBLES SANABRIA',0.0,b'ANNA CAIZARES REVELLES',0.17,b'MAR MANENT PEREZ',1.07,b'ONA VICO GARCIA',3.93,b'LAIA CRESPIN PASTOR',0.29
