Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,54.0,14.0,41.0,0.34,4.0,15.0,0.27,14.0,23.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,63.0,0.48,85.71,35.71,39.56,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,18.0,56.0,0.32,PUJOL CB MOLLERUSSA,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,Perdido,-7.0
Equip Rival,Jornada 01,1.0,200.0,61.0,16.0,35.0,0.46,5.0,26.0,0.19,14.0,24.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,68.0,0.52,89.71,38.52,40.98,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,21.0,61.0,0.34,,,,
Equip,Jornada 02,1.0,200.0,51.0,11.0,33.0,0.33,7.0,30.0,0.23,8.0,15.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,66.0,0.45,77.27,34.13,32.89,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,18.0,63.0,0.29,NOU BASQUET OLESA A,PUJOL CB MOLLERUSSA,Perdido,-37.0
Equip Rival,Jornada 02,1.0,200.0,88.0,22.0,47.0,0.47,12.0,31.0,0.39,8.0,15.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,81.0,0.55,108.64,51.28,46.06,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,34.0,78.0,0.44,,,,
Equip,Jornada 03,1.0,200.0,67.0,17.0,39.0,0.44,6.0,33.0,0.18,15.0,20.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.53,87.01,36.11,38.12,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,23.0,72.0,0.32,PUJOL CB MOLLERUSSA,LA SALLE MANRESA S.GOL,Perdido,-3.0
Equip Rival,Jornada 03,1.0,200.0,70.0,15.0,35.0,0.43,9.0,29.0,0.31,13.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,69.0,0.47,101.45,44.53,43.04,20.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,24.0,64.0,0.38,,,,
Equip,Jornada 04,1.0,200.0,62.0,18.0,38.0,0.47,4.0,21.0,0.19,14.0,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,65.0,0.48,95.38,40.68,43.7,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,22.0,59.0,0.37,BASQUET MOLINS,PUJOL CB MOLLERUSSA,Perdido,-4.0
Equip Rival,Jornada 04,1.0,200.0,66.0,16.0,35.0,0.46,9.0,34.0,0.26,7.0,9.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,70.0,0.52,94.29,42.75,39.15,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,25.0,69.0,0.36,,,,
Equip,Jornada 05,1.0,200.0,58.0,14.0,43.0,0.33,7.0,24.0,0.29,9.0,16.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,71.0,0.49,81.69,36.57,35.66,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,21.0,67.0,0.31,PUJOL CB MOLLERUSSA,CLUB NATACIO SABADELL A,Perdido,-30.0
Equip Rival,Jornada 05,1.0,200.0,88.0,22.0,44.0,0.5,11.0,25.0,0.44,11.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,74.0,0.51,118.92,55.8,51.14,15.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,33.0,69.0,0.48,,,,
