Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,18.0,201.39,68.06,15.5,36.06,0.43,6.94,23.72,0.29,16.22,27.94,0.58,23.0,69.17,0.52,98.39,43.36,44.61,27.14,0.4
Equip,2 Derrota,6.0,200.0,62.0,12.83,37.5,0.34,6.67,23.33,0.29,16.33,27.5,0.59,24.83,70.0,0.51,88.57,37.53,39.93,26.85,0.38
Equip,2 Victoria,12.0,202.08,71.08,16.83,35.33,0.48,7.08,23.92,0.3,16.17,28.17,0.57,22.08,68.75,0.52,103.39,46.34,46.99,27.29,0.4
Equip,3 Local,9.0,200.0,72.22,17.11,34.89,0.49,7.56,23.78,0.32,15.33,26.33,0.58,22.56,67.33,0.52,107.26,48.48,48.21,26.14,0.41
Equip,3 Visitant,9.0,202.78,63.89,13.89,37.22,0.37,6.33,23.67,0.27,17.11,29.56,0.58,23.44,70.89,0.51,90.13,38.41,41.19,28.1,0.39
Equip,4 Dificil,11.0,202.27,64.64,14.18,36.55,0.39,6.55,23.91,0.27,16.64,29.27,0.57,24.0,70.36,0.51,91.86,39.7,41.92,27.52,0.4
Equip,4 Facil,7.0,200.0,73.43,17.57,35.29,0.5,7.57,23.43,0.32,15.57,25.86,0.6,21.43,67.29,0.52,109.13,49.27,49.02,26.52,0.4
Equip,5 Equips Cua,3.0,200.0,66.67,11.0,35.0,0.31,9.0,27.33,0.33,17.67,28.0,0.63,26.0,71.67,0.52,93.02,39.3,40.36,28.34,0.44
Equip,5 Equips Top,3.0,200.0,66.67,11.0,35.0,0.31,9.0,27.33,0.33,17.67,28.0,0.63,26.0,71.67,0.52,93.02,39.3,40.36,28.34,0.44
Equip,6 Ultims 3,3.0,36000.0,208.0,46.0,110.0,0.42,24.0,79.0,0.3,44.0,82.0,0.54,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
Equip Rival,1 Mitjana Rival,18.0,201.39,60.0,14.44,35.72,0.4,5.78,21.94,0.26,13.78,22.61,0.61,24.22,64.89,0.48,92.47,40.08,41.8,23.89,0.38
Equip Rival,2 Derrota Rival,6.0,200.0,68.0,15.17,36.83,0.41,7.0,23.0,0.3,16.67,26.5,0.63,24.5,68.5,0.49,99.27,42.9,44.45,27.86,0.38
Equip Rival,2 Victoria Rival,12.0,202.08,56.0,14.08,35.17,0.4,5.17,21.42,0.24,12.33,20.67,0.6,24.08,63.0,0.48,88.89,38.59,40.36,21.8,0.38
Equip Rival,3 Local Rival,9.0,200.0,56.33,14.0,35.67,0.39,5.33,21.0,0.25,12.33,20.22,0.61,23.33,62.89,0.48,89.58,38.82,40.45,21.76,0.37
Equip Rival,3 Visitant Rival,9.0,202.78,63.67,14.89,35.78,0.42,6.22,22.89,0.27,15.22,25.0,0.61,25.11,66.78,0.49,95.34,41.29,43.08,25.95,0.39
Equip Rival,4 Dificil Rival,11.0,202.27,65.36,14.45,36.09,0.4,7.0,23.09,0.3,15.45,25.0,0.62,25.36,67.36,0.49,97.03,42.17,43.36,26.11,0.39
Equip Rival,4 Facil Rival,7.0,200.0,51.57,14.43,35.14,0.41,3.86,20.14,0.19,11.14,18.86,0.59,22.43,61.0,0.48,84.54,36.56,39.1,20.16,0.36
Equip Rival,5 Equips Cua Rival,3.0,200.0,70.0,13.33,31.0,0.43,7.67,25.0,0.31,20.33,29.67,0.69,23.0,66.0,0.48,106.06,44.35,46.7,36.31,0.45
Equip Rival,5 Equips Top Rival,3.0,200.0,70.0,13.33,31.0,0.43,7.67,25.0,0.31,20.33,29.67,0.69,23.0,66.0,0.48,106.06,44.35,46.7,36.31,0.45
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,180.0,44.0,102.0,0.43,16.0,70.0,0.23,44.0,73.0,0.6,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
