Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
CB CERDANYOLA AL DIA A Equipo,['Mitjana'],2.0,200.0,74.0,20.0,38.5,0.52,8.5,27.0,0.31,8.5,17.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,70.0,0.49,105.71,50.0,46.47,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,28.5,65.5,0.44
CB CERDANYOLA AL DIA A Equipo Rival,['Mitjana Rival'],2.0,200.0,61.0,14.5,38.5,0.38,7.0,28.5,0.25,11.0,19.5,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,72.5,0.51,84.14,37.31,37.19,16.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,21.5,67.0,0.32
CB TARRAGONA B Equipo,['Mitjana'],2.0,200.0,57.5,16.0,37.5,0.43,5.0,26.0,0.19,10.5,19.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,69.0,0.51,83.33,37.01,38.06,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,21.0,63.5,0.33
CB TARRAGONA B Equipo Rival,['Mitjana Rival'],2.0,200.0,68.0,15.0,34.0,0.44,10.0,28.0,0.36,8.0,15.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,66.0,0.49,103.03,48.39,43.62,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,25.0,62.0,0.4
CLOTET SUZUKI SANT BOI A Equipo,['Mitjana'],2.0,200.0,68.0,17.0,39.0,0.44,4.0,16.0,0.25,22.0,32.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,66.0,0.51,103.03,41.82,48.01,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,21.0,55.0,0.38
CLOTET SUZUKI SANT BOI A Equipo Rival,['Mitjana Rival'],2.0,200.0,64.5,14.5,28.5,0.51,7.5,27.0,0.28,13.0,24.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,63.0,0.49,102.38,46.4,45.44,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,22.0,55.5,0.4
CLUB NATACIO SABADELL A Equipo,['Mitjana'],2.0,200.0,62.0,11.5,31.0,0.37,8.0,28.0,0.29,15.0,25.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,67.0,0.52,92.54,39.83,40.43,25.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,19.5,59.0,0.33
CLUB NATACIO SABADELL A Equipo Rival,['Mitjana Rival'],2.0,200.0,69.5,15.5,33.0,0.47,7.5,20.5,0.37,16.0,25.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,61.5,0.48,113.01,50.0,49.93,29.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,23.0,53.5,0.43
CLUB NATACIO TERRASSA A Equipo,['Mitjana'],2.0,200.0,63.5,15.5,35.0,0.44,7.0,22.0,0.32,11.5,22.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,64.0,0.48,99.22,45.61,44.47,20.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,22.5,57.0,0.39
CLUB NATACIO TERRASSA A Equipo Rival,['Mitjana Rival'],2.0,200.0,64.5,16.5,40.5,0.41,4.5,18.0,0.25,18.0,29.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,68.0,0.52,94.85,39.74,44.12,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,21.0,58.5,0.36
REUS PLOMS SALLE Equipo,['Mitjana'],2.0,200.0,69.0,16.0,30.0,0.53,8.0,29.0,0.28,13.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,64.0,0.49,107.81,47.46,46.29,22.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,24.0,59.0,0.41
REUS PLOMS SALLE Equipo Rival,['Mitjana Rival'],2.0,200.0,58.5,20.0,41.0,0.49,2.5,19.0,0.13,11.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,66.0,0.51,88.64,39.58,42.47,18.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,22.5,60.0,0.38
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],2.0,200.0,75.0,17.0,38.0,0.45,7.0,20.0,0.35,20.0,28.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,67.5,0.51,111.11,47.41,49.55,34.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,24.0,58.0,0.41
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],2.0,200.0,65.0,14.5,32.0,0.45,6.5,25.5,0.25,16.5,23.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,65.0,0.49,100.0,42.17,44.19,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,21.0,57.5,0.37
