Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'BIEL SALAT TASIAS',1 Mitjana,4.0,14.25,6.0,2.75,5.0,0.55,0.0,1.75,0.0,0.5,1.75,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41,0.4,1.48,1.85,3.09,4.36,41.51,0.81,0.0,0.0,0.0,0.0,8.33,26.04,0.0,-2.12,82.76,89.95,-7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.75,6.75,0.41,6.0
b'BIEL SALAT TASIAS',2 Derrota,2.0,15.5,7.5,3.5,5.5,0.64,0.0,1.0,0.0,0.5,3.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.54,0.48,2.75,3.85,3.87,3.83,50.22,1.08,0.0,0.0,0.0,0.0,8.79,25.56,0.0,-1.25,107.14,100.18,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3.5,6.5,0.54,6.0
b'BIEL SALAT TASIAS',2 Victoria,2.0,13.0,4.5,2.0,4.5,0.44,0.0,2.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.29,0.31,0.2,3.57,2.2,5.0,30.56,0.57,0.0,0.0,0.0,0.0,7.58,26.72,0.0,-3.0,64.29,80.35,-16.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.0,7.0,0.29,6.0
b'BIEL SALAT TASIAS',3 Local,1.0,13.0,4.0,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.33,0.33,-0.2,0.0,2.0,4.0,33.33,0.67,0.0,0.0,0.0,0.0,6.0,24.2,0.0,-3.0,66.67,96.52,-29.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.0,6.0,0.33,6.0
b'BIEL SALAT TASIAS',3 Visitant,3.0,14.67,6.67,3.0,5.0,0.6,0.0,2.0,0.0,0.67,2.33,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.43,0.42,2.03,3.17,3.46,4.48,43.58,0.86,0.0,0.0,0.0,0.0,9.3,26.49,0.0,-1.83,86.96,87.8,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,3.0,7.0,0.43,6.0
b'BIEL SALAT TASIAS',4 Banqueta,4.0,14.25,6.0,2.75,5.0,0.55,0.0,1.75,0.0,0.5,1.75,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41,0.4,1.48,1.85,3.09,4.36,41.51,0.81,0.0,0.0,0.0,0.0,8.33,26.04,0.0,-2.12,82.76,89.95,-7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.75,6.75,0.41,6.0
b'BIEL SALAT TASIAS',5 Dificil,2.0,13.0,3.0,1.5,4.0,0.38,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27,0.27,-0.65,0.0,1.5,4.0,27.27,0.55,0.0,0.0,0.0,0.0,5.5,21.11,0.0,-3.0,54.55,91.72,-37.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.5,5.5,0.27,6.0
b'BIEL SALAT TASIAS',5 Facil,2.0,15.5,9.0,4.0,6.0,0.67,0.0,2.0,0.0,1.0,3.5,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.47,3.6,6.25,4.68,4.71,49.85,1.0,0.0,0.0,0.0,0.0,11.79,30.05,0.0,-1.25,100.0,88.22,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,8.0,0.5,6.0
b'GUILLEM PREZ LAYUNTA',1 Mitjana,5.0,23.6,7.0,2.6,7.0,0.37,0.2,1.0,0.2,1.2,3.2,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.36,0.37,0.68,3.0,3.58,5.7,38.58,0.72,0.0,0.0,0.0,0.0,10.89,19.69,0.0,-3.9,77.78,93.23,-15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.8,8.0,0.35,14.0
b'GUILLEM PREZ LAYUNTA',2 Derrota,3.0,24.33,8.67,3.33,8.33,0.4,0.0,1.33,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.34,0.38,1.23,6.9,4.53,6.73,40.24,0.69,0.0,0.0,0.0,0.0,12.88,23.61,0.0,-4.5,78.79,102.68,-23.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.33,9.67,0.34,14.0
