Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,3.0,200.0,70.0,14.33,35.0,0.41,8.67,29.33,0.3,15.33,23.0,0.67,21.33,71.33,0.5,98.13,42.49,42.4,23.83,0.46
Equip,2 Derrota,1.0,200.0,40.0,12.0,30.0,0.4,3.0,21.0,0.14,7.0,19.0,0.37,22.0,56.0,0.43,71.43,32.35,33.39,13.73,0.41
Equip,2 Victoria,2.0,200.0,85.0,15.5,37.5,0.41,11.5,33.5,0.34,19.5,25.0,0.78,21.0,78.5,0.54,108.28,46.13,45.08,27.46,0.47
Equip,3 Local,2.0,200.0,85.0,15.5,37.5,0.41,11.5,33.5,0.34,19.5,25.0,0.78,21.0,78.5,0.54,108.28,46.13,45.08,27.46,0.47
Equip,3 Visitant,1.0,200.0,40.0,12.0,30.0,0.4,3.0,21.0,0.14,7.0,19.0,0.37,22.0,56.0,0.43,71.43,32.35,33.39,13.73,0.41
Equip,4 Dificil,1.0,200.0,74.0,15.0,37.0,0.41,8.0,29.0,0.28,20.0,28.0,0.71,23.0,75.0,0.52,98.67,40.91,43.12,30.3,0.44
Equip,4 Facil,2.0,200.0,68.0,14.0,34.0,0.41,9.0,29.5,0.31,13.0,20.5,0.63,20.5,69.5,0.49,97.84,43.31,41.98,20.47,0.46
Equip,5 Equips Cua,1.0,200.0,74.0,15.0,37.0,0.41,8.0,29.0,0.28,20.0,28.0,0.71,23.0,75.0,0.52,98.67,40.91,43.12,30.3,0.44
Equip,5 Equips Top,1.0,200.0,74.0,15.0,37.0,0.41,8.0,29.0,0.28,20.0,28.0,0.71,23.0,75.0,0.52,98.67,40.91,43.12,30.3,0.44
Equip,6 Ultims 3,3.0,36000.0,210.0,43.0,105.0,0.41,26.0,88.0,0.3,46.0,69.0,0.67,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
Equip Rival,1 Mitjana Rival,3.0,200.0,66.33,17.67,38.0,0.46,6.0,25.67,0.23,13.0,22.67,0.57,24.33,70.67,0.5,93.87,41.88,42.74,20.42,0.4
Equip Rival,2 Derrota Rival,1.0,200.0,72.0,22.0,43.0,0.51,6.0,26.0,0.23,10.0,22.0,0.45,20.0,75.0,0.57,96.0,44.93,43.94,14.49,0.38
Equip Rival,2 Victoria Rival,2.0,200.0,63.5,15.5,35.5,0.44,6.0,25.5,0.24,14.5,23.0,0.63,26.5,68.0,0.46,93.38,40.16,41.94,23.77,0.42
Equip Rival,3 Local Rival,2.0,200.0,63.5,15.5,35.5,0.44,6.0,25.5,0.24,14.5,23.0,0.63,26.5,68.0,0.46,93.38,40.16,41.94,23.77,0.42
Equip Rival,3 Visitant Rival,1.0,200.0,72.0,22.0,43.0,0.51,6.0,26.0,0.23,10.0,22.0,0.45,20.0,75.0,0.57,96.0,44.93,43.94,14.49,0.38
Equip Rival,4 Dificil Rival,1.0,200.0,68.0,16.0,31.0,0.52,7.0,30.0,0.23,15.0,26.0,0.58,28.0,69.0,0.48,98.55,43.44,44.17,24.59,0.49
Equip Rival,4 Facil Rival,2.0,200.0,65.5,18.5,41.5,0.45,5.5,23.5,0.23,12.0,21.0,0.57,22.5,71.0,0.51,92.25,41.15,42.04,18.46,0.36
Equip Rival,5 Equips Cua Rival,1.0,200.0,68.0,16.0,31.0,0.52,7.0,30.0,0.23,15.0,26.0,0.58,28.0,69.0,0.48,98.55,43.44,44.17,24.59,0.49
Equip Rival,5 Equips Top Rival,1.0,200.0,68.0,16.0,31.0,0.52,7.0,30.0,0.23,15.0,26.0,0.58,28.0,69.0,0.48,98.55,43.44,44.17,24.59,0.49
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,199.0,53.0,114.0,0.46,18.0,77.0,0.23,39.0,68.0,0.57,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
