Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,5.0,200.0,74.4,17.2,38.6,0.45,9.6,29.0,0.33,11.2,16.0,0.7,20.6,71.6,0.53,103.91,46.75,44.09,16.57,0.43
Equip,2 Derrota,2.0,200.0,62.0,12.5,35.5,0.35,8.0,32.5,0.25,13.0,19.0,0.68,24.0,73.0,0.54,84.93,36.03,36.17,19.12,0.48
Equip,2 Victoria,3.0,200.0,82.67,20.33,40.67,0.5,10.67,26.67,0.4,10.0,14.0,0.71,18.33,70.33,0.53,117.54,53.96,49.56,14.85,0.4
Equip,3 Local,3.0,200.0,82.67,20.33,40.67,0.5,10.67,26.67,0.4,10.0,14.0,0.71,18.33,70.33,0.53,117.54,53.96,49.56,14.85,0.4
Equip,3 Visitant,2.0,200.0,62.0,12.5,35.5,0.35,8.0,32.5,0.25,13.0,19.0,0.68,24.0,73.0,0.54,84.93,36.03,36.17,19.12,0.48
Equip,4 Dificil,3.0,200.0,65.0,13.33,36.67,0.36,8.67,30.67,0.28,12.33,19.0,0.65,24.0,72.33,0.54,89.86,39.11,38.25,18.32,0.46
Equip,4 Facil,2.0,200.0,88.5,23.0,41.5,0.55,11.0,26.5,0.42,9.5,11.5,0.83,15.5,70.0,0.53,126.43,58.09,52.98,13.97,0.39
Equip,6 Ultims 3,3.0,36000.0,212.0,50.0,125.0,0.4,26.0,86.0,0.3,34.0,51.0,0.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
Equip Rival,1 Mitjana Rival,5.0,200.0,60.8,12.4,32.2,0.39,7.4,23.6,0.31,13.8,21.6,0.64,20.0,62.6,0.47,97.12,42.11,42.39,24.73,0.42
Equip Rival,2 Derrota Rival,2.0,200.0,71.0,14.0,29.5,0.47,8.5,23.5,0.36,17.5,26.5,0.66,21.0,62.0,0.46,114.52,50.47,50.12,33.02,0.44
Equip Rival,2 Victoria Rival,3.0,200.0,54.0,11.33,34.0,0.33,6.67,23.67,0.28,11.33,18.33,0.62,19.33,63.0,0.47,85.71,36.99,37.33,19.65,0.41
Equip Rival,3 Local Rival,3.0,200.0,54.0,11.33,34.0,0.33,6.67,23.67,0.28,11.33,18.33,0.62,19.33,63.0,0.47,85.71,36.99,37.33,19.65,0.41
Equip Rival,3 Visitant Rival,2.0,200.0,71.0,14.0,29.5,0.47,8.5,23.5,0.36,17.5,26.5,0.66,21.0,62.0,0.46,114.52,50.47,50.12,33.02,0.44
Equip Rival,4 Dificil Rival,3.0,200.0,68.67,13.0,31.0,0.42,8.33,22.67,0.37,17.67,26.67,0.66,21.33,62.67,0.46,109.57,47.52,47.85,32.92,0.42
Equip Rival,4 Facil Rival,2.0,200.0,49.0,11.5,34.0,0.34,6.0,25.0,0.24,8.0,14.0,0.57,18.0,62.5,0.47,78.4,34.75,34.17,13.56,0.42
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,190.0,38.0,94.0,0.4,25.0,74.0,0.34,39.0,64.0,0.61,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
