Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,20.0,200.0,69.95,18.2,37.25,0.49,6.55,24.25,0.27,13.9,20.95,0.66,20.6,67.85,0.49,103.1,45.57,46.05,22.6,0.39
Equip,2 Derrota,5.0,200.0,61.6,17.0,35.0,0.49,5.0,21.8,0.23,12.6,18.6,0.68,21.0,62.2,0.46,99.04,43.13,44.62,22.18,0.38
Equip,2 Victoria,15.0,200.0,72.73,18.6,38.0,0.49,7.07,25.07,0.28,14.33,21.73,0.66,20.47,69.67,0.5,104.4,46.3,46.48,22.73,0.4
Equip,3 Local,9.0,200.0,70.67,18.78,37.56,0.5,6.44,26.22,0.25,13.78,21.22,0.65,20.56,70.11,0.5,100.79,44.6,45.2,21.6,0.41
Equip,3 Visitant,11.0,200.0,69.36,17.73,37.0,0.48,6.64,22.64,0.29,14.0,20.73,0.68,20.64,66.0,0.49,105.1,46.42,46.79,23.48,0.38
Equip,4 Dificil,11.0,200.0,69.45,18.36,37.55,0.49,5.73,23.36,0.25,15.55,23.0,0.68,21.55,68.18,0.49,101.87,44.25,46.11,25.52,0.38
Equip,4 Facil,9.0,200.0,70.56,18.0,36.89,0.49,7.56,25.33,0.3,11.89,18.44,0.64,19.44,67.44,0.49,104.61,47.14,45.98,19.11,0.41
Equip,5 Equips Cua,3.0,200.0,73.0,16.67,37.0,0.45,7.67,22.67,0.34,16.67,25.67,0.65,22.0,68.0,0.49,107.35,47.21,47.67,27.93,0.38
Equip,5 Equips Top,3.0,200.0,73.0,16.67,37.0,0.45,7.67,22.67,0.34,16.67,25.67,0.65,22.0,68.0,0.49,107.35,47.21,47.67,27.93,0.38
Equip,6 Ultims 3,3.0,36000.0,240.0,54.0,111.0,0.49,30.0,89.0,0.34,42.0,58.0,0.72,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
Equip Rival,1 Mitjana Rival,20.0,200.0,64.05,18.95,42.3,0.45,4.7,20.3,0.23,12.05,22.0,0.55,21.45,69.35,0.51,92.36,41.53,42.93,19.25,0.32
Equip Rival,2 Derrota Rival,5.0,200.0,71.0,21.8,43.8,0.5,5.0,20.0,0.25,12.4,25.0,0.5,20.8,71.8,0.54,98.89,45.92,46.42,19.44,0.31
Equip Rival,2 Victoria Rival,15.0,200.0,61.73,18.0,41.8,0.43,4.6,20.4,0.23,11.93,21.0,0.57,21.67,68.53,0.5,90.08,40.03,41.69,19.19,0.33
Equip Rival,3 Local Rival,9.0,200.0,60.22,17.11,41.89,0.41,4.67,20.78,0.22,12.0,21.0,0.57,20.44,69.0,0.5,87.28,38.48,40.29,19.15,0.33
Equip Rival,3 Visitant Rival,11.0,200.0,67.18,20.45,42.64,0.48,4.73,19.91,0.24,12.09,22.82,0.53,22.27,69.64,0.51,96.48,44.04,45.05,19.33,0.32
Equip Rival,4 Dificil Rival,11.0,200.0,65.82,19.64,42.82,0.46,4.55,19.73,0.23,12.91,22.91,0.56,22.18,69.64,0.51,94.52,42.3,44.07,20.64,0.32
Equip Rival,4 Facil Rival,9.0,200.0,61.89,18.11,41.67,0.43,4.89,21.0,0.23,11.0,20.89,0.53,20.56,68.89,0.51,89.84,40.6,41.51,17.55,0.34
Equip Rival,5 Equips Cua Rival,3.0,200.0,65.67,19.0,38.67,0.49,5.67,25.33,0.22,10.67,20.33,0.52,24.67,70.0,0.51,93.81,42.97,42.92,16.67,0.4
Equip Rival,5 Equips Top Rival,3.0,200.0,65.67,19.0,38.67,0.49,5.67,25.33,0.22,10.67,20.33,0.52,24.67,70.0,0.51,93.81,42.97,42.92,16.67,0.4
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,216.0,56.0,112.0,0.5,19.0,71.0,0.27,47.0,83.0,0.57,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
