Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,2.0,200.0,64.5,15.0,31.5,0.48,7.5,25.0,0.3,12.0,21.0,0.57,16.5,63.0,0.47,102.38,46.46,45.23,21.24,0.44
Equip,2 Derrota,1.0,200.0,70.0,12.0,26.0,0.46,11.0,28.0,0.39,13.0,20.0,0.65,19.0,60.0,0.42,116.67,52.78,48.42,24.07,0.52
Equip,2 Victoria,1.0,200.0,59.0,18.0,37.0,0.49,4.0,22.0,0.18,11.0,22.0,0.5,14.0,65.0,0.53,90.77,40.68,42.18,18.64,0.37
Equip,3 Local,1.0,200.0,59.0,18.0,37.0,0.49,4.0,22.0,0.18,11.0,22.0,0.5,14.0,65.0,0.53,90.77,40.68,42.18,18.64,0.37
Equip,3 Visitant,1.0,200.0,70.0,12.0,26.0,0.46,11.0,28.0,0.39,13.0,20.0,0.65,19.0,60.0,0.42,116.67,52.78,48.42,24.07,0.52
Equip,4 Dificil,1.0,200.0,70.0,12.0,26.0,0.46,11.0,28.0,0.39,13.0,20.0,0.65,19.0,60.0,0.42,116.67,52.78,48.42,24.07,0.52
Equip,4 Facil,1.0,200.0,59.0,18.0,37.0,0.49,4.0,22.0,0.18,11.0,22.0,0.5,14.0,65.0,0.53,90.77,40.68,42.18,18.64,0.37
Equip,6 Ultims 3,2.0,200.0,64.5,15.0,31.5,0.48,7.5,25.0,0.3,12.0,21.0,0.57,16.5,63.0,0.47,102.38,46.46,45.23,21.24,0.44
Equip Rival,1 Mitjana Rival,2.0,200.0,59.5,17.5,47.5,0.37,5.5,21.0,0.26,8.0,12.0,0.67,19.5,70.5,0.53,84.4,37.59,37.2,11.68,0.31
Equip Rival,2 Derrota Rival,1.0,200.0,73.0,21.0,55.0,0.38,7.0,25.0,0.28,10.0,15.0,0.67,20.0,83.0,0.58,87.95,39.38,38.76,12.5,0.31
Equip Rival,2 Victoria Rival,1.0,200.0,46.0,14.0,40.0,0.35,4.0,17.0,0.24,6.0,9.0,0.67,19.0,58.0,0.47,79.31,35.09,34.98,10.53,0.3
Equip Rival,3 Local Rival,1.0,200.0,46.0,14.0,40.0,0.35,4.0,17.0,0.24,6.0,9.0,0.67,19.0,58.0,0.47,79.31,35.09,34.98,10.53,0.3
Equip Rival,3 Visitant Rival,1.0,200.0,73.0,21.0,55.0,0.38,7.0,25.0,0.28,10.0,15.0,0.67,20.0,83.0,0.58,87.95,39.38,38.76,12.5,0.31
Equip Rival,4 Dificil Rival,1.0,200.0,73.0,21.0,55.0,0.38,7.0,25.0,0.28,10.0,15.0,0.67,20.0,83.0,0.58,87.95,39.38,38.76,12.5,0.31
Equip Rival,4 Facil Rival,1.0,200.0,46.0,14.0,40.0,0.35,4.0,17.0,0.24,6.0,9.0,0.67,19.0,58.0,0.47,79.31,35.09,34.98,10.53,0.3
Equip Rival,6 Ultims 3 Rival,2.0,200.0,59.5,17.5,47.5,0.37,5.5,21.0,0.26,8.0,12.0,0.67,19.5,70.5,0.53,84.4,37.59,37.2,11.68,0.31
