Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
JOAQUIM FRANCH DE PABLO,30.4,JOAQUIM FRANCH DE PABLO,12.1,JOAQUIM FRANCH DE PABLO,3.5,JOAQUIM FRANCH DE PABLO,6.5,ADRIA RIVAS POMEROL,0.56,CARLES BUJ MONTSERRAT,1.2,MARC CANILLAS CRESPO,5.0,ADRIA RIVAS POMEROL,0.44,JOAQUIM FRANCH DE PABLO,3.3,JOAQUIM FRANCH DE PABLO,5.7,CARLES BUJ MONTSERRAT,0.69,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,POL CANILLAS CRESPO,3.17,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,ADRIA RIVAS POMEROL,0.6,ADRIA RIVAS POMEROL,0.61,JOAQUIM FRANCH DE PABLO,5.55,JOAQUIM FRANCH DE PABLO,3.55,JOAQUIM FRANCH DE PABLO,5.98,MARC CANILLAS CRESPO,6.3,GREGORIO BOHO SILA,55.02,ADRIA RIVAS POMEROL,1.2,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,JOAQUIM FRANCH DE PABLO,15.03,NIL FRANCES ORTIZ,29.45,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,-0.0,ADRIA RIVAS POMEROL,125.93,JOAQUIM FRANCH DE PABLO,91.47,ADRIA RIVAS POMEROL,36.28,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,MARC HERMOSO FLORES,0.0,ALEX FAYOS PEREZ,0.65,JOAQUIM FRANCH DE PABLO,4.1,JOAQUIM FRANCH DE PABLO,9.3,ADRIA RIVAS POMEROL,0.52,CARLES BUJ MONTSERRAT,77.0
MARC CANILLAS CRESPO,23.0,MARC CANILLAS CRESPO,8.5,GREGORIO BOHO SILA,2.6,NIL FRANCES ORTIZ,6.2,JOAQUIM FRANCH DE PABLO,0.54,MARC CANILLAS CRESPO,1.2,CARLES BUJ MONTSERRAT,4.3,GREGORIO BOHO SILA,0.42,MARC CANILLAS CRESPO,2.1,MARC CANILLAS CRESPO,3.4,MARC CANILLAS CRESPO,0.62,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,3.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,GREGORIO BOHO SILA,0.55,GREGORIO BOHO SILA,0.57,GREGORIO BOHO SILA,3.45,VICTOR SANCHEZ RODRIGUEZ,2.97,GREGORIO BOHO SILA,3.82,JOAQUIM FRANCH DE PABLO,5.6,ADRIA RIVAS POMEROL,54.98,GREGORIO BOHO SILA,1.1,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,MARC CANILLAS CRESPO,12.12,MARC CANILLAS CRESPO,26.18,POL QUINTANA GARCIA,0.0,VICTOR MADERO DURAN,0.0,GREGORIO BOHO SILA,115.94,MARC MAJORAL DE LOS RIOS,91.43,GREGORIO BOHO SILA,25.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,POL QUINTANA GARCIA,0.0,MARC CANILLAS CRESPO,0.57,GREGORIO BOHO SILA,3.1,MARC CANILLAS CRESPO,8.7,GREGORIO BOHO SILA,0.51,VICTOR SANCHEZ RODRIGUEZ,19.0
ADRIA RIVAS POMEROL,22.5,GREGORIO BOHO SILA,8.0,NIL FRANCES ORTIZ,2.5,GREGORIO BOHO SILA,4.9,GREGORIO BOHO SILA,0.53,ALEX FAYOS PEREZ,1.1,ALEX FAYOS PEREZ,3.0,MARC MAJORAL DE LOS RIOS,0.4,ALEX FAYOS PEREZ,1.3,ALEX FAYOS PEREZ,2.1,ALEX FAYOS PEREZ,0.62,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,GREGORIO BOHO SILA,3.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,MARC MAJORAL DE LOS RIOS,0.5,JOAQUIM FRANCH DE PABLO,0.51,CARLES BUJ MONTSERRAT,2.38,ALEX FAYOS PEREZ,2.83,MARC CANILLAS CRESPO,3.76,NIL FRANCES ORTIZ,5.32,VICTOR SANCHEZ RODRIGUEZ,52.14,MARC MAJORAL DE LOS RIOS,1.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,CARLES BUJ MONTSERRAT,9.61,CARLES BUJ MONTSERRAT,23.47,VICTOR MADERO DURAN,0.0,ADRIA RIVAS POMEROL,-0.5,JOAQUIM FRANCH DE PABLO,105.22,NIL FRANCES ORTIZ,91.41,JOAQUIM FRANCH DE PABLO,13.74,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,VICTOR MADERO DURAN,0.0,CARLES BUJ MONTSERRAT,0.54,CARLES BUJ MONTSERRAT,2.8,CARLES BUJ MONTSERRAT,8.0,VICTOR SANCHEZ RODRIGUEZ,0.46,POL QUINTANA GARCIA,18.0
CARLES BUJ MONTSERRAT,21.9,CARLES BUJ MONTSERRAT,7.9,VICTOR SANCHEZ RODRIGUEZ,1.7,POL QUINTANA GARCIA,4.17,VICTOR SANCHEZ RODRIGUEZ,0.47,JOAQUIM FRANCH DE PABLO,0.6,JOAQUIM FRANCH DE PABLO,2.8,ALEX FAYOS PEREZ,0.37,GREGORIO BOHO SILA,1.3,GREGORIO BOHO SILA,2.1,GREGORIO BOHO SILA,0.62,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,VICTOR SANCHEZ RODRIGUEZ,2.6,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,JOAQUIM FRANCH DE PABLO,0.47,VICTOR SANCHEZ RODRIGUEZ,0.5,MARC CANILLAS CRESPO,2.05,POL QUINTANA GARCIA,2.67,CARLES BUJ MONTSERRAT,3.38,CARLES BUJ MONTSERRAT,5.26,JOAQUIM FRANCH DE PABLO,51.6,JOAQUIM FRANCH DE PABLO,0.95,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,NIL FRANCES ORTIZ,9.11,JOAQUIM FRANCH DE PABLO,22.94,CARLES BUJ MONTSERRAT,0.0,GREGORIO BOHO SILA,-0.65,VICTOR SANCHEZ RODRIGUEZ,102.27,MARC CANILLAS CRESPO,91.28,VICTOR SANCHEZ RODRIGUEZ,11.4,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,CARLES BUJ MONTSERRAT,0.0,ADRIA RIVAS POMEROL,0.36,NIL FRANCES ORTIZ,2.7,NIL FRANCES ORTIZ,7.9,JOAQUIM FRANCH DE PABLO,0.44,MARC CANILLAS CRESPO,15.0
POL QUINTANA GARCIA,20.5,NIL FRANCES ORTIZ,6.2,CARLES BUJ MONTSERRAT,1.6,CARLES BUJ MONTSERRAT,3.7,MARC MAJORAL DE LOS RIOS,0.45,ADRIA RIVAS POMEROL,0.5,NIL FRANCES ORTIZ,1.7,CARLES BUJ MONTSERRAT,0.28,CARLES BUJ MONTSERRAT,1.1,VICTOR SANCHEZ RODRIGUEZ,1.9,VICTOR SANCHEZ RODRIGUEZ,0.58,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,ADRIA RIVAS POMEROL,2.38,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.46,ALEX FAYOS PEREZ,0.49,ADRIA RIVAS POMEROL,1.61,POL CANILLAS CRESPO,2.67,NIL FRANCES ORTIZ,3.06,ALEX FAYOS PEREZ,3.22,MARC MAJORAL DE LOS RIOS,42.89,VICTOR SANCHEZ RODRIGUEZ,0.92,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,GREGORIO BOHO SILA,8.21,ALEX FAYOS PEREZ,22.66,VICTOR SANCHEZ RODRIGUEZ,0.0,MARC MAJORAL DE LOS RIOS,-0.75,MARC MAJORAL DE LOS RIOS,100.0,CARLES BUJ MONTSERRAT,91.27,ALEX FAYOS PEREZ,9.04,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,VICTOR SANCHEZ RODRIGUEZ,0.0,MARC MAJORAL DE LOS RIOS,0.31,MARC CANILLAS CRESPO,2.6,GREGORIO BOHO SILA,6.1,MARC MAJORAL DE LOS RIOS,0.44,JOAQUIM FRANCH DE PABLO,13.0
GREGORIO BOHO SILA,19.2,ALEX FAYOS PEREZ,5.4,MARC CANILLAS CRESPO,1.4,MARC CANILLAS CRESPO,3.7,CARLES BUJ MONTSERRAT,0.43,GREGORIO BOHO SILA,0.5,GREGORIO BOHO SILA,1.2,MARC CANILLAS CRESPO,0.24,VICTOR SANCHEZ RODRIGUEZ,1.1,POL QUINTANA GARCIA,1.67,JOAQUIM FRANCH DE PABLO,0.58,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,2.2,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,ALEX FAYOS PEREZ,0.45,MARC MAJORAL DE LOS RIOS,0.47,ALEX FAYOS PEREZ,1.58,MARC CANILLAS CRESPO,2.41,VICTOR SANCHEZ RODRIGUEZ,2.33,POL CANILLAS CRESPO,3.13,ALEX FAYOS PEREZ,40.77,ALEX FAYOS PEREZ,0.89,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,ALEX FAYOS PEREZ,6.71,GREGORIO BOHO SILA,21.61,MARC CANILLAS CRESPO,0.0,JOAQUIM FRANCH DE PABLO,-0.95,ALEX FAYOS PEREZ,100.0,POL QUINTANA GARCIA,91.04,MARC MAJORAL DE LOS RIOS,8.57,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,MARC CANILLAS CRESPO,0.0,JOAQUIM FRANCH DE PABLO,0.3,VICTOR SANCHEZ RODRIGUEZ,1.7,ALEX FAYOS PEREZ,4.6,CARLES BUJ MONTSERRAT,0.35,ADRIA RIVAS POMEROL,12.0
MARC MAJORAL DE LOS RIOS,17.9,VICTOR SANCHEZ RODRIGUEZ,4.5,POL QUINTANA GARCIA,1.33,VICTOR SANCHEZ RODRIGUEZ,3.6,NIL FRANCES ORTIZ,0.4,NIL FRANCES ORTIZ,0.2,POL CANILLAS CRESPO,1.17,JOAQUIM FRANCH DE PABLO,0.21,POL QUINTANA GARCIA,0.67,CARLES BUJ MONTSERRAT,1.6,ADRIA RIVAS POMEROL,0.57,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,ALEX FAYOS PEREZ,2.2,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,CARLES BUJ MONTSERRAT,0.42,CARLES BUJ MONTSERRAT,0.45,VICTOR SANCHEZ RODRIGUEZ,1.23,GREGORIO BOHO SILA,2.13,ALEX FAYOS PEREZ,2.22,GREGORIO BOHO SILA,3.12,CARLES BUJ MONTSERRAT,39.09,CARLES BUJ MONTSERRAT,0.85,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,POL QUINTANA GARCIA,5.96,POL CANILLAS CRESPO,19.37,JOAQUIM FRANCH DE PABLO,0.0,ALEX FAYOS PEREZ,-1.35,CARLES BUJ MONTSERRAT,92.94,ALEX FAYOS PEREZ,90.96,CARLES BUJ MONTSERRAT,1.67,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,JOAQUIM FRANCH DE PABLO,0.0,POL CANILLAS CRESPO,0.28,ADRIA RIVAS POMEROL,1.62,POL QUINTANA GARCIA,4.17,NIL FRANCES ORTIZ,0.34,NIL FRANCES ORTIZ,11.0
NIL FRANCES ORTIZ,16.9,ADRIA RIVAS POMEROL,4.25,ADRIA RIVAS POMEROL,1.12,POL CANILLAS CRESPO,3.0,MARC CANILLAS CRESPO,0.38,MARC MAJORAL DE LOS RIOS,0.2,ADRIA RIVAS POMEROL,1.12,POL CANILLAS CRESPO,0.14,POL CANILLAS CRESPO,0.67,POL CANILLAS CRESPO,1.33,NIL FRANCES ORTIZ,0.5,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,CARLES BUJ MONTSERRAT,2.1,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,MARC CANILLAS CRESPO,0.37,MARC CANILLAS CRESPO,0.42,NIL FRANCES ORTIZ,1.03,ADRIA RIVAS POMEROL,2.0,ADRIA RIVAS POMEROL,1.91,POL QUINTANA GARCIA,3.07,MARC CANILLAS CRESPO,37.39,MARC CANILLAS CRESPO,0.74,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,VICTOR SANCHEZ RODRIGUEZ,5.61,VICTOR SANCHEZ RODRIGUEZ,17.51,ADRIA RIVAS POMEROL,0.0,VICTOR SANCHEZ RODRIGUEZ,-1.45,MARC CANILLAS CRESPO,85.86,GREGORIO BOHO SILA,90.94,MARC HERMOSO FLORES,-0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,ADRIA RIVAS POMEROL,0.0,NIL FRANCES ORTIZ,0.22,ALEX FAYOS PEREZ,1.5,POL CANILLAS CRESPO,4.17,ALEX FAYOS PEREZ,0.33,MARC MAJORAL DE LOS RIOS,10.0
VICTOR SANCHEZ RODRIGUEZ,15.3,POL QUINTANA GARCIA,3.33,POL CANILLAS CRESPO,1.0,ADRIA RIVAS POMEROL,2.0,POL CANILLAS CRESPO,0.33,POL CANILLAS CRESPO,0.17,MARC MAJORAL DE LOS RIOS,0.5,NIL FRANCES ORTIZ,0.12,NIL FRANCES ORTIZ,0.6,NIL FRANCES ORTIZ,1.2,POL CANILLAS CRESPO,0.5,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,JOAQUIM FRANCH DE PABLO,1.8,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.35,NIL FRANCES ORTIZ,0.37,MARC MAJORAL DE LOS RIOS,0.22,CARLES BUJ MONTSERRAT,1.38,POL QUINTANA GARCIA,1.76,VICTOR SANCHEZ RODRIGUEZ,2.14,NIL FRANCES ORTIZ,36.52,NIL FRANCES ORTIZ,0.71,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,POL CANILLAS CRESPO,5.51,POL QUINTANA GARCIA,14.13,NIL FRANCES ORTIZ,0.0,CARLES BUJ MONTSERRAT,-1.95,NIL FRANCES ORTIZ,74.7,VICTOR SANCHEZ RODRIGUEZ,90.87,VICTOR MADERO DURAN,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,NIL FRANCES ORTIZ,0.0,GREGORIO BOHO SILA,0.2,POL QUINTANA GARCIA,1.33,VICTOR SANCHEZ RODRIGUEZ,3.7,POL QUINTANA GARCIA,0.32,ALEX FAYOS PEREZ,8.0
POL CANILLAS CRESPO,14.67,POL CANILLAS CRESPO,3.17,MARC MAJORAL DE LOS RIOS,0.5,ALEX FAYOS PEREZ,1.6,POL QUINTANA GARCIA,0.32,MARC HERMOSO FLORES,0.0,VICTOR SANCHEZ RODRIGUEZ,0.1,MARC HERMOSO FLORES,0.0,ADRIA RIVAS POMEROL,0.5,ADRIA RIVAS POMEROL,0.88,POL QUINTANA GARCIA,0.4,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,NIL FRANCES ORTIZ,1.2,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,POL QUINTANA GARCIA,0.32,POL QUINTANA GARCIA,0.34,MARC HERMOSO FLORES,0.0,NIL FRANCES ORTIZ,0.76,POL CANILLAS CRESPO,1.57,ADRIA RIVAS POMEROL,1.56,POL QUINTANA GARCIA,36.41,POL QUINTANA GARCIA,0.64,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,ADRIA RIVAS POMEROL,4.0,ADRIA RIVAS POMEROL,9.28,MARC MAJORAL DE LOS RIOS,0.0,NIL FRANCES ORTIZ,-2.9,POL QUINTANA GARCIA,71.43,POL CANILLAS CRESPO,90.36,MARC CANILLAS CRESPO,-5.42,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,MARC MAJORAL DE LOS RIOS,0.0,VICTOR SANCHEZ RODRIGUEZ,0.03,POL CANILLAS CRESPO,1.17,ADRIA RIVAS POMEROL,3.12,MARC CANILLAS CRESPO,0.3,POL CANILLAS CRESPO,6.0
