Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIANA DOMINGO MAAS',1 Mitjana,10.0,7.8,0.2,0.0,0.3,0.0,0.0,0.8,0.0,0.2,0.6,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,-1.13,1.82,0.13,1.21,9.95,0.0,0.0,0.0,0.0,0.0,1.71,10.93,0.0,-1.7,15.38,80.38,-64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,1.1,0.0,14.0
b'ADRIANA DOMINGO MAAS',2 Derrota,6.0,9.83,0.33,0.0,0.33,0.0,0.0,0.83,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,-1.15,4.76,0.22,1.34,14.18,0.0,0.0,0.0,0.0,0.0,2.1,10.23,0.0,-1.83,22.22,87.35,-65.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,1.17,0.0,14.0
b'ADRIANA DOMINGO MAAS',2 Victoria,4.0,4.75,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.13,0.0,-1.5,98.08,69.37,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,14.0
b'ADRIANA DOMINGO MAAS',3 Local,6.0,7.33,0.17,0.0,0.17,0.0,0.0,1.17,0.0,0.17,0.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.06,-1.17,2.08,0.1,1.37,6.82,0.0,0.0,0.0,0.0,0.0,1.67,12.59,0.0,-1.75,12.5,84.83,-72.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,1.33,0.0,14.0
b'ADRIANA DOMINGO MAAS',3 Visitant,4.0,8.5,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.11,-1.07,8.33,0.17,0.97,15.22,0.0,0.0,0.0,0.0,0.0,1.76,8.78,0.0,-1.62,33.33,73.9,-40.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.75,0.0,14.0
b'ADRIANA DOMINGO MAAS',4 Banqueta,10.0,7.8,0.2,0.0,0.3,0.0,0.0,0.8,0.0,0.2,0.6,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,-1.13,1.82,0.13,1.21,9.95,0.0,0.0,0.0,0.0,0.0,1.71,10.93,0.0,-1.7,15.38,80.38,-64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,1.1,0.0,14.0
b'ADRIANA DOMINGO MAAS',5 Dificil,5.0,10.4,0.4,0.0,0.4,0.0,0.0,0.8,0.0,0.4,1.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.12,-1.24,6.67,0.27,1.41,15.87,0.0,0.0,0.0,0.0,0.0,2.36,10.55,0.0,-2.0,25.0,80.21,-55.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.2,0.0,14.0
b'ADRIANA DOMINGO MAAS',5 Facil,5.0,5.2,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,-1.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.84,0.0,-1.4,90.94,80.34,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,14.0
b'AINA CANTOS MENAL',1 Mitjana,13.0,18.0,5.08,0.46,0.85,0.55,1.31,4.62,0.28,0.23,0.54,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.44,0.45,1.47,0.33,1.91,3.76,33.72,0.89,0.0,0.0,0.0,0.0,5.99,19.4,0.0,-1.12,91.67,77.99,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.77,5.46,0.32,6.0
b'AINA CANTOS MENAL',2 Derrota,6.0,19.17,6.17,0.83,1.0,0.83,1.33,4.67,0.29,0.5,0.83,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.5,0.51,2.6,1.47,2.45,3.55,40.78,1.0,0.0,0.0,0.0,0.0,6.45,19.71,0.0,-0.33,105.71,87.91,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.17,5.67,0.38,6.0
