Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Assist (jugador),Assist (valor),Recuperacions (jugador),Recuperacions (valor),Perd (jugador),Perd (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltes Rebudes (jugador),Faltes Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efec (jugador),% Tir Efec (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesiones No Anotades (jugador),Possesiones No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Puntes per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perd Mal Pase (Jugador),Perd Mal Pase (Valor),Perd Pilota Controlada (jugador),Perd Pilota Controlada (valor),Altres Perd (jugador),Altres Perd (valor),Faltes de Tir (jugador),Faltes de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor)
b'ROGER PUIG SALTOR',14.9,b'CARLOS JIMENEZ OBIS',3.67,b'BIEL SALAT TASIAS',1.0,b'ALEX MOR CEBOLLA',2.2,b'ERIC MANZANARES IZQUIERDO',0.38,b'ALBERT BLANCO FONTANALS',0.2,b'ENRIC ALIAGA CHECA',1.11,b'IAKI IBAEZ DE ELEJALDE MORALES',0.17,b'POL CAMPRUBI TRUJILLO',0.6,b'NIL DEIX RAMIREZ',1.0,b'ORIOL NIUBO TORRAS',0.55,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'MART CU FERR',1.5,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'JUAN MATIAS LAPROVITTOLA',0.0,b'ADRIA FIAGA GARRIDO',0.28,b'GONAL BAYARRI SEGURA',1.33,b'ROGER PORTELLA SANTOLARIA',4.1,b'ALBERT PUIG CARULLA',0.33
b'MARIANO ZAERA MUNIESA',14.89,b'JUAN MATIAS LAPROVITTOLA',3.62,b'ROGER PORTELLA SANTOLARIA',0.9,b'EUDALD CODINA COMES',2.2,b'ADRIA FIAGA GARRIDO',0.37,b'JORDI CLOTET MATAMALA',0.2,b'MART CU FERR',1.1,b'IVAN FALCON JUVE',0.17,b'MART DOMNGUEZ COLOMINAS',0.6,b'DANIEL ROY CARNICER',1.0,b'JUAN AYALA MONCAYO',0.53,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'ABDERRAHMANE RAHOU KADIRI',1.5,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'DAVID GEA SIMON',0.0,b'CARLOS JIMENEZ OBIS',0.28,b'ALBERT FONTANALS MARTIN',1.33,b'JORDI RODEIRO BOLIART',4.1,b'FRANCESC PLA DE CASACUBERTA',0.33
b'MARC PREZ LAYUNTA',14.8,b'ENRIC BUJ FELIX',3.6,b'JONATHAN LOZANO BZDZIL',0.9,b'ADRI PAL MASSIP',2.2,b'JOAN PONS MONTERO',0.37,b'ALBERT ILLA VILA',0.2,b'ARNAU OLIVA CARALT',1.0,b'ROGER PUIG SALTOR',0.17,b'JOS IGNACIO SILVA VUELTA',0.6,b'JORDI CLOTET MATAMALA',1.0,b'ALBERT MARTIN PUJOL',0.53,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ALBERT ROMAN PEREZ',1.5,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'ANDREU MONZONIS CABELLO',0.0,b'DAVID COROMINAS HINOJOSA',0.28,b'BIEL SALAT TASIAS',1.3,b'ALBERT FONTANALS MARTIN',3.89,b'FERRAN FERNANDEZ GIMENEZ',0.33
b'MARTI SOCIATS RUSINES',14.67,b'ROGER SOLERNOU TESTAGORDA',3.56,b'BERNAT FARELL SILVA',0.9,b'JORDI CLOTET MATAMALA',2.2,b'VICTOR SANTERVAS GONZALEZ',0.37,b'ORIOL NIUBO TORRAS',0.2,b'DAVID CASTELLNOU TEIXIDO',1.0,b'DAVID COROMINAS HINOJOSA',0.16,b'MARCOS OREJAS SERRAMO',0.6,b'MART DOMNGUEZ COLOMINAS',1.0,b'EUDALD CODINA COMES',0.53,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'GUILLEM TALLADA LLOVERA',1.5,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'RAUL URGELL FERNANDEZ',0.0,b'MARC PALAU GASCON',0.27,b'MARC GISBERT JUAREZ',1.3,b'XESC PADR CASELLAS',3.88,b'MARIO DE LA SEN MARTN',0.33
b'MEDIR TENA PEREZ',14.62,b'JORDI CLOTET MATAMALA',3.5,b'MARIO MARIA VENTURA',0.9,b'VICTOR SANTERVAS GONZALEZ',2.11,b'MARC OLLE MARTINEZ',0.37,b'ORIOL VARON MORALES',0.14,b'MARTI SOCIATS RUSINES',1.0,b'ALBERT ILLA VILA',0.15,b'ROGER SOLERNOU TESTAGORDA',0.56,b'MARCOS OREJAS SERRAMO',1.0,b'XAVIER ROQUETA CLARET',0.53,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'MARIANO ZAERA MUNIESA',1.44,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'PAU PRAT MORENO',0.0,b'JORDI CLOTET MATAMALA',0.27,b'ALEJANDRO VALLINA CERVERA',1.29,b'ALBERT ROMAN PEREZ',3.8,b'MARCOS OREJAS SERRAMO',0.33
b'XESC PADR CASELLAS',14.5,b'JORDI DE LA ROSA CANELA',3.5,b'MEDIR TENA PEREZ',0.88,b'JONATHAN LOZANO BZDZIL',2.1,b'PAUL ATSU ROMERO',0.37,b'POL TERUEL FERRAN',0.14,b'SERGI ALGUE BAUSA',1.0,b'ORIOL NIUBO TORRAS',0.15,b'GONAL BAYARRI SEGURA',0.5,b'JORDI FORNELLS UR',0.9,b'ALEJANDRO VALLINA CERVERA',0.53,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'ARNAU TEMPRANO XAMBO',1.44,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'CARLOS JIMENEZ OBIS',0.0,b'JAN HAGENAERS COS',0.27,b'HERSON MIGUEL LORENZO CRUZ',1.29,b'JORDI GORINA RIBA',3.8,b'JOAN GARI GARI',0.32
b'VICTOR SABARTES CORRAL',14.22,b'FERRAN FERNANDEZ GIMENEZ',3.5,b'MARC NOGUERA MARQUEZ',0.8,b'POL CAMPRUBI TRUJILLO',2.0,b'XAVIER ROQUETA CLARET',0.37,b'HERSON MIGUEL LORENZO CRUZ',0.14,b'JOAN GARI GARI',1.0,b'CARLOS DAZA GONZALEZ',0.15,b'JORDI CLOTET MATAMALA',0.5,b'JOS IGNACIO SILVA VUELTA',0.9,b'XAVIER ELVIRA GOMEZ',0.52,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'IGNASI EXPOSITO CORTS',1.44,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'POL CASAE PARRON',0.0,b'GERARD SOLA BEDMAR',0.26,b'SANTI CANO CARABACA',1.22,b'BIEL SALAT TASIAS',3.8,b'ROGER PUIG SALTOR',0.32
b'ORIOL NIUBO TORRAS',14.2,b'ADRI PAL MASSIP',3.5,b'ALEX MOR CEBOLLA',0.8,b'DAVID JUNYENT OLALLA',2.0,b'BERNAT ARELLANO MARCH',0.37,b'SERGI ESTANY SANCHEZ',0.14,b'RUBEN MORALES BUENO',1.0,b'MARC GISBERT JUAREZ',0.14,b'JOAN GARI GARI',0.5,b'YANN MEYSSELLE',0.88,b'ADRIA FIAGA GARRIDO',0.5,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'ARNAU IGLESIAS',1.43,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'JON PEREZ PEREZ',0.0,b'ARNAU LATORRE SEGURA',0.25,b'VICTOR FUENTES GUIL',1.22,b'DANIEL ROY CARNICER',3.78,b'XAVIER ROQUETA CLARET',0.32
b'ALBERT ROMAN PEREZ',14.1,b'ORIOL REAL CASAMOR',3.5,b'ABDERRAHMANE RAHOU KADIRI',0.8,b'JORDI RODEIRO BOLIART',2.0,b'BENJAMIN STANLEY PALMER',0.37,b'ALEJANDRO VALLINA CERVERA',0.14,b'RUBEN ROMERO MIRAS',0.89,b'BERNAT ARELLANO MARCH',0.14,b'MOHAMED AZIZ NEFZI',0.5,b'ALBERT PUIG CARULLA',0.86,b'ARNAU OLIVA CARALT',0.5,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'HERSON MIGUEL LORENZO CRUZ',1.43,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'JOAN SILVESTRE PIJUAN',0.0,b'ENRIC ALIAGA CHECA',0.24,b'FERRAN FERNANDEZ GIMENEZ',1.17,b'ARNAU MASCARO ARIAS',3.7,b'ADRIA FIAGA GARRIDO',0.32
b'DANIEL ROY CARNICER',13.33,b'MARC PREZ LAYUNTA',3.4,b'ENRIQUE CARRETO ACOSTA',0.78,b'YANN MEYSSELLE',2.0,b'JORDI GORINA RIBA',0.37,b'JOAN SILVESTRE PIJUAN',0.12,b'ADRIN GARCIA MANERO',0.88,b'ADRIN GARCIA MANERO',0.14,b'GUILLEM TALLADA LLOVERA',0.5,b'MARC NOGUERA MARQUEZ',0.8,b'JORDI CLOTET MATAMALA',0.5,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'BIEL SALAT TASIAS',1.4,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'XESC PADR CASELLAS',0.0,b'RUBEN ROMERO MIRAS',0.24,b'ARNAU IGLESIAS',1.14,b'MARIANO ZAERA MUNIESA',3.67,b'ARNAU OLIVA CARALT',0.32
