Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,49.0,10.0,33.0,0.3,6.0,25.0,0.24,11.0,27.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,67.0,0.54,73.13,32.76,33.44,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,16.0,58.0,0.28,A.E. MINGUELLA A - DRIVIM,U.E. CLARET A,Ganado,2.0
Equip Rival,Jornada 01,1.0,200.0,47.0,13.0,30.0,0.43,3.0,16.0,0.19,12.0,29.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,56.0,0.46,83.93,38.04,41.0,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,16.0,46.0,0.35,,,,
Equip,Jornada 02,1.0,200.0,81.0,17.0,34.0,0.5,11.0,25.0,0.44,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,65.0,0.52,124.62,56.78,52.62,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,28.0,59.0,0.47,U.E. CLARET A,CB ADEPAF TXOT'S,Ganado,16.0
Equip Rival,Jornada 02,1.0,200.0,65.0,14.0,29.0,0.48,8.0,25.0,0.32,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,60.0,0.48,108.33,48.15,46.81,24.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,22.0,54.0,0.41,,,,
Equip,Jornada 03,1.0,200.0,72.0,22.0,43.0,0.51,6.0,26.0,0.23,10.0,22.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,75.0,0.57,96.0,44.93,43.94,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,28.0,69.0,0.41,U.E. CLARET A,UB SANT ADRIA A,Ganado,32.0
Equip Rival,Jornada 03,1.0,200.0,40.0,12.0,30.0,0.4,3.0,21.0,0.14,7.0,19.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,56.0,0.43,71.43,32.35,33.39,13.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,15.0,51.0,0.29,,,,
Equip,Jornada 04,1.0,200.0,73.0,16.0,33.0,0.48,8.0,25.0,0.32,17.0,31.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,68.0,0.5,107.35,48.28,48.11,29.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.0,58.0,0.41,U.E. CLARET A,CB SANTA COLOMA A,Ganado,6.0
Equip Rival,Jornada 04,1.0,200.0,67.0,17.0,41.0,0.41,7.0,24.0,0.29,12.0,16.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,69.0,0.5,97.1,42.31,42.02,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.0,65.0,0.37,,,,
Equip,Jornada 05,1.0,200.0,63.0,8.0,34.0,0.24,10.0,28.0,0.36,17.0,29.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,71.0,0.51,88.73,37.1,37.52,27.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,18.0,62.0,0.29,UE MATARO  - TC,U.E. CLARET A,Perdido,-10.0
Equip Rival,Jornada 05,1.0,200.0,73.0,15.0,31.0,0.48,6.0,25.0,0.24,25.0,38.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,69.0,0.49,105.8,42.86,48.34,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,21.0,56.0,0.38,,,,
