Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Victoria,Diferencia
BASKET ALMEDA Equipo Rival,Jornada 11,1.0,200.0,56.0,15.0,41.0,0.37,5.0,32.0,0.16,11.0,15.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CLUB NATACIO SABADELL A,BASKET ALMEDA,False,-11.0
BASKET ALMEDA Equipo Rival,Jornada 12,1.0,200.0,75.0,20.0,47.0,0.43,6.0,24.0,0.25,17.0,28.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,BASKET ALMEDA,False,-4.0
BASKET ALMEDA Equipo Rival,Jornada 13,1.0,200.0,61.0,13.0,39.0,0.33,8.0,25.0,0.32,11.0,19.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,False,-11.0
BASKET ALMEDA Equipo Rival,Jornada 14,1.0,200.0,87.0,23.0,40.0,0.57,8.0,29.0,0.28,17.0,25.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CB CERDANYOLA AL DIA A,BASKET ALMEDA,True,23.0
BASKET ALMEDA Equipo Rival,Jornada 15,1.0,200.0,77.0,25.0,57.0,0.44,2.0,23.0,0.09,21.0,25.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,BASKET ALMEDA,C.B. RIPOLLET A,False,-12.0
BASKET ALMEDA Equipo Rival,Jornada 16,1.0,200.0,58.0,21.0,49.0,0.43,2.0,13.0,0.15,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CLUB NATACIO TERRASSA A,BASKET ALMEDA,False,-4.0
BASKET ALMEDA Equipo Rival,Jornada 17,1.0,200.0,70.0,20.0,51.0,0.39,5.0,18.0,0.28,15.0,18.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,BASKET ALMEDA,CLOTET SUZUKI SANT BOI A,True,8.0
BASKET ALMEDA Equipo Rival,Jornada 18,1.0,200.0,59.0,22.0,39.0,0.56,2.0,19.0,0.11,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,AD TORREFORTA,BASKET ALMEDA,False,-21.0
BASKET ALMEDA Equipo Rival,Jornada 19,1.0,200.0,57.0,16.0,40.0,0.4,3.0,21.0,0.14,16.0,32.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASKET ALMEDA,C.E.B. PALLEJA A - TAXILINE,False,-9.0
BASKET ALMEDA Equipo Rival,Jornada 20,1.0,200.0,75.0,23.0,40.0,0.57,5.0,26.0,0.19,14.0,19.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CB TARRAGONA B,BASKET ALMEDA,True,18.0
BASKET ALMEDA Equipo Rival,Jornada 21,1.0,200.0,70.0,20.0,38.0,0.53,9.0,24.0,0.38,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B.CASTELLBISBAL A,BASKET ALMEDA,True,10.0
BASKET ALMEDA Equipo Rival,Jornada 22,1.0,200.0,73.0,16.0,32.0,0.5,7.0,29.0,0.24,20.0,28.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,BASKET ALMEDA,CLUB NATACIO SABADELL A,True,12.0
C.B. RIPOLLET A Equipo,Jornada 01,1.0,200.0,76.0,20.0,37.0,0.54,9.0,22.0,0.41,9.0,17.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B. RIPOLLET A,AD TORREFORTA,True,12.0
C.B. RIPOLLET A Equipo,Jornada 02,1.0,200.0,63.0,17.0,37.0,0.46,5.0,22.0,0.23,14.0,26.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B. RIPOLLET A,True,14.0
C.B. RIPOLLET A Equipo,Jornada 03,1.0,200.0,68.0,23.0,49.0,0.47,2.0,17.0,0.12,16.0,26.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,C.B. RIPOLLET A,CB TARRAGONA B,False,-7.0
C.B. RIPOLLET A Equipo,Jornada 04,1.0,200.0,81.0,25.0,42.0,0.6,5.0,18.0,0.28,16.0,27.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASKET ALMEDA,C.B. RIPOLLET A,True,7.0
C.B. RIPOLLET A Equipo,Jornada 05,1.0,200.0,78.0,21.0,47.0,0.45,5.0,16.0,0.31,21.0,30.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B. RIPOLLET A,CLUB NATACIO SABADELL A,True,11.0
C.B. RIPOLLET A Equipo,Jornada 06,1.0,200.0,76.0,16.0,38.0,0.42,8.0,24.0,0.33,20.0,26.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,C.B. RIPOLLET A,True,10.0
C.B. RIPOLLET A Equipo,Jornada 07,1.0,200.0,90.0,27.0,50.0,0.54,5.0,25.0,0.2,21.0,28.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B. RIPOLLET A,REUS PLOMS SALLE,True,26.0
C.B. RIPOLLET A Equipo,Jornada 08,1.0,200.0,75.0,19.0,39.0,0.49,10.0,31.0,0.32,7.0,8.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.B. RIPOLLET A,True,30.0
C.B. RIPOLLET A Equipo,Jornada 09,1.0,225.0,64.0,19.0,51.0,0.37,2.0,16.0,0.12,20.0,24.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B.CASTELLBISBAL A,C.B. RIPOLLET A,False,-1.0
C.B. RIPOLLET A Equipo,Jornada 10,1.0,200.0,82.0,25.0,41.0,0.61,6.0,21.0,0.29,14.0,23.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,C.B. RIPOLLET A,CLUB NATACIO TERRASSA A,True,20.0
C.B. RIPOLLET A Equipo,Jornada 11,1.0,200.0,71.0,18.0,49.0,0.37,6.0,17.0,0.35,17.0,21.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B. RIPOLLET A,True,5.0
C.B. RIPOLLET A Equipo,Jornada 12,1.0,200.0,60.0,13.0,40.0,0.33,7.0,25.0,0.28,13.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,AD TORREFORTA,C.B. RIPOLLET A,True,9.0
C.B. RIPOLLET A Equipo,Jornada 13,1.0,225.0,91.0,28.0,52.0,0.54,4.0,24.0,0.17,23.0,33.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B. RIPOLLET A,C.E.B. PALLEJA A - TAXILINE,False,-2.0
C.B. RIPOLLET A Equipo,Jornada 14,1.0,200.0,63.0,16.0,45.0,0.36,5.0,23.0,0.22,16.0,22.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB TARRAGONA B,C.B. RIPOLLET A,False,-10.0
C.B. RIPOLLET A Equipo,Jornada 15,1.0,200.0,77.0,25.0,57.0,0.44,2.0,23.0,0.09,21.0,25.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,C.B. RIPOLLET A,BASKET ALMEDA,False,-12.0
C.B. RIPOLLET A Equipo,Jornada 16,1.0,200.0,84.0,26.0,44.0,0.59,6.0,20.0,0.3,14.0,17.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CLUB NATACIO SABADELL A,C.B. RIPOLLET A,True,6.0
C.B. RIPOLLET A Equipo,Jornada 17,1.0,250.0,113.0,30.0,59.0,0.51,11.0,33.0,0.33,20.0,25.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,C.B. RIPOLLET A,TERRA ENDINS CB VILATORRADA,False,-3.0
C.B. RIPOLLET A Equipo,Jornada 18,1.0,200.0,76.0,20.0,40.0,0.5,3.0,15.0,0.2,27.0,38.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,REUS PLOMS SALLE,C.B. RIPOLLET A,False,-13.0
C.B. RIPOLLET A Equipo,Jornada 19,1.0,200.0,83.0,20.0,46.0,0.43,8.0,23.0,0.35,19.0,29.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,C.B. RIPOLLET A,CB CERDANYOLA AL DIA A,True,1.0
C.B. RIPOLLET A Equipo,Jornada 20,1.0,200.0,85.0,24.0,45.0,0.53,6.0,22.0,0.27,19.0,29.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B. RIPOLLET A,C.B.CASTELLBISBAL A,True,24.0
C.B. RIPOLLET A Equipo,Jornada 21,1.0,200.0,73.0,24.0,45.0,0.53,4.0,17.0,0.24,13.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CLUB NATACIO TERRASSA A,C.B. RIPOLLET A,True,4.0
C.B. RIPOLLET A Equipo,Jornada 22,1.0,200.0,73.0,20.0,43.0,0.47,8.0,17.0,0.47,9.0,14.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B. RIPOLLET A,CLOTET SUZUKI SANT BOI A,True,7.0
C.B. RIPOLLET A Equipo Rival,Jornada 01,1.0,200.0,64.0,15.0,29.0,0.52,9.0,22.0,0.41,7.0,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,AD TORREFORTA,C.B. RIPOLLET A,False,-12.0
C.B. RIPOLLET A Equipo Rival,Jornada 02,1.0,200.0,49.0,15.0,40.0,0.38,3.0,16.0,0.19,10.0,19.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B. RIPOLLET A,C.E.B. PALLEJA A - TAXILINE,False,-14.0
C.B. RIPOLLET A Equipo Rival,Jornada 03,1.0,200.0,75.0,13.0,34.0,0.38,10.0,25.0,0.4,19.0,25.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,CB TARRAGONA B,C.B. RIPOLLET A,True,7.0
C.B. RIPOLLET A Equipo Rival,Jornada 04,1.0,200.0,74.0,20.0,49.0,0.41,5.0,15.0,0.33,19.0,24.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,C.B. RIPOLLET A,BASKET ALMEDA,False,-7.0
C.B. RIPOLLET A Equipo Rival,Jornada 05,1.0,200.0,67.0,19.0,38.0,0.5,5.0,28.0,0.18,14.0,16.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CLUB NATACIO SABADELL A,C.B. RIPOLLET A,False,-11.0
C.B. RIPOLLET A Equipo Rival,Jornada 06,1.0,200.0,66.0,19.0,37.0,0.51,6.0,33.0,0.18,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B. RIPOLLET A,TERRA ENDINS CB VILATORRADA,False,-10.0
C.B. RIPOLLET A Equipo Rival,Jornada 07,1.0,200.0,64.0,13.0,32.0,0.41,10.0,28.0,0.36,8.0,12.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,REUS PLOMS SALLE,C.B. RIPOLLET A,False,-26.0
C.B. RIPOLLET A Equipo Rival,Jornada 08,1.0,200.0,45.0,13.0,39.0,0.33,4.0,24.0,0.17,7.0,18.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,C.B. RIPOLLET A,CB CERDANYOLA AL DIA A,False,-30.0
C.B. RIPOLLET A Equipo Rival,Jornada 09,1.0,225.0,65.0,11.0,29.0,0.38,12.0,36.0,0.33,7.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,C.B. RIPOLLET A,C.B.CASTELLBISBAL A,True,1.0
C.B. RIPOLLET A Equipo Rival,Jornada 10,1.0,200.0,62.0,23.0,48.0,0.48,5.0,24.0,0.21,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CLUB NATACIO TERRASSA A,C.B. RIPOLLET A,False,-20.0
C.B. RIPOLLET A Equipo Rival,Jornada 11,1.0,200.0,66.0,20.0,45.0,0.44,5.0,21.0,0.24,11.0,17.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B. RIPOLLET A,CLOTET SUZUKI SANT BOI A,False,-5.0
C.B. RIPOLLET A Equipo Rival,Jornada 12,1.0,200.0,51.0,15.0,35.0,0.43,2.0,20.0,0.1,15.0,24.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B. RIPOLLET A,AD TORREFORTA,False,-9.0
C.B. RIPOLLET A Equipo Rival,Jornada 13,1.0,225.0,93.0,26.0,54.0,0.48,7.0,24.0,0.29,20.0,29.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B. RIPOLLET A,True,2.0
C.B. RIPOLLET A Equipo Rival,Jornada 14,1.0,200.0,73.0,12.0,27.0,0.44,10.0,25.0,0.4,19.0,24.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. RIPOLLET A,CB TARRAGONA B,True,10.0
C.B. RIPOLLET A Equipo Rival,Jornada 15,1.0,200.0,89.0,26.0,47.0,0.55,5.0,21.0,0.24,22.0,32.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,BASKET ALMEDA,C.B. RIPOLLET A,True,12.0
C.B. RIPOLLET A Equipo Rival,Jornada 16,1.0,200.0,78.0,21.0,40.0,0.53,8.0,29.0,0.28,12.0,23.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B. RIPOLLET A,CLUB NATACIO SABADELL A,False,-6.0
C.B. RIPOLLET A Equipo Rival,Jornada 17,1.0,250.0,116.0,26.0,48.0,0.54,13.0,37.0,0.35,25.0,33.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,C.B. RIPOLLET A,True,3.0
C.B. RIPOLLET A Equipo Rival,Jornada 18,1.0,200.0,89.0,18.0,27.0,0.67,13.0,37.0,0.35,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,C.B. RIPOLLET A,REUS PLOMS SALLE,True,13.0
C.B. RIPOLLET A Equipo Rival,Jornada 19,1.0,200.0,82.0,12.0,35.0,0.34,11.0,27.0,0.41,25.0,44.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.B. RIPOLLET A,False,-1.0
C.B. RIPOLLET A Equipo Rival,Jornada 20,1.0,200.0,61.0,22.0,44.0,0.5,3.0,24.0,0.12,8.0,13.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B.CASTELLBISBAL A,C.B. RIPOLLET A,False,-24.0
C.B. RIPOLLET A Equipo Rival,Jornada 21,1.0,200.0,69.0,23.0,48.0,0.48,3.0,11.0,0.27,14.0,24.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,C.B. RIPOLLET A,CLUB NATACIO TERRASSA A,False,-4.0
C.B. RIPOLLET A Equipo Rival,Jornada 22,1.0,200.0,66.0,19.0,48.0,0.4,6.0,18.0,0.33,10.0,17.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B. RIPOLLET A,False,-7.0
C.B.CASTELLBISBAL A Equipo,Jornada 01,1.0,200.0,56.0,14.0,29.0,0.48,8.0,24.0,0.33,4.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,True,2.0
C.B.CASTELLBISBAL A Equipo,Jornada 02,1.0,200.0,60.0,12.0,25.0,0.48,8.0,31.0,0.26,12.0,21.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B.CASTELLBISBAL A,False,-2.0
C.B.CASTELLBISBAL A Equipo,Jornada 03,1.0,200.0,61.0,13.0,32.0,0.41,8.0,25.0,0.32,11.0,13.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B.CASTELLBISBAL A,TERRA ENDINS CB VILATORRADA,False,-20.0
C.B.CASTELLBISBAL A Equipo,Jornada 04,1.0,200.0,72.0,15.0,30.0,0.5,10.0,32.0,0.31,12.0,19.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,AD TORREFORTA,C.B.CASTELLBISBAL A,True,20.0
C.B.CASTELLBISBAL A Equipo,Jornada 05,1.0,200.0,74.0,21.0,37.0,0.57,6.0,24.0,0.25,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B.CASTELLBISBAL A,REUS PLOMS SALLE,False,-4.0
C.B.CASTELLBISBAL A Equipo,Jornada 06,1.0,200.0,53.0,14.0,37.0,0.38,5.0,21.0,0.24,10.0,13.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,C.B.CASTELLBISBAL A,False,-14.0
C.B.CASTELLBISBAL A Equipo,Jornada 07,1.0,200.0,76.0,20.0,42.0,0.48,8.0,24.0,0.33,12.0,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B.CASTELLBISBAL A,CB CERDANYOLA AL DIA A,True,2.0
C.B.CASTELLBISBAL A Equipo,Jornada 08,1.0,200.0,52.0,15.0,33.0,0.45,5.0,22.0,0.23,7.0,11.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,CB TARRAGONA B,C.B.CASTELLBISBAL A,False,-27.0
C.B.CASTELLBISBAL A Equipo,Jornada 09,1.0,225.0,65.0,11.0,29.0,0.38,12.0,36.0,0.33,7.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,C.B.CASTELLBISBAL A,C.B. RIPOLLET A,True,1.0
C.B.CASTELLBISBAL A Equipo,Jornada 10,1.0,200.0,69.0,20.0,44.0,0.45,5.0,22.0,0.23,14.0,17.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,C.B.CASTELLBISBAL A,BASKET ALMEDA,False,-5.0
C.B.CASTELLBISBAL A Equipo,Jornada 11,1.0,200.0,53.0,10.0,24.0,0.42,5.0,27.0,0.19,18.0,22.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,CLUB NATACIO TERRASSA A,C.B.CASTELLBISBAL A,False,-11.0
C.B.CASTELLBISBAL A Equipo,Jornada 12,1.0,200.0,60.0,15.0,37.0,0.41,6.0,26.0,0.23,12.0,23.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,CLUB NATACIO SABADELL A,C.B.CASTELLBISBAL A,False,-37.0
C.B.CASTELLBISBAL A Equipo,Jornada 13,1.0,200.0,63.0,17.0,36.0,0.47,6.0,20.0,0.3,11.0,15.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B.CASTELLBISBAL A,CLOTET SUZUKI SANT BOI A,False,-2.0
C.B.CASTELLBISBAL A Equipo,Jornada 14,1.0,200.0,55.0,14.0,30.0,0.47,7.0,32.0,0.22,6.0,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,C.B.CASTELLBISBAL A,False,-28.0
C.B.CASTELLBISBAL A Equipo,Jornada 15,1.0,200.0,58.0,12.0,35.0,0.34,9.0,36.0,0.25,7.0,10.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,C.B.CASTELLBISBAL A,AD TORREFORTA,True,7.0
C.B.CASTELLBISBAL A Equipo,Jornada 16,1.0,200.0,75.0,19.0,32.0,0.59,8.0,21.0,0.38,13.0,28.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,REUS PLOMS SALLE,C.B.CASTELLBISBAL A,True,17.0
C.B.CASTELLBISBAL A Equipo,Jornada 17,1.0,200.0,64.0,16.0,35.0,0.46,9.0,29.0,0.31,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B.CASTELLBISBAL A,C.E.B. PALLEJA A - TAXILINE,True,6.0
C.B.CASTELLBISBAL A Equipo,Jornada 18,1.0,200.0,58.0,18.0,43.0,0.42,6.0,24.0,0.25,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.B.CASTELLBISBAL A,False,-15.0
C.B.CASTELLBISBAL A Equipo,Jornada 19,1.0,200.0,58.0,15.0,28.0,0.54,7.0,29.0,0.24,7.0,12.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B.CASTELLBISBAL A,CB TARRAGONA B,False,-4.0
C.B.CASTELLBISBAL A Equipo,Jornada 20,1.0,200.0,61.0,22.0,44.0,0.5,3.0,24.0,0.12,8.0,13.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B. RIPOLLET A,C.B.CASTELLBISBAL A,False,-24.0
C.B.CASTELLBISBAL A Equipo,Jornada 21,1.0,200.0,70.0,20.0,38.0,0.53,9.0,24.0,0.38,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASKET ALMEDA,C.B.CASTELLBISBAL A,True,10.0
C.B.CASTELLBISBAL A Equipo,Jornada 22,1.0,200.0,66.0,17.0,38.0,0.45,6.0,17.0,0.35,14.0,17.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO TERRASSA A,True,4.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 01,1.0,200.0,54.0,12.0,35.0,0.34,7.0,26.0,0.27,9.0,21.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,CLUB NATACIO SABADELL A,C.B.CASTELLBISBAL A,False,-2.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 02,1.0,200.0,62.0,16.0,37.0,0.43,4.0,15.0,0.27,18.0,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B.CASTELLBISBAL A,CLOTET SUZUKI SANT BOI A,True,2.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 03,1.0,200.0,81.0,23.0,44.0,0.52,5.0,15.0,0.33,20.0,28.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,C.B.CASTELLBISBAL A,True,20.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 04,1.0,200.0,52.0,19.0,44.0,0.43,2.0,16.0,0.12,8.0,15.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B.CASTELLBISBAL A,AD TORREFORTA,False,-20.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 05,1.0,200.0,78.0,17.0,35.0,0.49,12.0,26.0,0.46,8.0,13.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,REUS PLOMS SALLE,C.B.CASTELLBISBAL A,True,4.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 06,1.0,200.0,67.0,21.0,43.0,0.49,3.0,12.0,0.25,16.0,27.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B.CASTELLBISBAL A,C.E.B. PALLEJA A - TAXILINE,True,14.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 07,1.0,200.0,74.0,24.0,43.0,0.56,6.0,23.0,0.26,8.0,20.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.B.CASTELLBISBAL A,False,-2.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 08,1.0,200.0,79.0,19.0,38.0,0.5,9.0,30.0,0.3,14.0,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B.CASTELLBISBAL A,CB TARRAGONA B,True,27.0
C.B.CASTELLBISBAL A Equipo Rival,Jornada 09,1.0,225.0,64.0,19.0,51.0,0.37,2.0,16.0,0.12,20.0,24.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B. RIPOLLET A,C.B.CASTELLBISBAL A,False,-1.0
