Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,11.0,200.0,60.0,14.27,32.27,0.44,6.18,25.55,0.24,12.91,19.64,0.66,22.36,63.73,0.49,94.15,40.72,41.7,22.33,0.44
Equip,2 Derrota,10.0,200.0,59.0,13.6,31.7,0.43,6.4,26.3,0.24,12.6,19.1,0.66,22.1,63.7,0.49,92.62,40.0,40.76,21.72,0.45
Equip,2 Victoria,1.0,200.0,70.0,21.0,38.0,0.55,4.0,18.0,0.22,16.0,25.0,0.64,25.0,64.0,0.45,109.38,48.21,51.07,28.57,0.32
Equip,3 Local,6.0,200.0,59.33,14.0,32.5,0.43,7.0,28.17,0.25,10.33,17.67,0.58,22.17,65.67,0.49,90.36,40.38,39.64,17.03,0.46
Equip,3 Visitant,5.0,200.0,60.8,14.6,32.0,0.46,5.2,22.4,0.23,16.0,22.0,0.73,22.6,61.4,0.48,99.02,41.18,44.22,29.41,0.41
Equip,4 Dificil,5.0,200.0,63.2,16.6,33.4,0.5,5.8,25.6,0.23,12.6,19.8,0.64,23.6,65.0,0.49,97.23,42.88,43.74,21.36,0.43
Equip,4 Facil,6.0,200.0,57.33,12.33,31.33,0.39,6.5,25.5,0.25,13.17,19.5,0.68,21.33,62.67,0.48,91.49,38.86,39.93,23.17,0.45
Equip,5 Equips Cua,2.0,200.0,68.0,16.5,33.0,0.5,8.0,29.0,0.28,11.0,17.0,0.65,22.5,66.5,0.49,102.26,45.97,44.26,17.74,0.47
Equip,5 Equips Top,2.0,200.0,68.0,16.5,33.0,0.5,8.0,29.0,0.28,11.0,17.0,0.65,22.5,66.5,0.49,102.26,45.97,44.26,17.74,0.47
Equip,6 Ultims 3,3.0,36000.0,177.0,47.0,104.0,0.45,15.0,68.0,0.22,38.0,57.0,0.67,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Equip Rival,1 Mitjana Rival,11.0,200.0,69.73,18.45,40.09,0.46,6.27,19.27,0.33,14.0,24.27,0.58,22.0,67.18,0.51,103.79,46.94,47.34,23.58,0.32
Equip Rival,2 Derrota Rival,10.0,200.0,70.2,18.8,39.2,0.48,6.4,19.2,0.33,13.4,23.8,0.56,21.5,66.1,0.51,106.2,48.63,48.44,22.95,0.33
Equip Rival,2 Victoria Rival,1.0,200.0,65.0,15.0,49.0,0.31,5.0,20.0,0.25,20.0,29.0,0.69,27.0,78.0,0.55,83.33,32.61,37.82,28.99,0.29
Equip Rival,3 Local Rival,6.0,200.0,69.33,19.5,41.0,0.48,5.83,19.83,0.29,12.83,24.83,0.52,21.67,68.83,0.51,100.73,46.44,46.56,21.1,0.33
Equip Rival,3 Visitant Rival,5.0,200.0,70.2,17.2,39.0,0.44,6.8,18.6,0.37,15.4,23.6,0.65,22.4,65.2,0.52,107.67,47.57,48.18,26.74,0.32
Equip Rival,4 Dificil Rival,5.0,200.0,67.0,16.2,37.8,0.43,6.0,20.0,0.3,16.6,27.8,0.6,22.4,67.2,0.51,99.7,43.6,45.73,28.72,0.35
Equip Rival,4 Facil Rival,6.0,200.0,72.0,20.33,42.0,0.48,6.5,18.67,0.35,11.83,21.33,0.55,21.67,67.17,0.52,107.2,49.59,48.66,19.51,0.31
Equip Rival,5 Equips Cua Rival,2.0,200.0,72.5,20.0,37.0,0.54,6.5,22.5,0.29,13.0,26.0,0.5,21.0,68.0,0.51,106.62,50.0,49.07,21.85,0.38
Equip Rival,5 Equips Top Rival,2.0,200.0,72.5,20.0,37.0,0.54,6.5,22.5,0.29,13.0,26.0,0.5,21.0,68.0,0.51,106.62,50.0,49.07,21.85,0.38
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,207.0,59.0,113.0,0.52,13.0,59.0,0.22,50.0,90.0,0.56,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
