Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,59.0,10.0,29.0,0.34,8.0,25.0,0.32,15.0,33.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,65.0,0.53,90.77,40.74,40.58,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,18.0,54.0,0.33,OXYGEN GROUP - C.B. RAMON LLULL A,CB IPSI A,Ganado,17.0
Equip Rival,Jornada 01,1.0,200.0,42.0,14.0,40.0,0.35,4.0,17.0,0.24,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,58.0,0.47,72.41,35.09,31.87,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,18.0,57.0,0.32,,,,
Equip,Jornada 02,1.0,200.0,72.0,19.0,42.0,0.45,7.0,27.0,0.26,13.0,17.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,73.0,0.5,98.63,42.75,42.78,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,26.0,69.0,0.38,CB IPSI A,A.E.S.E. A,Ganado,8.0
Equip Rival,Jornada 02,1.0,200.0,64.0,19.0,41.0,0.46,4.0,23.0,0.17,14.0,25.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,72.0,0.5,88.89,39.06,41.98,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,23.0,64.0,0.36,,,,
Equip Rival,Jornada 03,1.0,200.0,63.0,13.0,31.0,0.42,5.0,21.0,0.24,22.0,30.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,62.0,0.42,101.61,39.42,45.54,42.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,18.0,52.0,0.35,,,,
Equip,Jornada 03,1.0,200.0,67.0,12.0,36.0,0.33,8.0,37.0,0.22,19.0,34.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,84.0,0.58,79.76,32.88,35.74,26.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,20.0,73.0,0.27,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,CB IPSI A,Ganado,4.0
Equip Rival,Jornada 04,1.0,200.0,85.0,20.0,36.0,0.56,10.0,23.0,0.43,15.0,28.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,68.0,0.47,125.0,59.32,55.25,25.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,30.0,59.0,0.51,,,,
Equip,Jornada 04,1.0,200.0,81.0,15.0,35.0,0.43,13.0,39.0,0.33,12.0,18.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,78.0,0.53,103.85,46.62,42.36,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,28.0,74.0,0.38,CB IPSI A,PUJOL CB MOLLERUSSA,Perdido,-4.0
Equip,Jornada 05,1.0,200.0,70.0,21.0,39.0,0.54,8.0,33.0,0.24,4.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,73.0,0.57,95.89,45.83,41.53,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,29.0,72.0,0.4,VEDRUNA GRACIA A,CB IPSI A,Ganado,30.0
Equip Rival,Jornada 05,1.0,138.0,40.0,9.0,30.0,0.3,4.0,21.0,0.19,10.0,12.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,54.0,0.43,74.07,29.41,31.66,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,13.0,51.0,0.25,,,,
