Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
SERGI PIERO GARCIA,35.2,IZAN VILLAR CANTERO,19.8,TON PRAT FERRAZ,5.0,TON PRAT FERRAZ,11.5,IGNACIO SAINZ MORALES,0.55,IZAN VILLAR CANTERO,2.8,IZAN VILLAR CANTERO,7.6,IZAN VILLAR CANTERO,0.37,IZAN VILLAR CANTERO,4.6,IZAN VILLAR CANTERO,6.4,DIDAC RODRIGUEZ ROLDAN,0.85,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IGNACIO SAINZ MORALES,3.25,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IGNACIO SAINZ MORALES,0.48,IZAN VILLAR CANTERO,0.5,IZAN VILLAR CANTERO,8.86,JAUME RIBAS FERNANDEZ,9.23,IZAN VILLAR CANTERO,8.56,IZAN VILLAR CANTERO,11.0,TON PRAT FERRAZ,44.49,IGNACIO SAINZ MORALES,0.96,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IZAN VILLAR CANTERO,23.06,IZAN VILLAR CANTERO,38.31,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IZAN VILLAR CANTERO,102.06,ERIC ALONSO MOLERO,99.08,IZAN VILLAR CANTERO,5.55,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IGNACIO SAINZ MORALES,0.61,IZAN VILLAR CANTERO,6.2,IZAN VILLAR CANTERO,17.0,TON PRAT FERRAZ,0.42,JORDI BERTRAN DIAZ,33.0
TON PRAT FERRAZ,29.25,TON PRAT FERRAZ,12.75,IZAN VILLAR CANTERO,3.4,IZAN VILLAR CANTERO,9.4,TON PRAT FERRAZ,0.43,IGNACIO SAINZ MORALES,1.25,IGNACIO SAINZ MORALES,4.25,TON PRAT FERRAZ,0.33,SERGI PIERO GARCIA,2.6,SERGI PIERO GARCIA,4.2,IZAN VILLAR CANTERO,0.72,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,JAUME RIBAS FERNANDEZ,3.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,IZAN VILLAR CANTERO,0.45,IGNACIO SAINZ MORALES,0.48,TON PRAT FERRAZ,4.35,SERGI PIERO GARCIA,7.43,TON PRAT FERRAZ,6.27,TON PRAT FERRAZ,7.83,IZAN VILLAR CANTERO,43.75,IZAN VILLAR CANTERO,0.89,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,TON PRAT FERRAZ,15.71,TON PRAT FERRAZ,27.38,ERIC ALONSO MOLERO,0.0,EYENGA-YOL BOMPONGO ABELLA,-0.0,IGNACIO SAINZ MORALES,100.0,TON PRAT FERRAZ,98.13,IGNACIO SAINZ MORALES,2.17,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,SERGI PIERO GARCIA,0.57,TON PRAT FERRAZ,5.5,TON PRAT FERRAZ,13.0,IGNACIO SAINZ MORALES,0.39,SOULEYMANE SOW,24.0
IZAN VILLAR CANTERO,28.0,SERGI PIERO GARCIA,7.4,IGNACIO SAINZ MORALES,1.5,SOULEYMANE SOW,4.6,SERGI PIERO GARCIA,0.4,SERGI PIERO GARCIA,0.8,SERGI PIERO GARCIA,4.0,IGNACIO SAINZ MORALES,0.29,DIDAC RODRIGUEZ ROLDAN,2.2,TON PRAT FERRAZ,2.75,JAUME RIBAS FERNANDEZ,0.67,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,TON PRAT FERRAZ,2.25,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,TON PRAT FERRAZ,0.44,TON PRAT FERRAZ,0.45,SERGI PIERO GARCIA,1.94,DIDAC RODRIGUEZ ROLDAN,7.1,SERGI PIERO GARCIA,3.44,SERGI PIERO GARCIA,5.24,JAUME RIBAS FERNANDEZ,43.37,TON PRAT FERRAZ,0.88,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SERGI PIERO GARCIA,10.98,ERIC ALONSO MOLERO,21.27,EYENGA-YOL BOMPONGO ABELLA,0.0,LLUS MARTN LLAVERA,-0.0,TON PRAT FERRAZ,91.07,IGNACIO SAINZ MORALES,97.83,NARCIS ARAGALL VARGAS,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SEAN GALINDO HERASME,0.55,IGNACIO SAINZ MORALES,2.75,IGNACIO SAINZ MORALES,7.0,IZAN VILLAR CANTERO,0.36,ERIC ALONSO MOLERO,23.0
IGNACIO SAINZ MORALES,26.25,IGNACIO SAINZ MORALES,7.0,SOULEYMANE SOW,1.4,DIDAC RODRIGUEZ ROLDAN,4.6,IZAN VILLAR CANTERO,0.36,TON PRAT FERRAZ,0.5,DIDAC RODRIGUEZ ROLDAN,1.6,DIDAC RODRIGUEZ ROLDAN,0.25,TON PRAT FERRAZ,1.25,DIDAC RODRIGUEZ ROLDAN,2.6,SERGI PIERO GARCIA,0.62,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,SOULEYMANE SOW,2.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,SERGI PIERO GARCIA,0.34,SERGI PIERO GARCIA,0.42,IGNACIO SAINZ MORALES,1.8,IZAN VILLAR CANTERO,5.41,IGNACIO SAINZ MORALES,2.9,DIDAC RODRIGUEZ ROLDAN,4.82,IGNACIO SAINZ MORALES,40.28,SERGI PIERO GARCIA,0.69,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,DIDAC RODRIGUEZ ROLDAN,8.66,DIDAC RODRIGUEZ ROLDAN,20.92,JORDI BERTRAN DIAZ,0.0,IZAN VILLAR CANTERO,-1.4,JAUME RIBAS FERNANDEZ,87.5,SERGI PIERO GARCIA,96.65,EYENGA-YOL BOMPONGO ABELLA,-0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,IZAN VILLAR CANTERO,0.45,SERGI PIERO GARCIA,2.0,SERGI PIERO GARCIA,7.0,JAUME RIBAS FERNANDEZ,0.31,SEAN GALINDO HERASME,20.0
JAUME RIBAS FERNANDEZ,22.0,DIDAC RODRIGUEZ ROLDAN,5.4,SERGI PIERO GARCIA,1.2,SERGI PIERO GARCIA,3.0,JORDI BERTRAN DIAZ,0.33,DIDAC RODRIGUEZ ROLDAN,0.4,TON PRAT FERRAZ,1.5,SERGI PIERO GARCIA,0.2,JAUME RIBAS FERNANDEZ,1.2,SOULEYMANE SOW,2.2,IGNACIO SAINZ MORALES,0.5,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,IZAN VILLAR CANTERO,2.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,JAUME RIBAS FERNANDEZ,0.31,JAUME RIBAS FERNANDEZ,0.41,DIDAC RODRIGUEZ ROLDAN,0.66,SOULEYMANE SOW,3.48,DIDAC RODRIGUEZ ROLDAN,2.42,IGNACIO SAINZ MORALES,4.3,SERGI PIERO GARCIA,39.59,JAUME RIBAS FERNANDEZ,0.62,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,IGNACIO SAINZ MORALES,7.49,SOULEYMANE SOW,18.16,SOULEYMANE SOW,0.0,IGNACIO SAINZ MORALES,-1.88,SERGI PIERO GARCIA,86.05,IZAN VILLAR CANTERO,96.51,LLUS MARTN LLAVERA,-0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,JORDI BERTRAN DIAZ,0.4,SOULEYMANE SOW,1.4,DIDAC RODRIGUEZ ROLDAN,6.2,SOULEYMANE SOW,0.3,IGNACIO SAINZ MORALES,17.0
DIDAC RODRIGUEZ ROLDAN,19.0,SOULEYMANE SOW,3.6,DIDAC RODRIGUEZ ROLDAN,1.0,IGNACIO SAINZ MORALES,2.75,JAUME RIBAS FERNANDEZ,0.31,NARCIS ARAGALL VARGAS,0.0,SEAN GALINDO HERASME,1.2,NARCIS ARAGALL VARGAS,0.0,SOULEYMANE SOW,0.8,JAUME RIBAS FERNANDEZ,1.8,TON PRAT FERRAZ,0.45,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,DIDAC RODRIGUEZ ROLDAN,2.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SOULEYMANE SOW,0.3,DIDAC RODRIGUEZ ROLDAN,0.37,NARCIS ARAGALL VARGAS,0.0,ERIC ALONSO MOLERO,2.5,SOULEYMANE SOW,1.92,SOULEYMANE SOW,3.56,SOULEYMANE SOW,35.1,SOULEYMANE SOW,0.61,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SOULEYMANE SOW,6.68,IGNACIO SAINZ MORALES,15.5,SEAN GALINDO HERASME,0.0,JORDI BERTRAN DIAZ,-2.1,DIDAC RODRIGUEZ ROLDAN,75.0,DIDAC RODRIGUEZ ROLDAN,96.28,TON PRAT FERRAZ,-7.06,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,DIDAC RODRIGUEZ ROLDAN,0.26,DIDAC RODRIGUEZ ROLDAN,1.4,SOULEYMANE SOW,4.6,SERGI PIERO GARCIA,0.29,SERGI PIERO GARCIA,10.0
SOULEYMANE SOW,16.6,JAUME RIBAS FERNANDEZ,2.8,JAUME RIBAS FERNANDEZ,0.8,JAUME RIBAS FERNANDEZ,2.6,SOULEYMANE SOW,0.3,ERIC ALONSO MOLERO,0.0,JORDI BERTRAN DIAZ,0.8,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.25,ERIC ALONSO MOLERO,1.5,SOULEYMANE SOW,0.36,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,JORDI BERTRAN DIAZ,1.8,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,DIDAC RODRIGUEZ ROLDAN,0.26,SOULEYMANE SOW,0.32,EYENGA-YOL BOMPONGO ABELLA,-0.0,TON PRAT FERRAZ,2.4,JAUME RIBAS FERNANDEZ,1.44,ERIC ALONSO MOLERO,2.42,DIDAC RODRIGUEZ ROLDAN,33.36,DIDAC RODRIGUEZ ROLDAN,0.52,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,JAUME RIBAS FERNANDEZ,4.3,SERGI PIERO GARCIA,13.61,IGNACIO SAINZ MORALES,0.0,JAUME RIBAS FERNANDEZ,-2.2,SOULEYMANE SOW,69.23,SOULEYMANE SOW,96.17,JAUME RIBAS FERNANDEZ,-8.56,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,ERIC ALONSO MOLERO,0.2,JAUME RIBAS FERNANDEZ,0.8,JAUME RIBAS FERNANDEZ,2.6,DIDAC RODRIGUEZ ROLDAN,0.23,TON PRAT FERRAZ,8.0
JORDI BERTRAN DIAZ,11.0,ERIC ALONSO MOLERO,1.25,ERIC ALONSO MOLERO,0.5,ERIC ALONSO MOLERO,2.0,ERIC ALONSO MOLERO,0.25,EYENGA-YOL BOMPONGO ABELLA,0.0,ERIC ALONSO MOLERO,0.5,EYENGA-YOL BOMPONGO ABELLA,0.0,IGNACIO SAINZ MORALES,0.25,IGNACIO SAINZ MORALES,0.5,ERIC ALONSO MOLERO,0.17,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,SERGI PIERO GARCIA,1.8,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,ERIC ALONSO MOLERO,0.2,ERIC ALONSO MOLERO,0.2,LLUS MARTN LLAVERA,-0.0,IGNACIO SAINZ MORALES,0.89,ERIC ALONSO MOLERO,0.68,SEAN GALINDO HERASME,2.0,ERIC ALONSO MOLERO,22.04,ERIC ALONSO MOLERO,0.4,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,ERIC ALONSO MOLERO,3.88,SEAN GALINDO HERASME,13.23,LLUS MARTN LLAVERA,0.0,SEAN GALINDO HERASME,-2.6,ERIC ALONSO MOLERO,45.45,JAUME RIBAS FERNANDEZ,96.06,SERGI PIERO GARCIA,-10.61,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,TON PRAT FERRAZ,0.12,ERIC ALONSO MOLERO,0.5,ERIC ALONSO MOLERO,2.5,ERIC ALONSO MOLERO,0.2,IZAN VILLAR CANTERO,7.0
SEAN GALINDO HERASME,9.0,JORDI BERTRAN DIAZ,0.8,JORDI BERTRAN DIAZ,0.4,JORDI BERTRAN DIAZ,1.2,DIDAC RODRIGUEZ ROLDAN,0.22,JORDI BERTRAN DIAZ,0.0,NARCIS ARAGALL VARGAS,0.0,JORDI BERTRAN DIAZ,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SEAN GALINDO HERASME,1.6,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,JORDI BERTRAN DIAZ,0.2,JORDI BERTRAN DIAZ,0.2,JAUME RIBAS FERNANDEZ,-0.14,NARCIS ARAGALL VARGAS,0.0,JORDI BERTRAN DIAZ,0.4,JAUME RIBAS FERNANDEZ,1.88,JORDI BERTRAN DIAZ,20.0,JORDI BERTRAN DIAZ,0.4,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SEAN GALINDO HERASME,2.2,JORDI BERTRAN DIAZ,9.84,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,-2.6,JORDI BERTRAN DIAZ,40.0,JORDI BERTRAN DIAZ,95.87,DIDAC RODRIGUEZ ROLDAN,-21.28,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,NARCIS ARAGALL VARGAS,0.0,JORDI BERTRAN DIAZ,0.4,SEAN GALINDO HERASME,2.2,JORDI BERTRAN DIAZ,0.2,DIDAC RODRIGUEZ ROLDAN,6.0
ERIC ALONSO MOLERO,8.25,SEAN GALINDO HERASME,0.4,SEAN GALINDO HERASME,0.2,SEAN GALINDO HERASME,1.0,SEAN GALINDO HERASME,0.2,SOULEYMANE SOW,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SOULEYMANE SOW,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,ERIC ALONSO MOLERO,1.25,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,SEAN GALINDO HERASME,0.09,SEAN GALINDO HERASME,0.09,SOULEYMANE SOW,-0.42,EYENGA-YOL BOMPONGO ABELLA,0.0,SEAN GALINDO HERASME,0.2,JORDI BERTRAN DIAZ,1.6,SEAN GALINDO HERASME,9.09,SEAN GALINDO HERASME,0.18,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,JORDI BERTRAN DIAZ,2.0,JAUME RIBAS FERNANDEZ,8.35,TON PRAT FERRAZ,0.0,ERIC ALONSO MOLERO,-2.62,SEAN GALINDO HERASME,18.18,SEAN GALINDO HERASME,95.78,SOULEYMANE SOW,-26.94,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SEAN GALINDO HERASME,0.2,JORDI BERTRAN DIAZ,2.0,SEAN GALINDO HERASME,0.09,JAUME RIBAS FERNANDEZ,4.0
