Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'AFRICA PEREZ LOPEZ',1 Mitjana,11.0,9.82,2.18,0.27,0.73,0.38,0.36,1.27,0.29,0.55,0.73,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.41,0.47,0.6,2.48,0.91,1.38,39.68,0.82,0.0,0.0,0.0,0.0,2.75,12.89,0.0,-0.64,96.0,73.88,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,2.0,0.32,8.0
b'AFRICA PEREZ LOPEZ',2 Derrota,3.0,8.33,1.0,0.0,0.33,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.38,0.38,-0.07,0.0,0.33,1.0,25.0,0.75,0.0,0.0,0.0,0.0,1.33,9.63,0.0,-0.67,75.0,83.61,-8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.33,1.33,0.25,8.0
b'AFRICA PEREZ LOPEZ',2 Victoria,8.0,10.38,2.62,0.38,0.88,0.43,0.38,1.38,0.27,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.49,0.85,4.17,1.12,1.52,42.45,0.83,0.0,0.0,0.0,0.0,3.22,13.67,0.0,-0.62,100.0,70.51,29.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.75,2.25,0.33,8.0
b'AFRICA PEREZ LOPEZ',3 Local,6.0,9.5,2.0,0.17,0.17,1.0,0.33,1.33,0.25,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.44,0.56,0.95,7.41,0.77,1.0,43.4,0.89,0.0,0.0,0.0,0.0,2.21,10.46,0.0,-0.08,120.0,79.8,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.5,1.5,0.33,8.0
b'AFRICA PEREZ LOPEZ',3 Visitant,5.0,10.2,2.4,0.4,1.4,0.29,0.4,1.2,0.33,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.38,0.41,0.18,3.08,1.04,1.88,35.62,0.77,0.0,0.0,0.0,0.0,3.4,15.5,0.0,-1.3,85.71,67.36,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.8,2.6,0.31,8.0
b'AFRICA PEREZ LOPEZ',4 Banqueta,11.0,9.82,2.18,0.27,0.73,0.38,0.36,1.27,0.29,0.55,0.73,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.41,0.47,0.6,2.48,0.91,1.38,39.68,0.82,0.0,0.0,0.0,0.0,2.75,12.89,0.0,-0.64,96.0,73.88,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,2.0,0.32,8.0
b'AFRICA PEREZ LOPEZ',5 Dificil,7.0,9.14,2.0,0.14,0.43,0.33,0.43,1.0,0.43,0.43,0.57,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.55,0.6,0.89,4.29,0.79,0.87,47.41,1.1,0.0,0.0,0.0,0.0,2.03,10.42,0.0,-0.07,127.27,77.26,50.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.57,1.43,0.4,8.0
b'AFRICA PEREZ LOPEZ',5 Facil,4.0,11.0,2.5,0.5,1.25,0.4,0.25,1.75,0.14,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.29,0.36,0.1,6.25,1.12,2.27,33.09,0.58,0.0,0.0,0.0,0.0,4.01,15.96,0.0,-1.62,76.92,68.58,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.75,3.0,0.25,8.0
b'ANYA COULIBALY GARCIA',1 Mitjana,14.0,24.21,9.57,3.64,8.86,0.41,0.14,1.07,0.13,1.86,4.36,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.39,0.4,2.14,1.34,4.96,6.72,42.45,0.78,0.0,0.0,0.0,0.0,14.29,25.58,0.0,-3.79,82.21,76.5,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.79,9.93,0.38,34.0
b'ANYA COULIBALY GARCIA',2 Derrota,4.0,26.25,11.5,4.5,9.0,0.5,0.0,1.25,0.0,2.5,5.25,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.44,0.46,4.12,6.1,6.03,6.33,48.78,0.88,0.0,0.0,0.0,0.0,16.02,26.66,0.0,-2.5,93.88,85.73,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.5,10.25,0.44,34.0
b'ANYA COULIBALY GARCIA',2 Victoria,10.0,23.4,8.8,3.3,8.8,0.38,0.2,1.0,0.2,1.6,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.37,0.38,1.34,1.63,4.52,6.88,39.68,0.73,0.0,0.0,0.0,0.0,13.63,25.22,0.0,-4.3,77.88,72.99,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.5,9.8,0.36,34.0
b'ANYA COULIBALY GARCIA',3 Local,7.0,25.57,9.0,3.43,8.0,0.43,0.14,1.29,0.11,1.71,3.57,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.39,0.41,2.39,2.64,4.61,6.1,43.06,0.78,0.0,0.0,0.0,0.0,13.08,22.64,0.0,-3.07,85.14,76.91,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.57,9.29,0.38,34.0
b'ANYA COULIBALY GARCIA',3 Visitant,7.0,22.86,10.14,3.86,9.71,0.4,0.14,0.86,0.17,2.0,5.14,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.39,0.4,1.89,2.7,5.29,7.34,41.88,0.77,0.0,0.0,0.0,0.0,15.48,28.81,0.0,-4.5,80.68,76.06,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,4.0,10.57,0.38,34.0
b'ANYA COULIBALY GARCIA',4 Banqueta,14.0,24.21,9.57,3.64,8.86,0.41,0.14,1.07,0.13,1.86,4.36,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.39,0.4,2.14,1.34,4.96,6.72,42.45,0.78,0.0,0.0,0.0,0.0,14.29,25.58,0.0,-3.79,82.21,76.5,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.79,9.93,0.38,34.0
b'ANYA COULIBALY GARCIA',5 Dificil,9.0,26.67,9.33,3.67,9.11,0.4,0.0,1.22,0.0,2.0,5.11,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.35,0.37,1.43,2.15,4.95,7.42,40.02,0.71,0.0,0.0,0.0,0.0,15.41,25.51,0.0,-4.67,76.36,82.05,-5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.67,10.33,0.35,34.0
b'ANYA COULIBALY GARCIA',5 Facil,5.0,19.8,10.0,3.6,8.4,0.43,0.4,0.8,0.5,1.6,3.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.46,0.48,3.4,3.48,4.94,5.46,47.49,0.91,0.0,0.0,0.0,0.0,12.23,26.21,0.0,-2.2,98.04,66.95,31.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4.0,9.2,0.43,34.0
