Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Assist (jugador),Assist (valor),Recuperacions (jugador),Recuperacions (valor),Perd (jugador),Perd (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltes Rebudes (jugador),Faltes Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efec (jugador),% Tir Efec (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesiones No Anotades (jugador),Possesiones No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Puntes per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perd Mal Pase (Jugador),Perd Mal Pase (Valor),Perd Pilota Controlada (jugador),Perd Pilota Controlada (valor),Altres Perd (jugador),Altres Perd (valor),Faltes de Tir (jugador),Faltes de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor)
b'PAU MARTORELL CARBALLO',39.5,b'XABI GOMEZ NAPOLES',18.5,b'SAKOU OUMAR DIALLO TAVARES',5.5,b'SAKOU OUMAR DIALLO TAVARES',9.0,b'QUIQUE SERRA BACHS',1.0,b'JAVIER VICENTE NIETO',3.5,b'JAVIER VICENTE NIETO',9.5,b'ARMAK KARIMI GONZALEZ',1.0,b'KEVIN GASTON JEREZ PILOTTI',7.5,b'KEVIN GASTON JEREZ PILOTTI',8.5,b'FRANCESC AUSIO NAVARRO',1.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'GUILLEM DURAN FERRAN',4.5,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'PABLO BEIRAN AMIGO',0.0,b'MART GRAMUNT CLIVILL',1.0,b'SAKOU OUMAR DIALLO TAVARES',6.5,b'SAKOU OUMAR DIALLO TAVARES',18.0,b'ARMAK KARIMI GONZALEZ',0.69
b'KEVIN GASTON JEREZ PILOTTI',38.0,b'SAKOU OUMAR DIALLO TAVARES',15.5,b'JOAN GASCON CLAPES',4.5,b'PERE UREA BARTRINA',8.0,b'GUILLEM MUOZ ANDREU',1.0,b'XABI GOMEZ NAPOLES',3.0,b'SAKOU OUMAR DIALLO TAVARES',9.0,b'JOSEP ALET PUIG',1.0,b'POL RIOS CADENAS',5.5,b'POL RIOS CADENAS',8.5,b'CARLOS SANCHEZ VELAZQUEZ',1.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'KEVIN GASTON JEREZ PILOTTI',4.5,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'GERARD GONZLVEZ ROLDN',0.0,b'CESAR ARENAS PUIGDEVALL',0.92,b'XABI GOMEZ NAPOLES',6.5,b'GUILLEM TORRENT CASTELL',13.0,b'ROGER DALET CASALPRIM',0.67
b'SAKOU OUMAR DIALLO TAVARES',36.0,b'KEVIN GASTON JEREZ PILOTTI',15.5,b'POL ESPINACH SANCHO',4.0,b'GUILLEM TORRENT CASTELL',7.5,b'QUIM SANCHEZ AGUILO',1.0,b'PAU MARTORELL CARBALLO',3.0,b'PAU MARTORELL CARBALLO',8.5,b'EDUARD FRANCISCO VEGA',0.75,b'JOAQUIM FRANCH DE PABLO',5.0,b'JOAQUIM FRANCH DE PABLO',8.0,b'ALBERT PUJOLRS BORRUT',1.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'SERGI ORS ANDREU',4.5,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'QUIM SANCHEZ AGUILO',0.0,b'JOEL RODRGUEZ ESPS',0.87,b'ARNAU VILARO MARTINEZ',5.0,b'XABI GOMEZ NAPOLES',13.0,b'GUILLEM DURAN FERRAN',0.67
b'ORIOL DE QUINTANA BOSCH',34.0,b'POL RIOS CADENAS',15.0,b'SERGI MARCO COLL',4.0,b'POL ESPINACH SANCHO',7.5,b'VICTOR VILLARREAL PUIG',0.8,b'FRANCIS GALLARDO RODRIGUEZ',2.5,b'XABI GOMEZ NAPOLES',6.5,b'HUGO CUADRADO FERNNDEZ',0.67,b'JOSEP ALET PUIG',4.5,b'PERE CARRIN SORIANO',6.5,b'JOAN GASCON CLAPES',1.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'TEMUR KIKNADZE ORKODASHVILI',4.5,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'POL ESPINACH SANCHO',0.0,b'EDUARD FRANCISCO VEGA',0.8,b'PERE UREA BARTRINA',5.0,b'JAVIER VICENTE NIETO',12.0,b'KEVIN-MAURICE KUNGNE KOTUE',0.67
b'JOAN GASCON CLAPES',29.0,b'PERE UREA BARTRINA',13.5,b'FRANCESC XAVIER VIEJO ANDREU',4.0,b'MARC HERMOSO FLORES',7.5,b'ENRIC CURTO SABATER',0.75,b'JOEL RODRGUEZ ESPS',2.5,b'GERARD ROS FERNANDEZ',6.5,b'ARNAU VILARO MARTINEZ',0.6,b'POL VIDAL VALLES',4.5,b'JOSEP ALET PUIG',6.0,b'ANIOL QUINTANA TORAN',1.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'PEDRO CUESTA VILCHES',4.5,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'GUILLEM TORRENT CASTELL',0.0,b'ADRI ORDOBS BENGADO',0.8,b'ARMAK KARIMI GONZALEZ',4.5,b'PERE UREA BARTRINA',12.0,b'JOAN GASCON CLAPES',0.64
b'GUILLEM TORRENT CASTELL',29.0,b'GUILLEM TORRENT CASTELL',13.5,b'ARMAK KARIMI GONZALEZ',4.0,b'ARNAU VILARO MARTINEZ',7.0,b'JOAN GASCON CLAPES',0.75,b'JORDI POCH CAMPABADAL',2.0,b'JOEL RODRGUEZ ESPS',6.5,b'MARCEL NINOT PEDROSA',0.6,b'PERE CARRIN SORIANO',3.5,b'GUILLEM AVIOA CANALS',6.0,b'JORDI SANCHEZ GRAU',1.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'ROGER DALET CASALPRIM',4.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'PAU FERRAGUT ARCOS',0.0,b'JAVIER VICENTE NIETO',0.79,b'ORLANDO MENDEZ RAMIREZ',4.5,b'PAU MARTORELL CARBALLO',11.5,b'ADRIA MONTERDE REVERTE',0.62
b'MARC CANILLAS CRESPO',28.5,b'POL VIDAL VALLES',13.5,b'POL RIOS CADENAS',4.0,b'ALFONS OLEART CANALS',7.0,b'ADRIA MONTERDE REVERTE',0.71,b'ARITZ TOMAS LARRION',2.0,b'DIDAC DE LA TORRE PONCE',6.0,b'JORDI POCH CAMPABADAL',0.57,b'ALBERT VILLALAIN SANZ',3.5,b'MART FONOLL VARA',5.5,b'DIDAC DE LA TORRE PONCE',1.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'EDUARD FRANCISCO VEGA',4.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'ADRI ORDOBS BENGADO',0.0,b'SERGI ROURERA LLAURADO',0.78,b'POL RIOS CADENAS',4.5,b'FRANCESC XAVIER VIEJO ANDREU',11.0,b'EDUARD FRANCISCO VEGA',0.6
b'ANIOL QUINTANA TORAN',28.0,b'MARC ARNAU RIERA',13.5,b'ARNAU VILARO MARTINEZ',3.5,b'SERGI MARCO COLL',7.0,b'CARLOS LORENTE TRIVIO',0.71,b'ANIOL QUINTANA TORAN',2.0,b'KEVIN GASTON JEREZ PILOTTI',6.0,b'FRANCIS GALLARDO RODRIGUEZ',0.56,b'SERGI ROURERA LLAURADO',3.5,b'POL ESPINACH SANCHO',5.0,b'DAVID MARTINEZ GUTIERREZ',1.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'MARC GILABERT GALLARDO',3.5,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX PALLEJA NOVO',0.0,b'ALEX MARTN ADELANTADO',0.78,b'GUILLEM TORRENT CASTELL',4.5,b'KEVIN GASTON JEREZ PILOTTI',11.0,b'JORDI SANCHEZ GRAU',0.6
b'JAVIER VICENTE NIETO',27.0,b'JAVIER VICENTE NIETO',13.0,b'PERE UREA BARTRINA',3.5,b'GERARD GALBETE RAMASCO',6.5,b'ORLANDO MENDEZ RAMIREZ',0.7,b'MARCEL NINOT PEDROSA',1.5,b'GUILLEM TORRENT CASTELL',5.5,b'POL PARRA POLO',0.5,b'MART FONOLL VARA',3.5,b'ALBERT VILLALAIN SANZ',5.0,b'POL VIDAL VALLES',1.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GONZALO BADAL',3.5,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'GUILLERMO PASCUAL MARQUINA',0.0,b'ADRIAN CARRACEDO DE LA ROSA',0.75,b'MARC ARNAU RIERA',4.5,b'DIDAC DE LA TORRE PONCE',10.5,b'QUIM SANCHEZ AGUILO',0.6
