Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
BASQUET MOLINS Equipo,['Mitjana'],21.0,200.0,60.29,15.0,37.0,0.41,6.14,22.29,0.28,11.86,19.24,0.62,19.38,65.0,0.48,92.75,40.84,41.36,20.0,0.38
BASQUET MOLINS Equipo Rival,['Mitjana Rival'],21.0,200.0,67.48,16.19,37.86,0.43,7.76,27.9,0.28,11.81,19.05,0.62,20.43,71.14,0.52,94.85,42.32,41.52,17.96,0.42
C.B.CASTELLAR A Equipo,['Mitjana'],21.0,201.19,66.24,14.76,32.33,0.46,9.1,31.57,0.29,9.43,13.95,0.68,22.57,67.24,0.49,98.51,44.45,41.52,14.75,0.49
C.B.CASTELLAR A Equipo Rival,['Mitjana Rival'],21.0,201.19,74.57,18.05,37.19,0.49,7.52,25.14,0.3,15.9,25.14,0.63,18.95,70.43,0.51,105.88,47.06,47.34,25.52,0.4
CB IPSI A Equipo,['Mitjana'],21.0,200.0,69.38,17.43,41.1,0.42,6.43,27.29,0.24,15.24,26.71,0.57,22.9,76.9,0.53,90.22,39.59,41.19,22.28,0.4
CB IPSI A Equipo Rival,['Mitjana Rival'],21.0,200.0,67.43,16.24,36.67,0.44,6.86,25.1,0.27,14.38,22.43,0.64,24.33,68.76,0.47,98.06,42.95,43.7,23.28,0.41
CLUB NATACIO SABADELL A Equipo,['Mitjana'],21.0,201.19,71.86,16.9,38.52,0.44,8.1,25.81,0.31,13.76,22.0,0.63,24.1,71.05,0.51,101.14,45.15,44.53,21.39,0.4
CLUB NATACIO SABADELL A Equipo Rival,['Mitjana Rival'],21.0,201.19,66.05,14.67,35.71,0.41,6.52,23.48,0.28,17.05,25.95,0.66,22.48,67.76,0.49,97.47,41.31,43.62,28.8,0.4
CLUB NATACIO TERRASSA A Equipo,['Mitjana'],21.0,202.38,58.67,16.38,40.0,0.41,5.52,20.52,0.27,9.33,15.67,0.6,22.57,64.71,0.5,90.65,40.76,40.65,15.42,0.34
CLUB NATACIO TERRASSA A Equipo Rival,['Mitjana Rival'],21.0,202.38,64.48,17.1,37.1,0.46,5.05,20.29,0.25,15.14,24.38,0.62,17.62,65.38,0.5,98.62,42.99,45.42,26.39,0.35
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],21.0,201.19,71.19,19.0,39.95,0.48,6.24,26.57,0.23,14.48,24.29,0.6,22.86,74.1,0.51,96.08,42.63,43.77,21.76,0.4
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],21.0,201.19,64.38,15.38,38.57,0.4,6.62,24.57,0.27,13.76,22.9,0.6,21.24,70.29,0.49,91.6,40.08,41.08,21.79,0.39
GRUP VIA - CB ARTES Equipo,['Mitjana'],21.0,200.0,70.05,16.57,34.1,0.49,8.29,27.52,0.3,12.05,19.29,0.62,21.1,67.29,0.49,104.1,47.06,45.41,19.55,0.45
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],21.0,200.0,63.14,16.1,39.43,0.41,5.95,23.24,0.26,13.1,21.57,0.61,20.71,69.24,0.51,91.2,39.93,41.16,20.9,0.37
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],21.0,201.19,70.0,17.62,36.76,0.48,7.62,27.57,0.28,11.9,18.19,0.65,19.24,69.43,0.49,100.82,45.15,44.19,18.5,0.43
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],21.0,201.19,69.67,19.95,43.9,0.45,6.62,23.57,0.28,9.9,16.86,0.59,18.95,71.86,0.51,96.95,44.28,43.34,14.68,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],21.0,200.0,64.29,16.05,38.33,0.42,4.9,21.14,0.23,17.48,26.05,0.67,20.48,68.1,0.51,94.41,39.35,43.27,29.38,0.36
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],21.0,200.0,61.1,15.81,37.33,0.42,5.95,21.95,0.27,11.62,18.05,0.64,24.76,64.52,0.49,94.69,41.73,42.2,19.6,0.37
NOU BASQUET OLESA A Equipo,['Mitjana'],20.0,201.25,73.95,20.75,42.45,0.49,6.1,19.45,0.31,14.05,22.2,0.63,20.8,68.8,0.49,107.49,48.3,48.79,22.7,0.31
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],20.0,201.25,65.65,17.1,39.65,0.43,6.5,25.0,0.26,11.95,19.7,0.61,23.05,70.35,0.51,93.32,41.53,41.72,18.48,0.39
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],20.0,201.25,61.6,15.55,39.4,0.39,5.8,23.6,0.25,13.1,20.5,0.64,21.15,69.1,0.48,89.15,38.49,40.0,20.79,0.37
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],20.0,201.25,74.95,18.0,37.15,0.48,8.65,30.3,0.29,13.0,21.3,0.61,20.9,73.7,0.52,101.7,45.92,44.59,19.27,0.45
SD ESPANYOL Equipo,['Mitjana'],21.0,201.19,71.1,18.05,38.38,0.47,6.86,24.19,0.28,14.43,24.24,0.6,19.71,70.29,0.51,101.15,45.28,45.68,23.06,0.39
SD ESPANYOL Equipo Rival,['Mitjana Rival'],21.0,201.19,64.43,17.76,38.05,0.47,6.05,25.29,0.24,10.76,16.19,0.66,22.24,67.62,0.49,95.28,42.37,42.34,16.99,0.4
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],21.0,200.0,69.57,17.38,40.52,0.43,6.76,25.0,0.27,14.52,22.81,0.64,21.24,72.52,0.51,95.93,42.01,42.95,22.17,0.38
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],21.0,200.0,72.71,16.76,34.95,0.48,8.62,27.62,0.31,13.33,21.43,0.62,22.19,69.1,0.49,105.24,47.45,46.0,21.31,0.44
VEDRUNA GRACIA A Equipo,['Mitjana'],21.0,201.19,67.48,16.14,33.1,0.49,7.52,26.14,0.29,12.62,19.62,0.64,21.52,65.14,0.48,103.58,46.3,45.49,21.3,0.44
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],21.0,201.19,69.86,18.43,38.14,0.48,6.86,25.81,0.27,12.43,19.71,0.63,21.86,69.71,0.52,100.2,44.9,44.68,19.43,0.4
