Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,2.0,200.0,68.5,17.0,38.5,0.44,7.5,23.0,0.33,12.0,19.0,0.63,26.5,67.0,0.49,102.24,45.93,44.96,19.51,0.37
Equip,2 Victoria,2.0,200.0,68.5,17.0,38.5,0.44,7.5,23.0,0.33,12.0,19.0,0.63,26.5,67.0,0.49,102.24,45.93,44.96,19.51,0.37
Equip,3 Local,1.0,200.0,73.0,17.0,35.0,0.49,9.0,30.0,0.3,12.0,17.0,0.71,23.0,69.0,0.48,105.8,46.92,44.86,18.46,0.46
Equip,3 Visitant,1.0,200.0,64.0,17.0,42.0,0.4,6.0,16.0,0.38,12.0,21.0,0.57,30.0,64.0,0.5,100.0,44.83,44.97,20.69,0.28
Equip,4 Dificil,1.0,200.0,64.0,17.0,42.0,0.4,6.0,16.0,0.38,12.0,21.0,0.57,30.0,64.0,0.5,100.0,44.83,44.97,20.69,0.28
Equip,4 Facil,1.0,200.0,73.0,17.0,35.0,0.49,9.0,30.0,0.3,12.0,17.0,0.71,23.0,69.0,0.48,105.8,46.92,44.86,18.46,0.46
Equip,5 Equips Cua,1.0,200.0,73.0,17.0,35.0,0.49,9.0,30.0,0.3,12.0,17.0,0.71,23.0,69.0,0.48,105.8,46.92,44.86,18.46,0.46
Equip,5 Equips Top,1.0,200.0,73.0,17.0,35.0,0.49,9.0,30.0,0.3,12.0,17.0,0.71,23.0,69.0,0.48,105.8,46.92,44.86,18.46,0.46
Equip,6 Ultims 3,2.0,24000.0,137.0,34.0,77.0,0.44,15.0,46.0,0.33,24.0,38.0,0.63,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
Equip Rival,1 Mitjana Rival,2.0,200.0,51.5,13.5,38.0,0.36,4.0,24.0,0.17,12.5,26.5,0.47,20.0,70.5,0.51,73.05,31.45,34.63,20.16,0.39
Equip Rival,2 Victoria Rival,2.0,200.0,51.5,13.5,38.0,0.36,4.0,24.0,0.17,12.5,26.5,0.47,20.0,70.5,0.51,73.05,31.45,34.63,20.16,0.39
Equip Rival,3 Local Rival,1.0,200.0,41.0,11.0,42.0,0.26,3.0,28.0,0.11,10.0,23.0,0.43,15.0,76.0,0.52,53.95,22.14,25.58,14.29,0.4
Equip Rival,3 Visitant Rival,1.0,200.0,62.0,16.0,34.0,0.47,5.0,20.0,0.25,15.0,30.0,0.5,25.0,64.0,0.5,96.88,43.52,45.45,27.78,0.37
Equip Rival,4 Dificil Rival,1.0,200.0,62.0,16.0,34.0,0.47,5.0,20.0,0.25,15.0,30.0,0.5,25.0,64.0,0.5,96.88,43.52,45.45,27.78,0.37
Equip Rival,4 Facil Rival,1.0,200.0,41.0,11.0,42.0,0.26,3.0,28.0,0.11,10.0,23.0,0.43,15.0,76.0,0.52,53.95,22.14,25.58,14.29,0.4
Equip Rival,5 Equips Cua Rival,1.0,200.0,41.0,11.0,42.0,0.26,3.0,28.0,0.11,10.0,23.0,0.43,15.0,76.0,0.52,53.95,22.14,25.58,14.29,0.4
Equip Rival,5 Equips Top Rival,1.0,200.0,41.0,11.0,42.0,0.26,3.0,28.0,0.11,10.0,23.0,0.43,15.0,76.0,0.52,53.95,22.14,25.58,14.29,0.4
Equip Rival,6 Ultims 3 Rival,2.0,24000.0,103.0,27.0,76.0,0.36,8.0,48.0,0.17,25.0,53.0,0.47,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
