Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,6.0,200.0,65.33,15.5,34.33,0.45,8.0,26.67,0.3,10.33,16.17,0.64,22.67,65.33,0.49,100.0,45.08,43.17,16.94,0.44
Equip,2 Derrota,4.0,200.0,59.25,14.25,34.75,0.41,7.25,25.25,0.29,9.0,15.25,0.59,23.0,64.0,0.48,92.58,41.88,40.2,15.0,0.42
Equip,2 Victoria,2.0,200.0,77.5,18.0,33.5,0.54,9.5,29.5,0.32,13.0,18.0,0.72,22.0,68.0,0.51,113.97,51.19,48.64,20.63,0.47
Equip,3 Local,2.0,200.0,77.5,18.0,33.5,0.54,9.5,29.5,0.32,13.0,18.0,0.72,22.0,68.0,0.51,113.97,51.19,48.64,20.63,0.47
Equip,3 Visitant,4.0,200.0,59.25,14.25,34.75,0.41,7.25,25.25,0.29,9.0,15.25,0.59,23.0,64.0,0.48,92.58,41.88,40.2,15.0,0.42
Equip,4 Dificil,2.0,200.0,64.0,13.5,32.0,0.42,9.5,27.0,0.35,8.5,12.0,0.71,20.0,61.5,0.47,104.07,47.03,42.93,14.41,0.46
Equip,4 Facil,4.0,200.0,66.0,16.5,35.5,0.46,7.25,26.5,0.27,11.25,18.25,0.62,24.0,67.0,0.5,98.51,44.15,43.26,18.15,0.43
Equip,6 Ultims 3,3.0,36000.0,202.0,48.0,101.0,0.48,26.0,77.0,0.34,28.0,41.0,0.68,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
Equip Rival,1 Mitjana Rival,6.0,200.0,72.83,20.17,37.83,0.53,5.83,23.5,0.25,15.0,22.17,0.68,21.0,68.17,0.51,106.85,47.15,48.35,24.46,0.38
Equip Rival,2 Derrota Rival,4.0,200.0,76.0,22.0,39.0,0.56,5.25,22.75,0.23,16.25,23.5,0.69,22.5,69.0,0.52,110.14,48.38,50.25,26.32,0.37
Equip Rival,2 Victoria Rival,2.0,200.0,66.5,16.5,35.5,0.46,7.0,25.0,0.28,12.5,19.5,0.64,18.0,66.0,0.49,100.76,44.63,44.36,20.66,0.41
Equip Rival,3 Local Rival,2.0,200.0,66.5,16.5,35.5,0.46,7.0,25.0,0.28,12.5,19.5,0.64,18.0,66.0,0.49,100.76,44.63,44.36,20.66,0.41
Equip Rival,3 Visitant Rival,4.0,200.0,76.0,22.0,39.0,0.56,5.25,22.75,0.23,16.25,23.5,0.69,22.5,69.0,0.52,110.14,48.38,50.25,26.32,0.37
Equip Rival,4 Dificil Rival,2.0,200.0,63.5,18.0,37.5,0.48,6.0,27.5,0.22,9.5,15.0,0.63,17.0,68.5,0.53,92.7,41.54,41.12,14.62,0.42
Equip Rival,4 Facil Rival,4.0,200.0,77.5,21.25,38.0,0.56,5.75,21.5,0.27,17.75,25.75,0.69,23.0,67.75,0.5,114.39,50.21,52.01,29.83,0.36
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,208.0,59.0,107.0,0.55,16.0,78.0,0.21,42.0,65.0,0.65,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
