Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,7.0,200.0,68.43,17.14,36.71,0.47,6.71,26.0,0.26,14.0,25.14,0.56,20.0,70.71,0.51,96.77,43.39,43.89,22.32,0.41
Equip,2 Derrota,5.0,200.0,64.8,15.6,37.0,0.42,6.6,25.8,0.26,13.8,26.8,0.51,20.6,71.6,0.51,90.5,40.61,41.35,21.97,0.41
Equip,2 Victoria,2.0,200.0,77.5,21.0,36.0,0.58,7.0,26.5,0.26,14.5,21.0,0.69,18.5,68.5,0.5,113.14,50.4,50.2,23.2,0.42
Equip,3 Local,3.0,200.0,73.33,19.33,34.0,0.57,7.33,26.33,0.28,12.67,23.33,0.54,20.67,67.67,0.49,108.37,50.28,48.87,20.99,0.44
Equip,3 Visitant,4.0,200.0,64.75,15.5,38.75,0.4,6.25,25.75,0.24,15.0,26.5,0.57,19.5,73.0,0.52,88.7,38.57,40.42,23.26,0.4
Equip,4 Dificil,5.0,200.0,71.0,17.4,36.2,0.48,7.0,25.2,0.28,15.2,27.4,0.55,22.0,70.4,0.51,100.85,45.44,45.86,24.76,0.41
Equip,4 Facil,2.0,200.0,62.0,16.5,38.0,0.43,6.0,28.0,0.21,11.0,19.5,0.56,15.0,71.5,0.51,86.71,38.64,39.05,16.67,0.42
Equip,5 Equips Cua,1.0,200.0,68.0,20.0,39.0,0.51,5.0,22.0,0.23,13.0,32.0,0.41,25.0,72.0,0.5,94.44,45.08,45.11,21.31,0.36
Equip,5 Equips Top,1.0,200.0,68.0,20.0,39.0,0.51,5.0,22.0,0.23,13.0,32.0,0.41,25.0,72.0,0.5,94.44,45.08,45.11,21.31,0.36
Equip,6 Ultims 3,3.0,36000.0,229.0,53.0,109.0,0.49,26.0,78.0,0.33,45.0,73.0,0.62,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
Equip Rival,1 Mitjana Rival,7.0,200.0,72.14,17.71,37.86,0.47,8.0,26.14,0.31,12.71,18.29,0.7,21.86,69.14,0.49,104.34,46.43,45.36,19.87,0.41
Equip Rival,2 Derrota Rival,5.0,200.0,75.6,18.4,36.6,0.5,8.8,27.6,0.32,12.4,18.8,0.66,23.0,69.4,0.49,108.93,49.22,47.2,19.31,0.43
Equip Rival,2 Victoria Rival,2.0,200.0,63.5,16.0,41.0,0.39,6.0,22.5,0.27,13.5,17.0,0.79,19.0,68.0,0.5,93.38,39.37,40.56,21.26,0.35
Equip Rival,3 Local Rival,3.0,200.0,66.67,19.0,42.67,0.45,6.33,23.33,0.27,9.67,17.67,0.55,20.0,70.67,0.51,94.34,43.18,42.36,14.65,0.35
Equip Rival,3 Visitant Rival,4.0,200.0,76.25,16.75,34.25,0.49,9.25,28.25,0.33,15.0,18.75,0.8,23.25,67.75,0.48,112.55,49.0,47.43,24.0,0.45
Equip Rival,4 Dificil Rival,5.0,200.0,75.2,18.4,36.6,0.5,8.4,26.8,0.31,13.2,19.2,0.69,22.6,68.8,0.49,109.3,48.9,47.45,20.82,0.42
Equip Rival,4 Facil Rival,2.0,200.0,64.5,16.0,41.0,0.39,7.0,24.5,0.29,11.5,16.0,0.72,20.0,69.5,0.49,92.81,40.46,40.19,17.56,0.37
Equip Rival,5 Equips Cua Rival,1.0,200.0,74.0,23.0,38.0,0.61,6.0,29.0,0.21,10.0,19.0,0.53,24.0,72.0,0.5,102.78,47.76,46.78,14.93,0.43
Equip Rival,5 Equips Top Rival,1.0,200.0,74.0,23.0,38.0,0.61,6.0,29.0,0.21,10.0,19.0,0.53,24.0,72.0,0.5,102.78,47.76,46.78,14.93,0.43
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,217.0,48.0,114.0,0.42,26.0,76.0,0.34,43.0,54.0,0.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
