Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
BASQUET MOLINS Equipo,['Mitjana'],6.0,200.0,58.0,14.67,38.5,0.38,5.67,22.0,0.26,11.67,17.83,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,0.0,0.0,65.5,0.48,88.55,38.29,39.35,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,20.33,60.5,0.34
BASQUET MOLINS Equipo Rival,['Mitjana Rival'],6.0,200.0,66.67,14.83,35.83,0.41,7.67,29.33,0.26,14.0,21.83,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,71.67,0.52,93.02,40.41,40.74,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,22.5,65.17,0.35
C.B.CASTELLAR A Equipo,['Mitjana'],7.0,200.0,69.0,13.43,27.43,0.49,11.29,34.29,0.33,8.29,13.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.0,0.0,64.86,0.48,106.39,49.19,43.67,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,24.71,61.71,0.4
C.B.CASTELLAR A Equipo Rival,['Mitjana Rival'],7.0,200.0,73.71,18.86,37.86,0.5,7.29,26.0,0.28,14.14,24.14,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29,0.0,0.0,71.43,0.52,103.2,46.64,46.44,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,26.14,63.86,0.41
CB IPSI A Equipo,['Mitjana'],7.0,200.0,75.86,16.71,37.71,0.44,8.14,28.86,0.28,18.0,30.14,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29,0.0,0.0,76.57,0.51,99.07,43.45,44.46,27.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.86,66.57,0.37
CB IPSI A Equipo Rival,['Mitjana Rival'],7.0,200.0,71.29,16.43,39.0,0.42,7.71,26.0,0.3,15.29,25.29,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57,0.0,0.0,73.0,0.49,97.65,43.08,43.5,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.14,65.0,0.37
CLUB NATACIO SABADELL A Equipo,['Mitjana'],7.0,200.0,72.29,15.29,37.43,0.41,9.43,27.57,0.34,13.43,19.43,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.57,0.0,0.0,70.57,0.51,102.43,45.27,43.62,20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,24.71,65.0,0.38
CLUB NATACIO SABADELL A Equipo Rival,['Mitjana Rival'],7.0,200.0,65.57,15.86,33.86,0.47,5.0,23.14,0.22,18.86,28.29,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,0.0,0.0,66.57,0.49,98.5,40.98,45.25,33.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,20.86,57.0,0.37
CLUB NATACIO TERRASSA A Equipo,['Mitjana'],7.0,200.0,56.14,15.86,37.43,0.42,5.29,20.0,0.26,8.57,15.29,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14,0.0,0.0,61.57,0.49,91.18,41.42,41.04,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,21.14,57.43,0.37
CLUB NATACIO TERRASSA A Equipo Rival,['Mitjana Rival'],7.0,200.0,58.71,15.14,35.86,0.42,4.86,22.14,0.22,13.86,22.29,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29,0.0,0.0,65.0,0.51,90.33,38.67,41.31,23.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,20.0,58.0,0.34
