Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT ILLA VILA',1 Mitjana,22.0,12.64,2.0,0.45,1.05,0.43,0.27,1.45,0.19,0.27,0.59,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.35,0.36,-0.35,0.5,0.9,1.84,32.71,0.69,0.0,0.0,0.0,0.0,3.14,12.43,0.0,-1.75,74.58,89.08,-14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.73,2.5,0.29,12.0
b'ALBERT ILLA VILA',2 Derrota,9.0,10.89,1.33,0.11,1.0,0.11,0.33,1.56,0.21,0.11,0.44,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.24,0.24,-1.08,0.48,0.52,2.21,19.11,0.48,0.0,0.0,0.0,0.0,3.02,14.42,0.0,-2.28,52.17,99.53,-47.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.44,2.56,0.17,12.0
b'ALBERT ILLA VILA',2 Victoria,13.0,13.85,2.46,0.69,1.08,0.64,0.23,1.38,0.17,0.38,0.69,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.42,0.44,0.15,1.2,1.15,1.59,41.82,0.84,0.0,0.0,0.0,0.0,3.23,11.34,0.0,-1.38,94.12,81.68,12.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.92,2.46,0.38,12.0
b'ALBERT ILLA VILA',3 Local,11.0,13.27,2.0,0.64,1.18,0.54,0.18,1.45,0.12,0.18,0.45,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.34,0.35,-0.5,0.63,0.93,1.88,33.16,0.69,0.0,0.0,0.0,0.0,3.19,11.97,0.0,-1.95,73.33,82.04,-8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.82,2.64,0.31,12.0
b'ALBERT ILLA VILA',3 Visitant,11.0,12.0,2.0,0.27,0.91,0.3,0.36,1.45,0.25,0.36,0.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.35,0.37,-0.2,1.4,0.85,1.8,32.19,0.69,0.0,0.0,0.0,0.0,3.08,12.93,0.0,-1.55,78.57,95.82,-17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.64,2.36,0.27,12.0
b'ALBERT ILLA VILA',4 Banqueta,22.0,12.64,2.0,0.45,1.05,0.43,0.27,1.45,0.19,0.27,0.59,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.35,0.36,-0.35,0.5,0.9,1.84,32.71,0.69,0.0,0.0,0.0,0.0,3.14,12.43,0.0,-1.75,74.58,89.08,-14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.73,2.5,0.29,12.0
b'ALBERT ILLA VILA',5 Dificil,11.0,11.55,1.45,0.27,0.91,0.3,0.27,1.64,0.17,0.09,0.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.27,0.28,-0.87,0.32,0.6,2.02,22.92,0.54,0.0,0.0,0.0,0.0,2.74,12.91,0.0,-2.09,57.14,97.47,-40.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.55,2.55,0.21,12.0
b'ALBERT ILLA VILA',5 Facil,11.0,13.73,2.55,0.64,1.18,0.54,0.27,1.27,0.21,0.45,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.43,0.44,0.17,1.68,1.19,1.66,41.69,0.85,0.0,0.0,0.0,0.0,3.54,12.03,0.0,-1.41,90.32,80.61,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.91,2.45,0.37,12.0
b'ALEIX ARTIGAS BERENGUER',1 Mitjana,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.86,0.0,-1.5,107.25,69.74,37.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
b'ALEIX ARTIGAS BERENGUER',2 Victoria,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.86,0.0,-1.5,107.25,69.74,37.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
