Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
BASQUET MOLINS Equipo,['Mitjana'],11.0,200.0,62.09,15.18,36.91,0.41,5.91,22.36,0.26,14.0,21.55,0.65,20.18,66.0,0.48,94.08,40.57,42.2,23.62,0.38
BASQUET MOLINS Equipo Rival,['Mitjana Rival'],11.0,200.0,68.73,15.45,35.55,0.43,8.18,29.0,0.28,13.27,20.82,0.64,21.18,70.73,0.52,97.17,42.96,42.36,20.56,0.45
C.B.CASTELLAR A Equipo,['Mitjana'],12.0,200.0,65.25,14.58,31.08,0.47,9.33,32.5,0.29,8.08,12.42,0.65,22.0,66.25,0.48,98.49,44.95,41.25,12.71,0.51
C.B.CASTELLAR A Equipo Rival,['Mitjana Rival'],12.0,200.0,74.75,18.92,38.67,0.49,7.25,24.42,0.3,15.17,23.92,0.63,18.17,70.58,0.52,105.9,47.23,47.42,24.04,0.39
CB IPSI A Equipo,['Mitjana'],11.0,200.0,70.36,17.55,41.55,0.42,6.09,26.91,0.23,17.0,28.73,0.59,24.36,77.82,0.53,90.42,38.98,41.54,24.83,0.39
CB IPSI A Equipo Rival,['Mitjana Rival'],11.0,200.0,69.82,16.55,36.82,0.45,7.0,24.64,0.28,15.73,25.0,0.63,25.27,69.55,0.47,100.39,44.01,45.02,25.59,0.4
CLUB NATACIO SABADELL A Equipo,['Mitjana'],12.0,200.0,71.0,16.83,40.42,0.42,7.17,24.42,0.29,15.83,22.92,0.69,24.92,71.92,0.52,98.73,42.54,43.64,24.42,0.38
CLUB NATACIO SABADELL A Equipo Rival,['Mitjana Rival'],12.0,200.0,66.08,15.08,33.08,0.46,5.67,22.92,0.25,18.92,28.33,0.67,22.67,65.67,0.48,100.63,42.11,45.79,33.78,0.41
CLUB NATACIO TERRASSA A Equipo,['Mitjana'],11.0,202.27,58.73,16.91,40.0,0.42,5.09,19.73,0.26,9.64,16.55,0.58,21.91,64.27,0.49,91.37,41.1,41.4,16.13,0.33
CLUB NATACIO TERRASSA A Equipo Rival,['Mitjana Rival'],11.0,202.27,64.64,16.55,37.82,0.44,5.91,22.0,0.27,13.82,23.27,0.59,17.55,67.18,0.51,96.21,42.48,43.73,23.1,0.37
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],11.0,200.0,73.64,19.27,40.0,0.48,7.27,26.73,0.27,13.27,23.09,0.57,23.55,73.73,0.51,99.88,45.23,44.91,19.89,0.4
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],11.0,200.0,64.45,15.27,37.55,0.41,6.09,24.36,0.25,15.64,24.27,0.64,21.45,69.64,0.49,92.56,39.43,41.67,25.26,0.39
GRUP VIA - CB ARTES Equipo,['Mitjana'],12.0,200.0,67.92,16.0,32.83,0.49,7.92,26.75,0.3,12.17,20.5,0.59,21.42,65.83,0.48,103.16,46.78,45.38,20.42,0.45
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],12.0,200.0,63.17,17.0,43.25,0.39,5.25,22.42,0.23,13.42,22.08,0.61,20.58,72.33,0.52,87.33,37.88,39.9,20.43,0.34
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],12.0,200.0,72.75,18.0,36.75,0.49,8.42,28.33,0.3,11.5,17.25,0.67,18.5,69.75,0.49,104.3,47.06,45.22,17.67,0.44
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],12.0,200.0,70.33,20.25,43.42,0.47,6.92,23.92,0.29,9.08,15.5,0.59,18.75,71.17,0.51,98.83,45.48,43.93,13.49,0.36
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],11.0,200.0,64.64,15.55,37.36,0.42,5.18,22.0,0.24,18.0,26.09,0.69,21.55,68.0,0.51,95.05,39.28,43.21,30.32,0.37
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],11.0,200.0,62.18,14.64,34.82,0.42,6.64,23.73,0.28,13.0,20.18,0.64,25.18,64.73,0.49,96.07,42.0,42.52,22.2,0.41
NOU BASQUET OLESA A Equipo,['Mitjana'],11.0,200.0,72.55,21.55,41.55,0.52,5.45,17.55,0.31,13.09,21.64,0.61,20.09,65.82,0.48,110.22,50.31,50.64,22.15,0.3
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],11.0,200.0,65.82,17.91,41.64,0.43,6.36,24.0,0.27,10.91,17.91,0.61,22.55,70.55,0.52,93.3,41.83,41.68,16.62,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],10.0,202.5,63.7,16.0,40.6,0.39,5.6,22.4,0.25,14.9,23.5,0.63,20.3,70.4,0.49,90.48,38.73,41.08,23.65,0.36
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],10.0,202.5,72.6,16.9,34.8,0.49,8.7,31.9,0.27,12.7,20.0,0.64,22.0,72.4,0.51,100.28,44.9,43.55,19.04,0.48
SD ESPANYOL Equipo,['Mitjana'],12.0,200.0,67.92,18.42,38.75,0.48,5.83,22.83,0.26,13.58,23.25,0.58,20.08,68.92,0.51,98.55,44.11,45.06,22.06,0.37
SD ESPANYOL Equipo Rival,['Mitjana Rival'],12.0,200.0,65.25,17.75,37.92,0.47,6.17,24.0,0.26,11.25,16.75,0.67,22.25,66.5,0.49,98.12,43.61,43.57,18.17,0.39
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],12.0,200.0,68.83,16.92,40.75,0.42,7.25,27.08,0.27,13.25,21.5,0.62,19.92,74.17,0.52,92.81,40.97,41.21,19.53,0.4
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],12.0,200.0,71.58,17.67,35.08,0.5,8.08,26.5,0.31,12.0,20.33,0.59,21.5,67.67,0.48,105.79,48.38,46.64,19.49,0.43
VEDRUNA GRACIA A Equipo,['Mitjana'],12.0,200.0,68.33,16.42,32.67,0.5,7.33,26.25,0.28,13.5,20.67,0.65,22.25,65.25,0.48,104.73,46.53,46.18,22.91,0.45
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],12.0,200.0,69.25,18.58,38.75,0.48,6.58,24.67,0.27,12.33,20.17,0.61,22.33,69.33,0.52,99.88,44.88,44.79,19.45,0.39
