Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,8.0,200.0,72.0,17.88,39.75,0.45,6.62,24.62,0.27,16.38,23.75,0.69,20.5,71.75,0.5,100.35,43.2,44.78,25.44,0.38
Equip,2 Derrota,4.0,200.0,62.25,13.75,35.75,0.38,6.5,23.5,0.28,15.25,23.5,0.65,24.5,66.75,0.49,93.26,39.66,41.5,25.74,0.4
Equip,2 Victoria,4.0,200.0,81.75,22.0,43.75,0.5,6.75,25.75,0.26,17.5,24.0,0.73,16.5,76.75,0.51,106.51,46.22,47.59,25.18,0.37
Equip,3 Local,4.0,200.0,78.5,19.0,39.0,0.49,8.0,26.25,0.3,16.5,25.0,0.66,17.75,73.0,0.51,107.53,47.51,47.63,25.29,0.4
Equip,3 Visitant,4.0,200.0,65.5,16.75,40.5,0.41,5.25,23.0,0.23,16.25,22.5,0.72,23.25,70.25,0.49,93.24,38.78,41.8,25.59,0.36
Equip,4 Dificil,4.0,200.0,72.0,18.0,40.5,0.44,6.0,25.25,0.24,18.0,25.25,0.71,22.75,73.75,0.51,97.63,41.06,43.86,27.38,0.38
Equip,4 Facil,4.0,200.0,72.0,17.75,39.0,0.46,7.25,24.0,0.3,14.75,22.25,0.66,18.25,69.75,0.49,103.23,45.44,45.74,23.41,0.38
Equip,5 Equips Cua,2.0,200.0,74.5,21.5,44.0,0.49,4.5,25.5,0.18,18.0,26.0,0.69,19.5,77.5,0.51,96.13,40.65,44.32,25.9,0.37
Equip,5 Equips Top,2.0,200.0,74.5,21.5,44.0,0.49,4.5,25.5,0.18,18.0,26.0,0.69,19.5,77.5,0.51,96.13,40.65,44.32,25.9,0.37
Equip,6 Ultims 3,3.0,36000.0,207.0,57.0,120.0,0.47,16.0,75.0,0.21,45.0,72.0,0.62,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
Equip Rival,1 Mitjana Rival,8.0,200.0,71.5,16.5,42.5,0.39,8.12,23.5,0.35,14.12,19.88,0.71,23.25,71.75,0.5,99.65,43.47,43.15,21.4,0.36
Equip Rival,2 Derrota Rival,4.0,200.0,78.5,18.0,41.5,0.43,8.25,20.75,0.4,17.75,25.0,0.71,23.75,70.25,0.51,111.74,48.8,49.01,28.51,0.33
Equip Rival,2 Victoria Rival,4.0,200.0,64.5,15.0,43.5,0.34,8.0,26.25,0.3,10.5,14.75,0.71,22.75,73.0,0.49,88.36,38.71,37.55,15.05,0.38
Equip Rival,3 Local Rival,4.0,200.0,68.75,15.5,42.75,0.36,8.75,24.5,0.36,11.5,16.75,0.69,23.0,71.5,0.49,96.15,42.57,40.96,17.1,0.36
Equip Rival,3 Visitant Rival,4.0,200.0,74.25,17.5,42.25,0.41,7.5,22.5,0.33,16.75,23.0,0.73,23.5,71.75,0.51,103.48,44.4,45.33,25.87,0.35
Equip Rival,4 Dificil Rival,4.0,200.0,71.5,16.0,41.25,0.39,7.5,22.0,0.34,17.0,23.75,0.72,25.0,70.75,0.49,101.06,43.08,44.31,26.88,0.35
Equip Rival,4 Facil Rival,4.0,200.0,71.5,17.0,43.75,0.39,8.75,25.0,0.35,11.25,16.0,0.7,21.5,72.75,0.51,98.28,43.82,42.03,16.36,0.36
Equip Rival,5 Equips Cua Rival,2.0,200.0,66.5,15.0,45.5,0.33,7.5,22.5,0.33,14.0,18.5,0.76,26.0,73.0,0.49,91.1,38.6,39.07,20.59,0.33
Equip Rival,5 Equips Top Rival,2.0,200.0,66.5,15.0,45.5,0.33,7.5,22.5,0.33,14.0,18.5,0.76,26.0,73.0,0.49,91.1,38.6,39.07,20.59,0.33
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,213.0,47.0,136.0,0.35,26.0,63.0,0.41,41.0,58.0,0.71,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
