Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
ALEX MATENCIO UTIEL,25.43,ALEX MATENCIO UTIEL,13.29,POL HAGENAERS COS,2.92,PAU ROS FERNANDEZ,6.29,ALEX MATENCIO UTIEL,0.57,ALEX MATENCIO UTIEL,2.79,ALEX MATENCIO UTIEL,7.64,ALEX MATENCIO UTIEL,0.36,JUAN MONTERRUBIO ALVAREZ,2.08,JUAN MONTERRUBIO ALVAREZ,3.17,VICTOR SANTERVAS GONZALEZ,1.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,POL HAGENAERS COS,3.92,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,ALEX MATENCIO UTIEL,0.56,ALEX MATENCIO UTIEL,0.56,ALEX MATENCIO UTIEL,6.24,JUAN MONTERRUBIO ALVAREZ,3.41,ALEX MATENCIO UTIEL,5.31,ALEX MATENCIO UTIEL,6.4,POL HAGENAERS COS,55.95,ALEX MATENCIO UTIEL,1.11,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,ALEX MATENCIO UTIEL,13.02,PAU ROS FERNANDEZ,28.84,MARCOS GARCIA VICIANA,0.0,ALEX MATENCIO UTIEL,0.21,ALEX MATENCIO UTIEL,114.11,VICTOR FUENTES GUIL,95.63,ALEX MATENCIO UTIEL,19.71,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,MARCOS GARCIA VICIANA,0.0,ALEX MATENCIO UTIEL,0.69,ALEX MATENCIO UTIEL,4.71,ALEX MATENCIO UTIEL,11.0,SERGI MARTIN FUENTES,0.53,VICTOR SANTERVAS GONZALEZ,16.0
VICTOR SANTERVAS GONZALEZ,24.15,PAU ROS FERNANDEZ,9.64,PAU ROS FERNANDEZ,2.36,POL HAGENAERS COS,5.69,SERGI MARTIN FUENTES,0.56,PAU ROS FERNANDEZ,1.07,PAU ROS FERNANDEZ,3.36,PAU ROS FERNANDEZ,0.32,POL HAGENAERS COS,1.77,POL HAGENAERS COS,2.69,PAU ROS FERNANDEZ,0.73,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ENRIC BUJ FELIX,3.14,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,SERGI MARTIN FUENTES,0.53,POL HAGENAERS COS,0.54,PAU ROS FERNANDEZ,2.92,MARTI SOCIATS RUSINES,2.5,PAU ROS FERNANDEZ,4.3,PAU ROS FERNANDEZ,6.28,SERGI MARTIN FUENTES,51.55,SERGI MARTIN FUENTES,1.06,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,PAU ROS FERNANDEZ,12.31,ALEX MATENCIO UTIEL,28.25,ALBERT TOMAS GIL,0.0,ENRIC RODO FERNANDEZ,-0.0,POL HAGENAERS COS,111.24,HERSON MIGUEL LORENZO CRUZ,94.84,POL HAGENAERS COS,17.84,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,ALBERT TOMAS GIL,0.0,VICTOR FUENTES GUIL,0.64,PAU ROS FERNANDEZ,3.43,PAU ROS FERNANDEZ,9.64,POL HAGENAERS COS,0.5,PAU ROS FERNANDEZ,15.0
PAU ROS FERNANDEZ,22.57,POL HAGENAERS COS,7.62,ALEX MATENCIO UTIEL,1.93,ENRIC BUJ FELIX,4.93,POL HAGENAERS COS,0.51,VICTOR SANTERVAS GONZALEZ,0.77,VICTOR FUENTES GUIL,2.46,VICTOR SANTERVAS GONZALEZ,0.32,PAU ROS FERNANDEZ,1.71,PAU ROS FERNANDEZ,2.36,HERSON MIGUEL LORENZO CRUZ,0.67,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,PAU ROS FERNANDEZ,2.71,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,POL HAGENAERS COS,0.5,SERGI MARTIN FUENTES,0.48,POL HAGENAERS COS,2.75,POL HAGENAERS COS,2.33,POL HAGENAERS COS,3.87,HERSON MIGUEL LORENZO CRUZ,4.14,JUAN MONTERRUBIO ALVAREZ,47.8,POL HAGENAERS COS,1.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,POL HAGENAERS COS,8.98,HERSON MIGUEL LORENZO CRUZ,25.35,ENRIC BUJ FELIX,0.0,JAN HAGENAERS COS,-0.0,SERGI MARTIN FUENTES,100.0,VICTOR SANTERVAS GONZALEZ,94.67,SERGI MARTIN FUENTES,6.45,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,ENRIC BUJ FELIX,0.0,MARTI SOCIATS RUSINES,0.5,POL HAGENAERS COS,2.92,HERSON MIGUEL LORENZO CRUZ,6.27,ALEX MATENCIO UTIEL,0.43,ALEX MATENCIO UTIEL,14.0
JUAN MONTERRUBIO ALVAREZ,20.83,JUAN MONTERRUBIO ALVAREZ,5.92,JUAN MONTERRUBIO ALVAREZ,1.92,JUAN MONTERRUBIO ALVAREZ,4.92,VICTOR FUENTES GUIL,0.44,VICTOR FUENTES GUIL,0.54,VICTOR SANTERVAS GONZALEZ,2.38,VICTOR FUENTES GUIL,0.22,ALEX MATENCIO UTIEL,1.07,ALEX MATENCIO UTIEL,1.79,MARTI SOCIATS RUSINES,0.67,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,VICTOR SANTERVAS GONZALEZ,2.46,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,PAU ROS FERNANDEZ,0.41,JUAN MONTERRUBIO ALVAREZ,0.46,JUAN MONTERRUBIO ALVAREZ,1.89,PAU ROS FERNANDEZ,1.27,JUAN MONTERRUBIO ALVAREZ,3.04,ENRIC BUJ FELIX,3.77,ALEX MATENCIO UTIEL,45.37,PAU ROS FERNANDEZ,0.82,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,JUAN MONTERRUBIO ALVAREZ,8.57,POL HAGENAERS COS,21.27,POL HAGENAERS COS,0.0,PAU GAMUNDI HERRAIZ,0.0,JUAN MONTERRUBIO ALVAREZ,94.67,ALEX MATENCIO UTIEL,94.4,JUAN MONTERRUBIO ALVAREZ,1.14,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,POL HAGENAERS COS,0.0,VICTOR SANTERVAS GONZALEZ,0.47,HERSON MIGUEL LORENZO CRUZ,2.18,POL HAGENAERS COS,5.85,JUAN MONTERRUBIO ALVAREZ,0.38,SERGI MARTIN FUENTES,10.0
POL HAGENAERS COS,20.23,HERSON MIGUEL LORENZO CRUZ,5.55,HERSON MIGUEL LORENZO CRUZ,1.73,HERSON MIGUEL LORENZO CRUZ,4.09,HERSON MIGUEL LORENZO CRUZ,0.42,HERSON MIGUEL LORENZO CRUZ,0.45,HERSON MIGUEL LORENZO CRUZ,2.18,HERSON MIGUEL LORENZO CRUZ,0.21,HERSON MIGUEL LORENZO CRUZ,0.73,SERGI MARTIN FUENTES,1.58,POL HAGENAERS COS,0.66,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,MARTI SOCIATS RUSINES,2.38,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.38,PAU ROS FERNANDEZ,0.45,HERSON MIGUEL LORENZO CRUZ,1.3,SERGI MARTIN FUENTES,1.16,HERSON MIGUEL LORENZO CRUZ,2.57,VICTOR SANTERVAS GONZALEZ,3.62,PAU ROS FERNANDEZ,40.63,HERSON MIGUEL LORENZO CRUZ,0.77,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,HERSON MIGUEL LORENZO CRUZ,7.5,JUAN MONTERRUBIO ALVAREZ,19.03,JUAN MONTERRUBIO ALVAREZ,0.0,ALBERT TOMAS GIL,-0.0,PAU ROS FERNANDEZ,91.84,PAU ROS FERNANDEZ,94.15,ALBERT TOMAS GIL,-0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,JUAN MONTERRUBIO ALVAREZ,0.0,PAU ROS FERNANDEZ,0.35,JUAN MONTERRUBIO ALVAREZ,1.92,VICTOR SANTERVAS GONZALEZ,5.08,PAU ROS FERNANDEZ,0.36,MARTI SOCIATS RUSINES,9.0
ENRIC BUJ FELIX,18.79,VICTOR SANTERVAS GONZALEZ,4.0,SERGI MARTIN FUENTES,1.58,ALEX MATENCIO UTIEL,3.36,JUAN MONTERRUBIO ALVAREZ,0.39,ENRIC RODO FERNANDEZ,0.0,MARTI SOCIATS RUSINES,1.25,ENRIC RODO FERNANDEZ,0.0,MARTI SOCIATS RUSINES,0.5,ENRIC BUJ FELIX,1.5,JUAN MONTERRUBIO ALVAREZ,0.66,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,ALEX MATENCIO UTIEL,2.36,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,HERSON MIGUEL LORENZO CRUZ,0.38,HERSON MIGUEL LORENZO CRUZ,0.41,SERGI MARTIN FUENTES,1.22,HERSON MIGUEL LORENZO CRUZ,1.05,ENRIC BUJ FELIX,1.91,JUAN MONTERRUBIO ALVAREZ,3.31,HERSON MIGUEL LORENZO CRUZ,38.3,JUAN MONTERRUBIO ALVAREZ,0.75,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,ENRIC BUJ FELIX,6.77,ENRIC BUJ FELIX,18.59,MARTI SOCIATS RUSINES,0.0,MARCOS GARCIA VICIANA,0.0,HERSON MIGUEL LORENZO CRUZ,83.56,ENRIC BUJ FELIX,93.72,JAN HAGENAERS COS,-0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,MARTI SOCIATS RUSINES,0.0,HERSON MIGUEL LORENZO CRUZ,0.35,SERGI MARTIN FUENTES,1.58,JUAN MONTERRUBIO ALVAREZ,5.08,HERSON MIGUEL LORENZO CRUZ,0.35,VICTOR FUENTES GUIL,8.0
MARTI SOCIATS RUSINES,18.62,ENRIC BUJ FELIX,3.64,ENRIC BUJ FELIX,1.57,SERGI MARTIN FUENTES,2.83,PAU ROS FERNANDEZ,0.38,SERGI SEGARRA RODRIGUEZ,0.0,SERGI MARTIN FUENTES,0.17,SERGI SEGARRA RODRIGUEZ,0.0,ENRIC BUJ FELIX,0.5,HERSON MIGUEL LORENZO CRUZ,1.09,ALEX MATENCIO UTIEL,0.6,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,JUAN MONTERRUBIO ALVAREZ,2.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,VICTOR FUENTES GUIL,0.37,VICTOR SANTERVAS GONZALEZ,0.38,VICTOR FUENTES GUIL,0.28,ENRIC BUJ FELIX,0.7,SERGI MARTIN FUENTES,1.87,POL HAGENAERS COS,3.05,ENRIC BUJ FELIX,33.59,VICTOR FUENTES GUIL,0.74,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,VICTOR SANTERVAS GONZALEZ,5.42,SERGI MARTIN FUENTES,14.6,SERGI MARTIN FUENTES,0.0,SERGI SEGARRA RODRIGUEZ,-0.0,VICTOR SANTERVAS GONZALEZ,77.61,SERGI MARTIN FUENTES,93.55,PAU GAMUNDI HERRAIZ,-0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.0,SERGI MARTIN FUENTES,0.06,ENRIC BUJ FELIX,1.57,ENRIC BUJ FELIX,5.07,ENRIC BUJ FELIX,0.31,JUAN MONTERRUBIO ALVAREZ,7.0
VICTOR FUENTES GUIL,17.38,SERGI MARTIN FUENTES,3.58,VICTOR SANTERVAS GONZALEZ,0.69,VICTOR SANTERVAS GONZALEZ,2.69,ENRIC BUJ FELIX,0.32,DAVID GEA SIMON,0.0,JUAN MONTERRUBIO ALVAREZ,0.17,DAVID GEA SIMON,0.0,SERGI MARTIN FUENTES,0.42,MARTI SOCIATS RUSINES,0.75,ENRIC BUJ FELIX,0.33,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,HERSON MIGUEL LORENZO CRUZ,1.45,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,VICTOR SANTERVAS GONZALEZ,0.36,VICTOR FUENTES GUIL,0.37,VICTOR SANTERVAS GONZALEZ,0.05,ALEX MATENCIO UTIEL,0.7,VICTOR SANTERVAS GONZALEZ,1.58,VICTOR FUENTES GUIL,2.69,VICTOR SANTERVAS GONZALEZ,30.47,VICTOR SANTERVAS GONZALEZ,0.73,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,SERGI MARTIN FUENTES,4.88,VICTOR FUENTES GUIL,13.52,JAN HAGENAERS COS,0.0,DAVID GEA SIMON,-0.0,VICTOR FUENTES GUIL,74.0,JUAN MONTERRUBIO ALVAREZ,93.53,MARCOS GARCIA VICIANA,-0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JAN HAGENAERS COS,0.0,JUAN MONTERRUBIO ALVAREZ,0.03,VICTOR SANTERVAS GONZALEZ,1.46,VICTOR FUENTES GUIL,3.85,VICTOR FUENTES GUIL,0.3,POL HAGENAERS COS,6.0
HERSON MIGUEL LORENZO CRUZ,16.36,VICTOR FUENTES GUIL,2.85,VICTOR FUENTES GUIL,0.62,VICTOR FUENTES GUIL,1.38,MARTI SOCIATS RUSINES,0.3,ALAN MONTIEL PEREZ,0.0,POL HAGENAERS COS,0.15,ALAN MONTIEL PEREZ,0.0,VICTOR SANTERVAS GONZALEZ,0.31,VICTOR SANTERVAS GONZALEZ,0.31,SERGI MARTIN FUENTES,0.26,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,SERGI MARTIN FUENTES,1.08,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,ENRIC BUJ FELIX,0.31,ENRIC BUJ FELIX,0.32,ENRIC RODO FERNANDEZ,-0.0,VICTOR SANTERVAS GONZALEZ,0.47,VICTOR FUENTES GUIL,1.15,MARTI SOCIATS RUSINES,2.16,VICTOR FUENTES GUIL,30.0,ENRIC BUJ FELIX,0.62,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,VICTOR FUENTES GUIL,3.85,VICTOR SANTERVAS GONZALEZ,13.08,PAU GAMUNDI HERRAIZ,0.0,ALAN MONTIEL PEREZ,0.0,ENRIC BUJ FELIX,65.38,POL HAGENAERS COS,93.4,ENRIC RODO FERNANDEZ,-0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,PAU GAMUNDI HERRAIZ,0.0,POL HAGENAERS COS,0.03,VICTOR FUENTES GUIL,1.15,SERGI MARTIN FUENTES,3.0,VICTOR SANTERVAS GONZALEZ,0.29,ENRIC BUJ FELIX,5.0
SERGI MARTIN FUENTES,15.58,MARTI SOCIATS RUSINES,1.25,MARTI SOCIATS RUSINES,0.38,MARTI SOCIATS RUSINES,1.25,VICTOR SANTERVAS GONZALEZ,0.26,ALBERT TOMAS GIL,0.0,ENRIC BUJ FELIX,0.14,ALBERT TOMAS GIL,0.0,ENRIC RODO FERNANDEZ,0.0,VICTOR FUENTES GUIL,0.0,VICTOR FUENTES GUIL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,VICTOR FUENTES GUIL,0.85,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,MARTI SOCIATS RUSINES,0.15,MARTI SOCIATS RUSINES,0.22,SERGI SEGARRA RODRIGUEZ,-0.0,ALBERT TOMAS GIL,0.0,MARTI SOCIATS RUSINES,0.64,SERGI MARTIN FUENTES,1.76,MARTI SOCIATS RUSINES,22.92,MARTI SOCIATS RUSINES,0.3,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,MARTI SOCIATS RUSINES,3.32,MARTI SOCIATS RUSINES,9.16,ALEX MATENCIO UTIEL,0.0,SERGI MARTIN FUENTES,-0.75,MARTI SOCIATS RUSINES,45.45,MARTI SOCIATS RUSINES,93.01,SERGI SEGARRA RODRIGUEZ,-0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ALEX MATENCIO UTIEL,0.0,ENRIC BUJ FELIX,0.03,MARTI SOCIATS RUSINES,0.38,MARTI SOCIATS RUSINES,2.5,MARTI SOCIATS RUSINES,0.15,HERSON MIGUEL LORENZO CRUZ,1.0
