Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
Equip,Fase 01,5.0,205.0,75.2,18.0,40.6,0.44,8.0,28.0,0.29,15.2,26.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,384.0,0.52,97.92,8.75,8.76,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,130.0,343.0,0.38
Equip Rival,Fase 01,5.0,205.0,78.8,20.6,40.0,0.52,8.2,24.8,0.33,13.0,23.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,360.0,0.48,109.44,10.15,9.79,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,144.0,324.0,0.44
Equip,Fase 02,5.0,210.0,76.0,16.4,37.2,0.44,9.8,26.2,0.37,13.8,21.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,349.0,0.49,108.88,9.81,9.36,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,131.0,317.0,0.41
Equip Rival,Fase 02,5.0,210.0,68.8,22.2,45.8,0.48,5.0,22.8,0.22,9.4,15.2,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,361.0,0.51,95.29,8.66,8.68,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,136.0,343.0,0.4
Equip,Fase 03,5.0,200.0,77.0,17.4,39.2,0.44,8.6,23.8,0.36,16.4,22.6,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,350.0,0.49,110.0,9.62,9.54,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,130.0,315.0,0.41
Equip Rival,Fase 03,5.0,200.0,77.4,23.4,42.6,0.55,6.6,24.2,0.27,10.8,18.4,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,359.0,0.51,107.8,9.97,9.74,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,150.0,334.0,0.45
Equip,Fase 04,5.0,200.0,75.6,22.0,43.4,0.51,5.6,21.6,0.26,14.8,20.8,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,355.0,0.51,106.48,9.35,9.61,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,138.0,325.0,0.42
Equip Rival,Fase 04,5.0,200.0,71.2,21.0,41.6,0.5,6.6,21.2,0.31,9.4,16.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,335.0,0.49,106.27,9.84,9.51,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,138.0,314.0,0.44
Equip,Fase 05,2.0,200.0,60.5,14.5,39.5,0.37,8.0,32.0,0.25,7.5,12.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,147.0,0.51,82.31,18.53,17.45,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,45.0,143.0,0.31
Equip Rival,Fase 05,2.0,200.0,74.0,22.0,46.5,0.47,7.5,22.5,0.33,7.5,14.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,144.0,0.49,102.78,24.09,22.7,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,59.0,138.0,0.43
