Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,13.0,200.0,68.46,15.92,32.77,0.49,8.31,27.46,0.3,11.69,19.85,0.59,21.46,66.15,0.48,103.49,47.13,45.22,19.41,0.46
Equip,2 Derrota,5.0,200.0,64.0,14.0,33.2,0.42,7.0,27.0,0.26,15.0,22.6,0.66,22.6,67.2,0.47,95.24,40.7,41.91,24.92,0.45
Equip,2 Victoria,8.0,200.0,71.25,17.12,32.5,0.53,9.12,27.75,0.33,9.62,18.12,0.53,20.75,65.38,0.48,108.99,51.14,47.27,15.98,0.46
Equip,3 Local,6.0,200.0,66.0,17.17,33.0,0.52,7.5,29.17,0.26,9.17,17.0,0.54,21.33,66.83,0.5,98.75,45.71,43.53,14.75,0.47
Equip,3 Visitant,7.0,200.0,70.57,14.86,32.57,0.46,9.0,26.0,0.35,13.86,22.29,0.62,21.57,65.57,0.46,107.63,48.41,46.67,23.66,0.44
Equip,4 Dificil,5.0,200.0,70.4,17.0,31.6,0.54,8.0,29.2,0.27,12.4,19.4,0.64,22.4,66.4,0.47,106.02,47.7,46.31,20.39,0.48
Equip,4 Facil,8.0,200.0,67.25,15.25,33.5,0.46,8.5,26.38,0.32,11.25,20.12,0.56,20.88,65.88,0.48,102.09,46.76,44.51,18.79,0.44
Equip,6 Ultims 3,3.0,200.0,60.33,14.33,31.33,0.46,7.33,30.33,0.24,9.67,17.33,0.56,22.0,86.33,0.48,95.75,43.22,42.38,18.64,0.49
Equip Rival,1 Mitjana Rival,13.0,200.0,63.23,16.69,42.23,0.4,5.46,23.15,0.24,13.46,22.23,0.61,20.23,72.15,0.52,87.63,38.06,39.94,20.59,0.35
Equip Rival,2 Derrota Rival,5.0,200.0,73.8,18.4,42.6,0.43,7.2,24.6,0.29,15.4,26.2,0.59,23.0,75.4,0.53,97.88,43.45,44.15,22.92,0.37
Equip Rival,2 Victoria Rival,8.0,200.0,56.62,15.62,42.0,0.37,4.38,22.25,0.2,12.25,19.75,0.62,18.5,70.0,0.52,80.89,34.53,37.09,19.07,0.35
Equip Rival,3 Local Rival,6.0,200.0,55.0,14.83,38.67,0.38,4.67,21.17,0.22,11.33,21.33,0.53,18.5,66.33,0.5,82.91,36.49,38.26,18.94,0.35
Equip Rival,3 Visitant Rival,7.0,200.0,70.29,18.29,45.29,0.4,6.14,24.86,0.25,15.29,23.0,0.66,21.71,77.0,0.54,91.28,39.21,41.08,21.79,0.35
Equip Rival,4 Dificil Rival,5.0,200.0,70.2,17.2,42.0,0.41,7.6,24.6,0.31,13.0,24.8,0.52,21.6,74.4,0.53,94.35,42.94,42.44,19.52,0.37
Equip Rival,4 Facil Rival,8.0,200.0,58.88,16.38,42.38,0.39,4.12,22.25,0.19,13.75,20.62,0.67,19.38,70.75,0.52,83.22,34.91,38.19,21.28,0.34
Equip Rival,6 Ultims 3 Rival,3.0,200.0,64.0,13.67,34.0,0.4,7.33,27.0,0.27,14.67,25.67,0.57,19.67,94.0,0.52,86.17,36.4,39.28,24.4,0.44
