Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,14.0,200.0,68.93,15.79,33.07,0.48,8.57,27.86,0.31,11.64,19.29,0.6,21.43,66.57,0.48,103.54,47.01,44.96,19.11,0.46
Equip,2 Derrota,5.0,200.0,64.0,14.0,33.2,0.42,7.0,27.0,0.26,15.0,22.6,0.66,22.6,67.2,0.47,95.24,40.7,41.91,24.92,0.45
Equip,2 Victoria,9.0,200.0,71.67,16.78,33.0,0.51,9.44,28.33,0.33,9.78,17.44,0.56,20.78,66.22,0.49,108.22,50.45,46.63,15.94,0.46
Equip,3 Local,7.0,200.0,67.29,16.71,33.57,0.5,8.14,29.71,0.27,9.43,16.29,0.58,21.29,67.57,0.51,99.58,45.71,43.29,14.9,0.47
Equip,3 Visitant,7.0,200.0,70.57,14.86,32.57,0.46,9.0,26.0,0.35,13.86,22.29,0.62,21.57,65.57,0.46,107.63,48.41,46.67,23.66,0.44
Equip,4 Dificil,5.0,200.0,70.4,17.0,31.6,0.54,8.0,29.2,0.27,12.4,19.4,0.64,22.4,66.4,0.47,106.02,47.7,46.31,20.39,0.48
Equip,4 Facil,9.0,200.0,68.11,15.11,33.89,0.45,8.89,27.11,0.33,11.22,19.22,0.58,20.89,66.67,0.49,102.17,46.63,44.2,18.4,0.44
Equip,6 Ultims 3,3.0,36000.0,203.0,40.0,103.0,0.39,31.0,90.0,0.34,30.0,48.0,0.62,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
Equip Rival,1 Mitjana Rival,14.0,200.0,62.71,16.64,41.93,0.4,5.36,22.71,0.24,13.36,22.14,0.6,20.29,71.36,0.52,87.89,38.18,40.09,20.66,0.35
Equip Rival,2 Derrota Rival,5.0,200.0,73.8,18.4,42.6,0.43,7.2,24.6,0.29,15.4,26.2,0.59,23.0,75.4,0.53,97.88,43.45,44.15,22.92,0.37
Equip Rival,2 Victoria Rival,9.0,200.0,56.56,15.67,41.56,0.38,4.33,21.67,0.2,12.22,19.89,0.61,18.78,69.0,0.51,81.96,35.06,37.61,19.33,0.34
Equip Rival,3 Local Rival,7.0,200.0,55.14,15.0,38.57,0.39,4.57,20.57,0.22,11.43,21.29,0.54,18.86,65.71,0.49,83.91,36.96,38.81,19.32,0.35
Equip Rival,3 Visitant Rival,7.0,200.0,70.29,18.29,45.29,0.4,6.14,24.86,0.25,15.29,23.0,0.66,21.71,77.0,0.54,91.28,39.21,41.08,21.79,0.35
Equip Rival,4 Dificil Rival,5.0,200.0,70.2,17.2,42.0,0.41,7.6,24.6,0.31,13.0,24.8,0.52,21.6,74.4,0.53,94.35,42.94,42.44,19.52,0.37
Equip Rival,4 Facil Rival,9.0,200.0,58.56,16.33,41.89,0.39,4.11,21.67,0.19,13.56,20.67,0.66,19.56,69.67,0.51,84.05,35.4,38.61,21.33,0.34
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,190.0,43.0,103.0,0.42,20.0,80.0,0.25,44.0,70.0,0.63,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
