Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,2.0,200.0,69.5,18.5,46.0,0.4,7.5,29.5,0.25,10.0,14.5,0.69,21.0,78.5,0.54,88.54,39.4,38.43,13.25,0.39
Equip,2 Derrota,1.0,200.0,66.0,16.0,37.0,0.43,8.0,34.0,0.24,10.0,14.0,0.71,22.0,74.0,0.5,89.19,39.44,38.05,14.08,0.48
Equip,2 Victoria,1.0,200.0,73.0,21.0,55.0,0.38,7.0,25.0,0.28,10.0,15.0,0.67,20.0,83.0,0.58,87.95,39.38,38.76,12.5,0.31
Equip,3 Local,1.0,200.0,73.0,21.0,55.0,0.38,7.0,25.0,0.28,10.0,15.0,0.67,20.0,83.0,0.58,87.95,39.38,38.76,12.5,0.31
Equip,3 Visitant,1.0,200.0,66.0,16.0,37.0,0.43,8.0,34.0,0.24,10.0,14.0,0.71,22.0,74.0,0.5,89.19,39.44,38.05,14.08,0.48
Equip,4 Dificil,2.0,200.0,69.5,18.5,46.0,0.4,7.5,29.5,0.25,10.0,14.5,0.69,21.0,78.5,0.54,88.54,39.4,38.43,13.25,0.39
Equip,6 Ultims 3,2.0,200.0,69.5,18.5,46.0,0.4,7.5,29.5,0.25,10.0,14.5,0.69,21.0,78.5,0.54,88.54,39.4,38.43,13.25,0.39
Equip Rival,1 Mitjana Rival,2.0,200.0,72.5,18.5,33.5,0.55,7.0,26.5,0.26,14.5,22.0,0.66,18.0,66.5,0.46,109.02,48.33,48.37,24.17,0.44
Equip Rival,2 Derrota Rival,1.0,200.0,75.0,25.0,41.0,0.61,3.0,25.0,0.12,16.0,24.0,0.67,17.0,73.0,0.5,102.74,44.7,48.32,24.24,0.38
Equip Rival,2 Victoria Rival,1.0,200.0,70.0,12.0,26.0,0.46,11.0,28.0,0.39,13.0,20.0,0.65,19.0,60.0,0.42,116.67,52.78,48.42,24.07,0.52
Equip Rival,3 Local Rival,1.0,200.0,70.0,12.0,26.0,0.46,11.0,28.0,0.39,13.0,20.0,0.65,19.0,60.0,0.42,116.67,52.78,48.42,24.07,0.52
Equip Rival,3 Visitant Rival,1.0,200.0,75.0,25.0,41.0,0.61,3.0,25.0,0.12,16.0,24.0,0.67,17.0,73.0,0.5,102.74,44.7,48.32,24.24,0.38
Equip Rival,4 Dificil Rival,2.0,200.0,72.5,18.5,33.5,0.55,7.0,26.5,0.26,14.5,22.0,0.66,18.0,66.5,0.46,109.02,48.33,48.37,24.17,0.44
Equip Rival,6 Ultims 3 Rival,2.0,200.0,72.5,18.5,33.5,0.55,7.0,26.5,0.26,14.5,22.0,0.66,18.0,66.5,0.46,109.02,48.33,48.37,24.17,0.44
