Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
TERENCE HENRI D KEKENBOSCH,28.54,TERENCE HENRI D KEKENBOSCH,16.15,KARIM HIRAM LOPEZ MONDACA,6.44,KARIM HIRAM LOPEZ MONDACA,10.22,KARIM HIRAM LOPEZ MONDACA,0.63,TERENCE HENRI D KEKENBOSCH,2.31,TERENCE HENRI D KEKENBOSCH,8.15,SERGI FALGUERAS GINER,0.36,DIEGO NIEBLA SANTOS,3.0,ERIC DEL CASTILLO LINDO,4.5,TERENCE HENRI D KEKENBOSCH,0.89,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,KARIM HIRAM LOPEZ MONDACA,2.33,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,ERIC DEL CASTILLO LINDO,0.59,IAN PLATTEEUW FERNANDEZ,0.6,KARIM HIRAM LOPEZ MONDACA,8.41,ELYJAH REBETEZ,3.57,KARIM HIRAM LOPEZ MONDACA,7.76,TERENCE HENRI D KEKENBOSCH,9.47,IAN PLATTEEUW FERNANDEZ,61.63,ERIC DEL CASTILLO LINDO,1.18,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,TERENCE HENRI D KEKENBOSCH,17.8,TERENCE HENRI D KEKENBOSCH,27.51,SABA MEREBASHVILI,0.0,IAN PLATTEEUW FERNANDEZ,1.4,IAN PLATTEEUW FERNANDEZ,122.86,PAU BERMEJO JARAMILLO,88.26,IAN PLATTEEUW FERNANDEZ,44.7,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,ELYJAH REBETEZ,0.57,KARIM HIRAM LOPEZ MONDACA,7.0,TERENCE HENRI D KEKENBOSCH,15.08,IAN PLATTEEUW FERNANDEZ,0.58,DIEGO NIEBLA SANTOS,34.0
ERIC DEL CASTILLO LINDO,27.0,KARIM HIRAM LOPEZ MONDACA,15.89,ERIC DEL CASTILLO LINDO,5.71,ERIC DEL CASTILLO LINDO,9.43,ERIC DEL CASTILLO LINDO,0.61,DIEGO NIEBLA SANTOS,0.93,DIEGO NIEBLA SANTOS,2.71,DIEGO NIEBLA SANTOS,0.34,TERENCE HENRI D KEKENBOSCH,2.62,DIEGO NIEBLA SANTOS,4.07,DIEGO NIEBLA SANTOS,0.74,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,DIEGO NIEBLA SANTOS,2.21,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,IAN PLATTEEUW FERNANDEZ,0.58,KARIM HIRAM LOPEZ MONDACA,0.58,ERIC DEL CASTILLO LINDO,8.36,IAN PLATTEEUW FERNANDEZ,2.26,ERIC DEL CASTILLO LINDO,7.56,KARIM HIRAM LOPEZ MONDACA,5.95,ERIC DEL CASTILLO LINDO,58.42,IAN PLATTEEUW FERNANDEZ,1.16,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,ERIC DEL CASTILLO LINDO,15.31,KARIM HIRAM LOPEZ MONDACA,26.65,PAU BERMEJO JARAMILLO,0.0,ERIC DEL CASTILLO LINDO,1.07,ERIC DEL CASTILLO LINDO,118.33,SERGI FALGUERAS GINER,84.53,KARIM HIRAM LOPEZ MONDACA,37.98,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,TERENCE HENRI D KEKENBOSCH,0.54,ERIC DEL CASTILLO LINDO,6.29,KARIM HIRAM LOPEZ MONDACA,12.78,ERIC DEL CASTILLO LINDO,0.56,SERGI FALGUERAS GINER,23.0
DIEGO NIEBLA SANTOS,26.5,ERIC DEL CASTILLO LINDO,15.21,IAN PLATTEEUW FERNANDEZ,5.4,IAN PLATTEEUW FERNANDEZ,9.3,IAN PLATTEEUW FERNANDEZ,0.58,ERIC DEL CASTILLO LINDO,0.57,KARIM HIRAM LOPEZ MONDACA,2.56,ERIC DEL CASTILLO LINDO,0.33,IAN PLATTEEUW FERNANDEZ,2.1,IAN PLATTEEUW FERNANDEZ,3.3,ALEX CRUZ JOBACHO,0.71,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,PAU BERMEJO JARAMILLO,2.2,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,KARIM HIRAM LOPEZ MONDACA,0.57,ERIC DEL CASTILLO LINDO,0.58,IAN PLATTEEUW FERNANDEZ,7.63,DIEGO NIEBLA SANTOS,2.1,TERENCE HENRI D KEKENBOSCH,6.77,DIEGO NIEBLA SANTOS,5.61,KARIM HIRAM LOPEZ MONDACA,56.61,KARIM HIRAM LOPEZ MONDACA,1.14,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,KARIM HIRAM LOPEZ MONDACA,14.93,ERIC DEL CASTILLO LINDO,23.23,SERGI FALGUERAS GINER,0.0,KARIM HIRAM LOPEZ MONDACA,0.78,KARIM HIRAM LOPEZ MONDACA,117.21,ERIC DEL CASTILLO LINDO,84.15,ERIC DEL CASTILLO LINDO,34.18,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.0,SERGI FALGUERAS GINER,0.33,TERENCE HENRI D KEKENBOSCH,5.62,ERIC DEL CASTILLO LINDO,11.14,KARIM HIRAM LOPEZ MONDACA,0.55,KARIM HIRAM LOPEZ MONDACA,21.0
KARIM HIRAM LOPEZ MONDACA,24.11,DIEGO NIEBLA SANTOS,13.36,DIEGO NIEBLA SANTOS,3.79,DIEGO NIEBLA SANTOS,7.5,PAU BERMEJO JARAMILLO,0.53,KARIM HIRAM LOPEZ MONDACA,0.56,ELYJAH REBETEZ,1.79,ALEX CRUZ JOBACHO,0.32,ERIC DEL CASTILLO LINDO,2.07,TERENCE HENRI D KEKENBOSCH,2.92,ELYJAH REBETEZ,0.69,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,ALEX CRUZ JOBACHO,2.14,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,PAU BERMEJO JARAMILLO,0.53,DIEGO NIEBLA SANTOS,0.56,TERENCE HENRI D KEKENBOSCH,7.08,DARIO GALLARDO TORREJON,1.79,IAN PLATTEEUW FERNANDEZ,6.54,ERIC DEL CASTILLO LINDO,5.38,PAU BERMEJO JARAMILLO,56.38,PAU BERMEJO JARAMILLO,1.06,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,DIEGO NIEBLA SANTOS,13.99,ALEX CRUZ JOBACHO,22.01,HELMUTS PETROVICS,0.0,SABA MEREBASHVILI,-0.0,PAU BERMEJO JARAMILLO,113.51,DIEGO NIEBLA SANTOS,83.96,DIEGO NIEBLA SANTOS,29.37,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,DIEGO NIEBLA SANTOS,0.27,IAN PLATTEEUW FERNANDEZ,5.4,DIEGO NIEBLA SANTOS,10.21,PAU BERMEJO JARAMILLO,0.53,ALEX CRUZ JOBACHO,18.0
IAN PLATTEEUW FERNANDEZ,23.1,IAN PLATTEEUW FERNANDEZ,12.9,TERENCE HENRI D KEKENBOSCH,3.31,TERENCE HENRI D KEKENBOSCH,6.92,VICTOR MURILLO CENDROS,0.52,ALEX CRUZ JOBACHO,0.5,ERIC DEL CASTILLO LINDO,1.71,TERENCE HENRI D KEKENBOSCH,0.28,ELYJAH REBETEZ,1.57,KARIM HIRAM LOPEZ MONDACA,2.33,PAU BERMEJO JARAMILLO,0.67,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DARIO GALLARDO TORREJON,1.86,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,VICTOR MURILLO CENDROS,0.52,PAU BERMEJO JARAMILLO,0.55,DIEGO NIEBLA SANTOS,6.78,PAU BERMEJO JARAMILLO,1.76,DIEGO NIEBLA SANTOS,6.23,ALEX CRUZ JOBACHO,4.35,VICTOR MURILLO CENDROS,53.21,VICTOR MURILLO CENDROS,1.05,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,IAN PLATTEEUW FERNANDEZ,12.29,IAN PLATTEEUW FERNANDEZ,21.88,DIEGO NIEBLA SANTOS,0.0,HELMUTS PETROVICS,-0.0,DIEGO NIEBLA SANTOS,113.33,ALEX CRUZ JOBACHO,83.77,VICTOR MURILLO CENDROS,27.7,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,DIEGO NIEBLA SANTOS,0.0,KARIM HIRAM LOPEZ MONDACA,0.2,DIEGO NIEBLA SANTOS,4.71,IAN PLATTEEUW FERNANDEZ,9.3,VICTOR MURILLO CENDROS,0.52,IAN PLATTEEUW FERNANDEZ,16.0
ALEX CRUZ JOBACHO,19.29,ALEX CRUZ JOBACHO,9.36,ALEX CRUZ JOBACHO,3.21,ALEX CRUZ JOBACHO,6.43,DIEGO NIEBLA SANTOS,0.5,ELYJAH REBETEZ,0.43,ALEX CRUZ JOBACHO,1.57,ELYJAH REBETEZ,0.24,ALEX CRUZ JOBACHO,1.43,ELYJAH REBETEZ,2.29,IAN PLATTEEUW FERNANDEZ,0.64,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,SERGI FALGUERAS GINER,1.85,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,DIEGO NIEBLA SANTOS,0.51,ALEX CRUZ JOBACHO,0.53,ALEX CRUZ JOBACHO,4.16,TERENCE HENRI D KEKENBOSCH,1.33,ALEX CRUZ JOBACHO,4.45,IAN PLATTEEUW FERNANDEZ,4.08,DIEGO NIEBLA SANTOS,52.61,DIEGO NIEBLA SANTOS,1.01,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,ALEX CRUZ JOBACHO,9.85,DIEGO NIEBLA SANTOS,21.66,KARIM HIRAM LOPEZ MONDACA,0.0,DIEGO NIEBLA SANTOS,0.0,VICTOR MURILLO CENDROS,109.52,ELYJAH REBETEZ,83.77,PAU BERMEJO JARAMILLO,25.26,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,KARIM HIRAM LOPEZ MONDACA,0.0,ALEX CRUZ JOBACHO,0.2,ALEX CRUZ JOBACHO,3.71,ALEX CRUZ JOBACHO,8.0,DIEGO NIEBLA SANTOS,0.46,VICTOR MURILLO CENDROS,15.0
SERGI FALGUERAS GINER,17.31,PAU BERMEJO JARAMILLO,4.2,PAU BERMEJO JARAMILLO,1.8,PAU BERMEJO JARAMILLO,3.4,ALEX CRUZ JOBACHO,0.5,SERGI FALGUERAS GINER,0.38,SERGI FALGUERAS GINER,1.08,KARIM HIRAM LOPEZ MONDACA,0.22,KARIM HIRAM LOPEZ MONDACA,1.33,ALEX CRUZ JOBACHO,2.0,KARIM HIRAM LOPEZ MONDACA,0.57,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ELYJAH REBETEZ,1.79,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.5,VICTOR MURILLO CENDROS,0.53,PAU BERMEJO JARAMILLO,1.54,ERIC DEL CASTILLO LINDO,1.33,PAU BERMEJO JARAMILLO,2.12,ELYJAH REBETEZ,2.23,ALEX CRUZ JOBACHO,50.56,ALEX CRUZ JOBACHO,0.99,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ELYJAH REBETEZ,5.26,DARIO GALLARDO TORREJON,16.22,ALEX CRUZ JOBACHO,0.0,VICTOR MURILLO CENDROS,-0.56,ALEX CRUZ JOBACHO,107.38,TERENCE HENRI D KEKENBOSCH,83.35,ALEX CRUZ JOBACHO,23.6,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ALEX CRUZ JOBACHO,0.0,ERIC DEL CASTILLO LINDO,0.15,PAU BERMEJO JARAMILLO,1.8,PAU BERMEJO JARAMILLO,3.4,ALEX CRUZ JOBACHO,0.46,PAU BERMEJO JARAMILLO,14.0
ELYJAH REBETEZ,16.0,ELYJAH REBETEZ,4.0,VICTOR MURILLO CENDROS,1.38,DARIO GALLARDO TORREJON,2.86,TERENCE HENRI D KEKENBOSCH,0.48,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,SABA MEREBASHVILI,0.0,DARIO GALLARDO TORREJON,0.71,DARIO GALLARDO TORREJON,1.71,VICTOR MURILLO CENDROS,0.5,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,TERENCE HENRI D KEKENBOSCH,1.62,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,SERGI FALGUERAS GINER,0.49,TERENCE HENRI D KEKENBOSCH,0.49,ELYJAH REBETEZ,1.2,ALEX CRUZ JOBACHO,1.28,ELYJAH REBETEZ,1.82,SERGI FALGUERAS GINER,1.96,DARIO GALLARDO TORREJON,45.03,SERGI FALGUERAS GINER,0.98,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,DARIO GALLARDO TORREJON,4.45,PAU BERMEJO JARAMILLO,15.83,IAN PLATTEEUW FERNANDEZ,0.0,ALEX CRUZ JOBACHO,-0.71,SERGI FALGUERAS GINER,100.0,DARIO GALLARDO TORREJON,83.34,ELYJAH REBETEZ,16.23,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,IAN PLATTEEUW FERNANDEZ,0.0,SABA MEREBASHVILI,0.0,SERGI FALGUERAS GINER,1.38,SERGI FALGUERAS GINER,3.23,SERGI FALGUERAS GINER,0.43,DARIO GALLARDO TORREJON,12.0
VICTOR MURILLO CENDROS,15.88,SERGI FALGUERAS GINER,3.46,DARIO GALLARDO TORREJON,1.14,VICTOR MURILLO CENDROS,2.62,SERGI FALGUERAS GINER,0.46,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.0,PAU BERMEJO JARAMILLO,0.6,PAU BERMEJO JARAMILLO,0.9,ERIC DEL CASTILLO LINDO,0.46,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,ERIC DEL CASTILLO LINDO,1.5,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,TERENCE HENRI D KEKENBOSCH,0.45,SERGI FALGUERAS GINER,0.48,VICTOR MURILLO CENDROS,0.99,KARIM HIRAM LOPEZ MONDACA,1.16,DARIO GALLARDO TORREJON,1.59,DARIO GALLARDO TORREJON,1.95,ELYJAH REBETEZ,44.98,TERENCE HENRI D KEKENBOSCH,0.9,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,PAU BERMEJO JARAMILLO,4.26,ELYJAH REBETEZ,12.4,VICTOR MURILLO CENDROS,0.0,PAU BERMEJO JARAMILLO,-0.75,ELYJAH REBETEZ,100.0,VICTOR MURILLO CENDROS,81.82,TERENCE HENRI D KEKENBOSCH,16.18,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,VICTOR MURILLO CENDROS,0.0,PAU BERMEJO JARAMILLO,0.0,VICTOR MURILLO CENDROS,1.38,ELYJAH REBETEZ,3.14,DARIO GALLARDO TORREJON,0.4,TERENCE HENRI D KEKENBOSCH,7.0
PAU BERMEJO JARAMILLO,11.5,DARIO GALLARDO TORREJON,3.0,SERGI FALGUERAS GINER,1.0,SERGI FALGUERAS GINER,2.15,ELYJAH REBETEZ,0.42,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,HELMUTS PETROVICS,0.0,SERGI FALGUERAS GINER,0.31,SERGI FALGUERAS GINER,0.77,DARIO GALLARDO TORREJON,0.42,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,VICTOR MURILLO CENDROS,1.38,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.4,ELYJAH REBETEZ,0.48,SERGI FALGUERAS GINER,0.83,SERGI FALGUERAS GINER,0.73,SERGI FALGUERAS GINER,1.58,PAU BERMEJO JARAMILLO,1.64,SERGI FALGUERAS GINER,44.7,DARIO GALLARDO TORREJON,0.8,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,SERGI FALGUERAS GINER,3.96,SERGI FALGUERAS GINER,9.8,DARIO GALLARDO TORREJON,0.0,SERGI FALGUERAS GINER,-1.08,TERENCE HENRI D KEKENBOSCH,99.53,KARIM HIRAM LOPEZ MONDACA,79.24,SERGI FALGUERAS GINER,15.47,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,DARIO GALLARDO TORREJON,0.0,HELMUTS PETROVICS,0.0,DARIO GALLARDO TORREJON,1.14,DARIO GALLARDO TORREJON,2.86,TERENCE HENRI D KEKENBOSCH,0.37,ERIC DEL CASTILLO LINDO,4.0
