Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
ELOI MARIN BONAMUSA,32.0,ELOI MARIN BONAMUSA,17.67,ELOI MARIN BONAMUSA,5.0,ELOI MARIN BONAMUSA,9.0,ALBERT GARCIA ROS,0.75,XAVIER BLANCO MART,3.0,XAVIER BLANCO MART,6.67,XAVIER BLANCO MART,0.45,ELOI MARIN BONAMUSA,6.67,ELOI MARIN BONAMUSA,7.67,AITOR GONZALEZ TORRES,1.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,ADRI TENA MASSAGUER,3.33,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,XAVIER BLANCO MART,0.6,ELOI MARIN BONAMUSA,0.63,ELOI MARIN BONAMUSA,10.73,ELOI MARIN BONAMUSA,20.83,ELOI MARIN BONAMUSA,8.35,GUILLEM GONZALEZ GARCIA,7.02,ELOI MARIN BONAMUSA,60.79,XAVIER BLANCO MART,1.21,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,ELOI MARIN BONAMUSA,19.05,XAVIER BLANCO MART,26.17,RAUL MORENO BELINCHON,0.0,XAVIER BLANCO MART,1.83,XAVIER BLANCO MART,129.73,XAVIER BLANCO MART,88.17,XAVIER BLANCO MART,41.56,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,0.0,AITOR GONZALEZ TORRES,0.67,XAVIER BLANCO MART,5.33,XAVIER BLANCO MART,11.33,ELOI MARIN BONAMUSA,0.5,RAUL MORENO BELINCHON,51.0
XAVIER BLANCO MART,27.67,XAVIER BLANCO MART,16.0,MART MARTORI FIGUEREDO,3.33,MART MARTORI FIGUEREDO,8.33,XAVIER GARCIA FERNANDEZ,0.75,AITOR GONZALEZ TORRES,1.33,GUILLEM GONZALEZ GARCIA,5.33,MART MARTORI FIGUEREDO,0.33,MART MARTORI FIGUEREDO,3.33,MART MARTORI FIGUEREDO,4.67,ELOI MARIN BONAMUSA,0.87,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,MART MARTORI FIGUEREDO,3.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,ALBERT GARCIA ROS,0.55,XAVIER BLANCO MART,0.62,XAVIER BLANCO MART,8.87,EDGAR ABAD AMANCIO,16.67,XAVIER BLANCO MART,6.55,MART MARTORI FIGUEREDO,6.49,XAVIER BLANCO MART,51.68,ALBERT GARCIA ROS,1.09,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,MART MARTORI FIGUEREDO,15.44,MART MARTORI FIGUEREDO,25.63,EDGAR ABAD AMANCIO,0.0,ELOI MARIN BONAMUSA,1.67,ELOI MARIN BONAMUSA,129.27,GUILLEM GONZALEZ GARCIA,88.13,ELOI MARIN BONAMUSA,41.15,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,EDGAR ABAD AMANCIO,0.0,ALBERT GARCIA ROS,0.64,ELOI MARIN BONAMUSA,5.33,ELOI MARIN BONAMUSA,10.67,XAVIER BLANCO MART,0.47,EDGAR ABAD AMANCIO,34.0
MART MARTORI FIGUEREDO,27.33,MART MARTORI FIGUEREDO,12.0,XAVIER BLANCO MART,2.33,XAVIER BLANCO MART,4.67,ELOI MARIN BONAMUSA,0.56,ALBERT GARCIA ROS,0.67,AITOR GONZALEZ TORRES,4.67,ALBERT GARCIA ROS,0.29,XAVIER BLANCO MART,2.33,XAVIER BLANCO MART,3.33,GUILLEM GONZALEZ GARCIA,0.83,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ELOI MARIN BONAMUSA,3.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ELOI MARIN BONAMUSA,0.52,ALBERT GARCIA ROS,0.51,MART MARTORI FIGUEREDO,4.63,MART MARTORI FIGUEREDO,10.75,MART MARTORI FIGUEREDO,5.71,XAVIER BLANCO MART,6.12,ADRI TENA MASSAGUER,46.94,ELOI MARIN BONAMUSA,1.03,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,XAVIER BLANCO MART,14.98,ELOI MARIN BONAMUSA,24.82,ADRI TENA MASSAGUER,0.0,ALBERT GARCIA ROS,-0.67,ALBERT GARCIA ROS,109.09,ELOI MARIN BONAMUSA,88.12,ALBERT GARCIA ROS,20.98,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,ADRI TENA MASSAGUER,0.0,GUILLEM GONZALEZ GARCIA,0.64,MART MARTORI FIGUEREDO,4.0,MART MARTORI FIGUEREDO,10.33,ALBERT GARCIA ROS,0.45,ADRI TENA MASSAGUER,15.0
AITOR GONZALEZ TORRES,23.0,AITOR GONZALEZ TORRES,5.33,ADRI TENA MASSAGUER,1.33,ADRI TENA MASSAGUER,3.0,XAVIER BLANCO MART,0.5,MART MARTORI FIGUEREDO,0.67,ALBERT GARCIA ROS,2.33,AITOR GONZALEZ TORRES,0.29,GUILLEM GONZALEZ GARCIA,1.67,GUILLEM GONZALEZ GARCIA,2.0,EDGAR ABAD AMANCIO,0.75,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,RAUL MORENO BELINCHON,2.5,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ADRI TENA MASSAGUER,0.44,MART MARTORI FIGUEREDO,0.48,ALBERT GARCIA ROS,1.3,XAVIER BLANCO MART,6.86,GUILLEM GONZALEZ GARCIA,2.11,ELOI MARIN BONAMUSA,5.39,MART MARTORI FIGUEREDO,46.84,ADRI TENA MASSAGUER,0.89,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,GUILLEM GONZALEZ GARCIA,10.52,GUILLEM GONZALEZ GARCIA,23.69,ALBERT GARCIA ROS,0.0,XAVIER GARCIA FERNANDEZ,-1.33,ADRI TENA MASSAGUER,100.0,EDGAR ABAD AMANCIO,88.11,ADRI TENA MASSAGUER,12.23,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,ALBERT GARCIA ROS,0.0,XAVIER BLANCO MART,0.59,ALBERT GARCIA ROS,1.67,GUILLEM GONZALEZ GARCIA,8.33,ADRI TENA MASSAGUER,0.44,ALBERT GARCIA ROS,12.0
GUILLEM GONZALEZ GARCIA,22.0,GUILLEM GONZALEZ GARCIA,4.67,ALBERT GARCIA ROS,1.0,GUILLEM GONZALEZ GARCIA,3.0,ADRI TENA MASSAGUER,0.44,GUILLEM GONZALEZ GARCIA,0.33,MART MARTORI FIGUEREDO,2.0,ELOI MARIN BONAMUSA,0.2,EDGAR ABAD AMANCIO,1.0,EDGAR ABAD AMANCIO,1.33,MART MARTORI FIGUEREDO,0.71,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,2.33,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,XAVIER GARCIA FERNANDEZ,0.43,ADRI TENA MASSAGUER,0.46,AITOR GONZALEZ TORRES,0.17,GUILLEM GONZALEZ GARCIA,6.67,AITOR GONZALEZ TORRES,1.93,AITOR GONZALEZ TORRES,5.33,XAVIER GARCIA FERNANDEZ,42.86,XAVIER GARCIA FERNANDEZ,0.86,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,7.73,XAVIER GARCIA FERNANDEZ,19.8,AITOR GONZALEZ TORRES,0.0,EDGAR ABAD AMANCIO,-1.83,MART MARTORI FIGUEREDO,100.0,ALBERT GARCIA ROS,88.11,MART MARTORI FIGUEREDO,11.97,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,AITOR GONZALEZ TORRES,0.0,XAVIER GARCIA FERNANDEZ,0.43,AITOR GONZALEZ TORRES,1.67,AITOR GONZALEZ TORRES,7.0,XAVIER GARCIA FERNANDEZ,0.43,AITOR GONZALEZ TORRES,11.0
ADRI TENA MASSAGUER,21.33,ALBERT GARCIA ROS,4.0,GUILLEM GONZALEZ GARCIA,1.0,RAUL MORENO BELINCHON,2.5,MART MARTORI FIGUEREDO,0.4,ELOI MARIN BONAMUSA,0.33,ELOI MARIN BONAMUSA,1.67,GUILLEM GONZALEZ GARCIA,0.06,AITOR GONZALEZ TORRES,0.67,ADRI TENA MASSAGUER,0.67,XAVIER BLANCO MART,0.7,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,XAVIER BLANCO MART,2.33,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.42,XAVIER GARCIA FERNANDEZ,0.43,ADRI TENA MASSAGUER,-0.03,ADRI TENA MASSAGUER,3.7,ALBERT GARCIA ROS,1.67,RAUL MORENO BELINCHON,3.7,ALBERT GARCIA ROS,42.37,MART MARTORI FIGUEREDO,0.84,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,RAUL MORENO BELINCHON,4.53,RAUL MORENO BELINCHON,18.73,MART MARTORI FIGUEREDO,0.0,ADRI TENA MASSAGUER,-2.0,XAVIER GARCIA FERNANDEZ,85.71,AITOR GONZALEZ TORRES,88.08,XAVIER GARCIA FERNANDEZ,-1.24,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,MART MARTORI FIGUEREDO,0.0,RAUL MORENO BELINCHON,0.38,ADRI TENA MASSAGUER,1.33,RAUL MORENO BELINCHON,4.0,MART MARTORI FIGUEREDO,0.39,MART MARTORI FIGUEREDO,9.0
EDGAR ABAD AMANCIO,17.33,ADRI TENA MASSAGUER,3.0,XAVIER GARCIA FERNANDEZ,1.0,AITOR GONZALEZ TORRES,2.33,GUILLEM GONZALEZ GARCIA,0.33,RAUL MORENO BELINCHON,0.0,RAUL MORENO BELINCHON,1.5,RAUL MORENO BELINCHON,0.0,ADRI TENA MASSAGUER,0.33,ALBERT GARCIA ROS,0.67,ADRI TENA MASSAGUER,0.5,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,GUILLEM GONZALEZ GARCIA,2.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,AITOR GONZALEZ TORRES,0.33,AITOR GONZALEZ TORRES,0.37,XAVIER GARCIA FERNANDEZ,-0.03,AITOR GONZALEZ TORRES,3.17,ADRI TENA MASSAGUER,1.53,ALBERT GARCIA ROS,2.27,EDGAR ABAD AMANCIO,32.89,AITOR GONZALEZ TORRES,0.67,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,ALBERT GARCIA ROS,4.4,AITOR GONZALEZ TORRES,17.94,XAVIER BLANCO MART,0.0,MART MARTORI FIGUEREDO,-2.17,AITOR GONZALEZ TORRES,76.19,MART MARTORI FIGUEREDO,88.03,AITOR GONZALEZ TORRES,-11.89,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,XAVIER BLANCO MART,0.0,MART MARTORI FIGUEREDO,0.19,GUILLEM GONZALEZ GARCIA,1.33,ALBERT GARCIA ROS,3.67,AITOR GONZALEZ TORRES,0.24,XAVIER BLANCO MART,8.0
ALBERT GARCIA ROS,14.0,XAVIER GARCIA FERNANDEZ,2.0,RAUL MORENO BELINCHON,0.5,EDGAR ABAD AMANCIO,2.0,RAUL MORENO BELINCHON,0.2,EDGAR ABAD AMANCIO,0.0,XAVIER GARCIA FERNANDEZ,1.0,EDGAR ABAD AMANCIO,0.0,RAUL MORENO BELINCHON,0.0,AITOR GONZALEZ TORRES,0.67,RAUL MORENO BELINCHON,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,XAVIER GARCIA FERNANDEZ,2.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.18,EDGAR ABAD AMANCIO,0.32,EDGAR ABAD AMANCIO,-0.4,RAUL MORENO BELINCHON,0.0,XAVIER GARCIA FERNANDEZ,1.0,ADRI TENA MASSAGUER,1.73,AITOR GONZALEZ TORRES,26.61,GUILLEM GONZALEZ GARCIA,0.36,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,ADRI TENA MASSAGUER,3.73,ALBERT GARCIA ROS,16.0,GUILLEM GONZALEZ GARCIA,0.0,AITOR GONZALEZ TORRES,-3.17,EDGAR ABAD AMANCIO,71.43,ADRI TENA MASSAGUER,87.77,EDGAR ABAD AMANCIO,-16.68,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,GUILLEM GONZALEZ GARCIA,0.0,ELOI MARIN BONAMUSA,0.16,XAVIER GARCIA FERNANDEZ,1.0,ADRI TENA MASSAGUER,3.0,EDGAR ABAD AMANCIO,0.17,GUILLEM GONZALEZ GARCIA,6.0
RAUL MORENO BELINCHON,13.0,EDGAR ABAD AMANCIO,1.67,EDGAR ABAD AMANCIO,0.33,ALBERT GARCIA ROS,1.33,EDGAR ABAD AMANCIO,0.17,ADRI TENA MASSAGUER,0.0,EDGAR ABAD AMANCIO,0.0,ADRI TENA MASSAGUER,0.0,ALBERT GARCIA ROS,0.0,RAUL MORENO BELINCHON,0.5,ALBERT GARCIA ROS,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,EDGAR ABAD AMANCIO,1.67,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,EDGAR ABAD AMANCIO,0.17,GUILLEM GONZALEZ GARCIA,0.25,GUILLEM GONZALEZ GARCIA,-1.57,ALBERT GARCIA ROS,0.0,EDGAR ABAD AMANCIO,0.83,EDGAR ABAD AMANCIO,1.7,GUILLEM GONZALEZ GARCIA,23.11,EDGAR ABAD AMANCIO,0.33,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,EDGAR ABAD AMANCIO,3.46,ADRI TENA MASSAGUER,8.73,ELOI MARIN BONAMUSA,0.0,RAUL MORENO BELINCHON,-4.5,GUILLEM GONZALEZ GARCIA,51.85,XAVIER GARCIA FERNANDEZ,86.96,GUILLEM GONZALEZ GARCIA,-36.28,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,ELOI MARIN BONAMUSA,0.0,EDGAR ABAD AMANCIO,0.0,RAUL MORENO BELINCHON,0.5,XAVIER GARCIA FERNANDEZ,2.33,GUILLEM GONZALEZ GARCIA,0.16,ELOI MARIN BONAMUSA,4.0
XAVIER GARCIA FERNANDEZ,6.67,RAUL MORENO BELINCHON,1.0,AITOR GONZALEZ TORRES,0.33,XAVIER GARCIA FERNANDEZ,1.33,AITOR GONZALEZ TORRES,0.14,XAVIER GARCIA FERNANDEZ,0.0,ADRI TENA MASSAGUER,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,ALBERT GARCIA ROS,1.33,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,RAUL MORENO BELINCHON,0.12,RAUL MORENO BELINCHON,0.12,RAUL MORENO BELINCHON,-2.8,XAVIER GARCIA FERNANDEZ,0.0,RAUL MORENO BELINCHON,0.5,XAVIER GARCIA FERNANDEZ,1.33,RAUL MORENO BELINCHON,11.9,RAUL MORENO BELINCHON,0.25,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,2.33,EDGAR ABAD AMANCIO,8.44,XAVIER GARCIA FERNANDEZ,0.0,GUILLEM GONZALEZ GARCIA,-5.67,RAUL MORENO BELINCHON,25.0,RAUL MORENO BELINCHON,84.58,RAUL MORENO BELINCHON,-59.58,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,XAVIER GARCIA FERNANDEZ,0.0,ADRI TENA MASSAGUER,0.0,EDGAR ABAD AMANCIO,0.33,EDGAR ABAD AMANCIO,2.0,RAUL MORENO BELINCHON,0.12,XAVIER GARCIA FERNANDEZ,2.0
