Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,22.0,200.0,70.09,16.5,34.32,0.48,8.36,27.5,0.3,12.0,19.27,0.62,21.23,67.45,0.49,103.91,46.99,45.27,19.41,0.44
Equip,2 Derrota,9.0,200.0,63.89,15.22,34.0,0.45,6.33,26.56,0.24,14.44,21.67,0.67,23.0,67.22,0.49,95.04,40.83,42.27,23.85,0.44
Equip,2 Victoria,13.0,200.0,74.38,17.38,34.54,0.5,9.77,28.15,0.35,10.31,17.62,0.59,20.0,67.62,0.5,110.01,51.1,47.3,16.44,0.45
Equip,3 Local,11.0,200.0,72.0,18.45,36.0,0.51,8.27,28.27,0.29,10.27,16.18,0.63,21.09,68.45,0.51,105.18,48.02,45.71,15.98,0.44
Equip,3 Visitant,11.0,200.0,68.18,14.55,32.64,0.45,8.45,26.73,0.32,13.73,22.36,0.61,21.36,66.36,0.48,102.74,45.87,44.81,23.12,0.45
Equip,4 Dificil,11.0,200.0,68.36,16.45,33.36,0.49,7.45,28.0,0.27,13.09,20.73,0.63,22.55,67.64,0.49,101.08,45.04,44.61,21.33,0.46
Equip,4 Facil,11.0,200.0,71.82,16.55,35.27,0.47,9.27,27.0,0.34,10.91,17.82,0.61,19.91,67.27,0.5,106.76,48.91,45.93,17.52,0.43
Equip,6 Ultims 3,3.0,36000.0,212.0,50.0,125.0,0.4,26.0,86.0,0.3,34.0,51.0,0.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
Equip Rival,1 Mitjana Rival,22.0,200.0,63.18,15.86,39.18,0.4,6.05,23.14,0.26,13.32,21.82,0.61,20.77,69.0,0.51,91.57,40.01,41.26,21.37,0.37
Equip Rival,2 Derrota Rival,9.0,200.0,72.0,17.33,39.0,0.44,7.33,24.11,0.3,15.33,25.33,0.61,22.67,71.22,0.51,101.09,44.89,45.36,24.3,0.38
Equip Rival,2 Victoria Rival,13.0,200.0,57.08,14.85,39.31,0.38,5.15,22.46,0.23,11.92,19.38,0.62,19.46,67.46,0.5,84.61,36.55,38.27,19.3,0.36
Equip Rival,3 Local Rival,11.0,200.0,56.55,14.18,37.55,0.38,5.36,21.45,0.25,12.09,21.73,0.56,19.55,65.73,0.49,86.03,37.67,39.19,20.49,0.36
Equip Rival,3 Visitant Rival,11.0,200.0,69.82,17.55,40.82,0.43,6.73,24.82,0.27,14.55,21.91,0.66,22.0,72.18,0.52,96.73,42.11,43.07,22.16,0.38
Equip Rival,4 Dificil Rival,11.0,200.0,69.55,16.27,37.91,0.43,7.64,24.0,0.32,14.09,24.18,0.58,22.27,69.64,0.51,99.87,44.79,44.56,22.76,0.39
Equip Rival,4 Facil Rival,11.0,200.0,56.82,15.45,40.45,0.38,4.45,22.27,0.2,12.55,19.45,0.64,19.27,68.36,0.5,83.11,35.29,37.88,20.0,0.36
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,190.0,38.0,94.0,0.4,25.0,74.0,0.34,39.0,64.0,0.61,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
