Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,73.0,19.0,35.0,0.54,8.0,29.0,0.28,11.0,19.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,69.0,0.5,105.8,48.44,46.44,17.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,27.0,64.0,0.42,COMODALITY - U.B.SANT ADRIA,CB CERDANYOLA AL DIA A,Perdido,-9.0
Equip Rival,Jornada 01,1.0,200.0,82.0,22.0,41.0,0.54,10.0,24.0,0.42,8.0,15.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,68.0,0.5,120.59,56.92,51.68,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,32.0,65.0,0.49,,,,
Equip,Jornada 02,1.0,200.0,61.0,22.0,40.0,0.55,4.0,24.0,0.17,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,65.0,0.47,93.85,43.75,42.74,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,26.0,64.0,0.41,C.B. VIC - UNIVERSITAT DE VIC 2,COMODALITY - U.B.SANT ADRIA,Perdido,-7.0
Equip Rival,Jornada 02,1.0,200.0,68.0,20.0,45.0,0.44,6.0,24.0,0.25,10.0,16.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,72.0,0.53,94.44,42.03,41.78,14.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,26.0,69.0,0.38,,,,
Equip Rival,Jornada 03,1.0,200.0,60.0,17.0,47.0,0.36,6.0,15.0,0.4,8.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,66.0,0.5,90.91,41.94,40.64,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,23.0,62.0,0.37,,,,
Equip,Jornada 03,1.0,200.0,78.0,17.0,30.0,0.57,12.0,36.0,0.33,8.0,9.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,67.0,0.5,116.42,53.03,46.78,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,29.0,66.0,0.44,COMODALITY - U.B.SANT ADRIA,CB TARRAGONA B,Ganado,18.0
Equip Rival,Jornada 04,1.0,200.0,56.0,17.0,44.0,0.39,3.0,20.0,0.15,13.0,22.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,70.0,0.5,80.0,33.59,37.54,20.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,20.0,64.0,0.31,,,,
Equip,Jornada 04,1.0,200.0,62.0,15.0,34.0,0.44,6.0,31.0,0.19,14.0,22.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,71.0,0.5,87.32,36.92,38.8,21.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,21.0,65.0,0.32,AE BADALONES,COMODALITY - U.B.SANT ADRIA,Ganado,6.0
Equip Rival,Jornada 05,1.0,200.0,79.0,21.0,42.0,0.5,7.0,20.0,0.35,16.0,25.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,70.0,0.49,112.86,50.81,50.98,25.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,28.0,62.0,0.45,,,,
Equip,Jornada 05,1.0,200.0,71.0,12.0,33.0,0.36,8.0,29.0,0.28,23.0,30.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,72.0,0.51,98.61,38.71,42.36,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,20.0,62.0,0.32,COMODALITY - U.B.SANT ADRIA,BARICENTRO BARBERA,Perdido,-8.0
Equip,Jornada 06,1.0,200.0,70.0,15.0,34.0,0.44,9.0,32.0,0.28,13.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,70.0,0.47,100.0,43.18,41.86,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,24.0,66.0,0.36,C.B. RIPOLLET A,COMODALITY - U.B.SANT ADRIA,Perdido,-14.0
Equip Rival,Jornada 06,1.0,200.0,84.0,25.0,49.0,0.51,5.0,21.0,0.24,19.0,27.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,78.0,0.53,107.69,46.43,49.32,27.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,30.0,70.0,0.43,,,,
Equip Rival,Jornada 07,1.0,200.0,52.0,17.0,60.0,0.28,4.0,13.0,0.31,6.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,74.0,0.55,70.27,31.51,31.64,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,21.0,73.0,0.29,,,,
Equip,Jornada 07,1.0,200.0,80.0,18.0,29.0,0.62,13.0,32.0,0.41,5.0,8.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,61.0,0.45,131.15,61.48,52.57,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,31.0,61.0,0.51,COMODALITY - U.B.SANT ADRIA,BASKET ALMEDA,Ganado,28.0
Equip Rival,Jornada 08,1.0,200.0,82.0,22.0,49.0,0.45,11.0,26.0,0.42,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,75.0,0.52,109.33,51.33,45.66,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,33.0,75.0,0.44,,,,
