Nom,Jornada,Equip,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Resultat,Diferencia,Titular
b'AFRICA PEREZ LOPEZ',Jornada 08,[1.0],14.0,5.0,0.0,0.0,0.0,1.0,3.0,0.33,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOVENTUT BADALONA A,BASKET ALMEDA,True,23.0,False
b'AFRICA PEREZ LOPEZ',Jornada 10,[0.0],4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONTROL GROUP UE MATARO FEMENI MARESME,JOVENTUT BADALONA A,True,13.0,False
b'AFRICA PEREZ LOPEZ',Jornada 14,[1.0],12.0,3.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JOVENTUT BADALONA A,BARCA CBS A,True,8.0,False
b'AINA CARGOL BERGA',Jornada 01,[0.33],30.0,8.0,1.0,6.0,0.17,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CONTROL GROUP UE MATARO FEMENI MARESME,BASQUET GIRONA U16,True,4.0,False
b'AINA CARGOL BERGA',Jornada 02,[0.4],30.0,13.0,4.0,6.0,0.67,0.0,4.0,0.0,5.0,6.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASQUET GIRONA U16,FARMACIA 1925 FEMENI SANT ADRIA A,True,23.0,False
b'AINA CARGOL BERGA',Jornada 03,[0.4],31.0,12.0,2.0,6.0,0.33,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BARCA CBS A,BASQUET GIRONA U16,False,-24.0,False
b'AINA CARGOL BERGA',Jornada 04,[0.5],37.0,11.0,2.0,5.0,0.4,0.0,5.0,0.0,7.0,12.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BASQUET GIRONA U16,BASKET ALMEDA,False,-4.0,False
b'AINA CARGOL BERGA',Jornada 05,[0.44],35.0,27.0,4.0,9.0,0.44,4.0,7.0,0.57,7.0,11.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CB PARETS NEGRE,BASQUET GIRONA U16,True,20.0,False
b'AINA CARGOL BERGA',Jornada 06,[0.56],37.0,25.0,4.0,7.0,0.57,5.0,9.0,0.56,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,JOVENTUT BADALONA A,BASQUET GIRONA U16,True,6.0,False
b'AINA CARGOL BERGA',Jornada 06,[0.33],23.0,6.0,2.0,6.0,0.33,0.0,3.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASQUET GIRONA U16,ADVISORIA BOET MATARO 2007,True,25.0,False
b'AINA CARGOL BERGA',Jornada 08,[0.8],24.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,BASQUET GIRONA U16,CONTROL GROUP UE MATARO FEMENI MARESME,False,-14.0,False
b'AINA CARGOL BERGA',Jornada 09,[0.5],36.0,25.0,4.0,10.0,0.4,3.0,10.0,0.3,8.0,12.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,FARMACIA 1925 FEMENI SANT ADRIA A,BASQUET GIRONA U16,True,5.0,False
b'AINA CARGOL BERGA',Jornada 10,[0.44],33.0,8.0,2.0,5.0,0.4,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASQUET GIRONA U16,BARCA CBS A,False,-5.0,False
b'AINA CARGOL BERGA',Jornada 11,[0.33],37.0,16.0,4.0,8.0,0.5,1.0,4.0,0.25,5.0,7.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASKET ALMEDA,BASQUET GIRONA U16,True,6.0,False
b'AINA CARGOL BERGA',Jornada 12,[0.31],27.0,13.0,6.0,9.0,0.67,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BASQUET GIRONA U16,CB PARETS NEGRE,True,25.0,False
b'AINA CARGOL BERGA',Jornada 13,[0.5],35.0,21.0,4.0,6.0,0.67,2.0,6.0,0.33,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,BASQUET GIRONA U16,JOVENTUT BADALONA A,True,3.0,False
b'AINA CARGOL BERGA',Jornada 14,[0.42],30.0,5.0,1.0,7.0,0.14,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ADVISORIA BOET MATARO 2007,BASQUET GIRONA U16,True,7.0,False
b'AINA GIMNEZ LPEZ',Jornada 01,[0.0],22.0,12.0,6.0,9.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CONTROL GROUP UE MATARO FEMENI MARESME,BASQUET GIRONA U16,True,4.0,False
b'AINA GIMNEZ LPEZ',Jornada 02,[0.25],26.0,10.0,3.0,6.0,0.5,1.0,2.0,0.5,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASQUET GIRONA U16,FARMACIA 1925 FEMENI SANT ADRIA A,True,23.0,False
b'AINA GIMNEZ LPEZ',Jornada 03,[0.22],23.0,6.0,2.0,7.0,0.29,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BARCA CBS A,BASQUET GIRONA U16,False,-24.0,False
b'AINA GIMNEZ LPEZ',Jornada 04,[0.25],22.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASQUET GIRONA U16,BASKET ALMEDA,False,-4.0,False
b'AINA GIMNEZ LPEZ',Jornada 05,[0.0],14.0,2.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CB PARETS NEGRE,BASQUET GIRONA U16,True,20.0,False
b'AINA GIMNEZ LPEZ',Jornada 06,[0.33],17.0,2.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BASQUET GIRONA U16,ADVISORIA BOET MATARO 2007,True,25.0,False
b'AINA GIMNEZ LPEZ',Jornada 06,[0.5],20.0,3.0,1.0,2.0,0.5,0.0,2.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,JOVENTUT BADALONA A,BASQUET GIRONA U16,True,6.0,False
b'AINA GIMNEZ LPEZ',Jornada 08,[0.11],35.0,13.0,5.0,8.0,0.62,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BASQUET GIRONA U16,CONTROL GROUP UE MATARO FEMENI MARESME,False,-14.0,False
b'AINA GIMNEZ LPEZ',Jornada 09,[0.29],29.0,8.0,1.0,5.0,0.2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FARMACIA 1925 FEMENI SANT ADRIA A,BASQUET GIRONA U16,True,5.0,False
b'AINA GIMNEZ LPEZ',Jornada 10,[0.4],16.0,11.0,3.0,3.0,1.0,1.0,2.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASQUET GIRONA U16,BARCA CBS A,False,-5.0,False
b'AINA GIMNEZ LPEZ',Jornada 11,[0.29],25.0,10.0,3.0,5.0,0.6,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASKET ALMEDA,BASQUET GIRONA U16,True,6.0,False
b'AINA GIMNEZ LPEZ',Jornada 12,[0.4],20.0,3.0,1.0,6.0,0.17,0.0,4.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,BASQUET GIRONA U16,CB PARETS NEGRE,True,25.0,False
b'AINA GIMNEZ LPEZ',Jornada 13,[0.0],23.0,6.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,BASQUET GIRONA U16,JOVENTUT BADALONA A,True,3.0,False
b'AINA GIMNEZ LPEZ',Jornada 14,[0.0],22.0,8.0,3.0,6.0,0.5,0.0,0.0,0.0,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADVISORIA BOET MATARO 2007,BASQUET GIRONA U16,True,7.0,False
b'AINHOA GARCIA RAYA',Jornada 01,[0.0],15.0,2.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,FARMACIA 1925 FEMENI SANT ADRIA A,CB PARETS NEGRE,False,-26.0,False
b'AINHOA GARCIA RAYA',Jornada 03,[0.0],15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BASKET ALMEDA,CB PARETS NEGRE,False,-3.0,False
b'AINHOA GARCIA RAYA',Jornada 04,[0.0],7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CB PARETS NEGRE,JOVENTUT BADALONA A,False,-20.0,False
b'AINHOA GARCIA RAYA',Jornada 05,[0.5],18.0,3.0,1.0,2.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB PARETS NEGRE,BASQUET GIRONA U16,False,-20.0,False
b'AINHOA GARCIA RAYA',Jornada 06,[0.33],10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ADVISORIA BOET MATARO 2007,CB PARETS NEGRE,False,-10.0,False
b'AINHOA GARCIA RAYA',Jornada 07,[1.0],5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB PARETS NEGRE,FARMACIA 1925 FEMENI SANT ADRIA A,False,-19.0,False
b'AINHOA GARCIA RAYA',Jornada 07,[0.25],19.0,2.0,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CB PARETS NEGRE,CONTROL GROUP UE MATARO FEMENI MARESME,False,-55.0,False
b'ALBA GUERRERO GARCIA',Jornada 01,[0.0],13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FARMACIA 1925 FEMENI SANT ADRIA A,CB PARETS NEGRE,True,26.0,False
b'ALBA GUERRERO GARCIA',Jornada 02,[0.0],9.0,2.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,BASQUET GIRONA U16,FARMACIA 1925 FEMENI SANT ADRIA A,False,-23.0,False
b'ALBA GUERRERO GARCIA',Jornada 03,[0.0],4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FARMACIA 1925 FEMENI SANT ADRIA A,ADVISORIA BOET MATARO 2007,True,7.0,False
b'ALBA GUERRERO GARCIA',Jornada 04,[0.0],10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONTROL GROUP UE MATARO FEMENI MARESME,FARMACIA 1925 FEMENI SANT ADRIA A,True,2.0,False
