Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],8.0,200.0,73.0,19.88,40.88,0.49,7.0,27.0,0.26,12.25,22.62,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,74.62,0.52,97.82,44.75,44.23,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,26.88,67.88,0.4
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],8.0,200.0,64.62,15.38,37.0,0.42,6.25,24.88,0.25,15.12,24.25,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,69.62,0.48,92.82,40.0,41.85,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.62,61.88,0.35
GRUP VIA - CB ARTES Equipo,['Mitjana'],8.0,200.0,72.0,16.62,32.38,0.51,9.12,27.88,0.33,11.38,19.5,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.0,0.0,66.0,0.48,109.09,50.31,47.31,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,25.75,60.25,0.43
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],8.0,200.0,62.0,17.0,44.25,0.38,5.38,22.25,0.24,11.88,20.38,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,0.0,0.0,72.38,0.52,85.66,37.69,38.99,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,22.38,66.5,0.34
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],8.0,200.0,74.12,18.38,37.62,0.49,8.25,26.75,0.31,12.62,18.88,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,0.0,0.0,69.75,0.49,106.27,47.77,46.36,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,26.62,64.38,0.41
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],8.0,200.0,71.75,20.25,43.75,0.46,7.12,23.38,0.3,9.88,16.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38,0.0,0.0,71.38,0.51,100.53,46.09,44.64,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,27.38,67.12,0.41
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],8.0,200.0,62.25,15.38,36.25,0.42,4.75,21.62,0.22,17.25,25.12,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,0.0,0.0,66.12,0.51,94.14,38.88,42.97,29.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,20.12,57.88,0.35
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],8.0,200.0,63.38,14.75,33.75,0.44,7.5,23.5,0.32,11.38,17.88,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,62.5,0.49,101.4,45.41,44.18,19.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,22.25,57.25,0.39
NOU BASQUET OLESA A Equipo,['Mitjana'],7.0,200.0,70.14,21.0,41.86,0.5,5.0,17.43,0.29,13.14,22.14,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,0.0,0.0,66.14,0.48,106.05,48.07,49.01,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,26.0,59.29,0.44
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],7.0,200.0,69.43,18.29,42.57,0.43,7.14,25.43,0.28,11.43,18.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57,0.0,0.0,73.0,0.52,95.11,42.65,42.1,16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,25.43,68.0,0.37
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],6.0,200.0,62.0,17.67,44.0,0.4,4.17,19.0,0.22,14.17,22.17,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,69.83,0.48,88.78,37.96,41.11,22.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,21.83,63.0,0.35
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],6.0,200.0,76.0,17.17,35.83,0.48,10.17,34.17,0.3,11.17,18.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,0.0,0.0,75.0,0.52,101.33,46.31,43.37,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,27.33,70.0,0.39
SD ESPANYOL Equipo,['Mitjana'],8.0,200.0,72.0,20.75,41.5,0.5,5.5,23.0,0.24,14.0,23.62,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,71.88,0.52,100.17,44.96,46.15,21.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,26.25,64.5,0.41
SD ESPANYOL Equipo Rival,['Mitjana Rival'],8.0,200.0,68.88,19.0,39.25,0.48,6.38,23.0,0.28,11.75,17.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,0.0,0.0,66.88,0.48,102.99,45.88,45.66,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,25.38,62.25,0.41
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],8.0,200.0,68.75,16.75,42.88,0.39,7.25,26.88,0.27,13.5,21.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62,0.0,0.0,75.88,0.53,90.61,39.61,40.09,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.0,69.75,0.34
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],8.0,200.0,73.75,17.62,34.62,0.51,9.0,27.75,0.32,11.5,19.62,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,68.12,0.47,108.26,49.9,47.18,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,26.62,62.38,0.43
VEDRUNA GRACIA A Equipo,['Mitjana'],8.0,200.0,69.5,17.25,34.25,0.5,7.25,26.0,0.28,13.25,20.25,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38,0.0,0.0,66.38,0.5,104.71,46.68,46.28,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.5,60.25,0.41
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],8.0,200.0,70.62,18.5,36.12,0.51,7.75,25.88,0.3,10.38,16.75,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,66.5,0.5,106.2,48.59,46.55,16.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,26.25,62.0,0.42
